n,beta,eta,gamma,seed,route2_delta,route2_mse,est_beta,est_eta,est_gamma,steps,converged,reason
15,5.0,100.0,1000,16646,0.001,0.154304,4.0353,65.99,1037.31,3,True,delta_stable
15,5.0,100.0,1000,16647,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16648,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16649,0.001,0.104968,4.304,70.85,1024.7,3,True,delta_stable
15,5.0,1000.0,1000,17500,0.001,0.149117,4.8275,738.63,1282.16,3,True,delta_stable
15,5.0,1000.0,1000,17501,0.001,0.090607,3.959,807.75,1101.5,3,True,delta_stable
15,5.0,1000.0,1000,17502,0.001,0.702825,2.3145,573.98,1482.55,3,True,delta_stable
15,5.0,1000.0,1000,17503,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17504,0.001,0.642137,2.3779,541.75,1396.4,3,True,delta_stable
15,5.0,1000.0,1000,17505,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17506,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17507,0.001,0.122243,4.2123,742.85,1176.91,3,True,delta_stable
15,5.0,1000.0,1000,17508,,,,,,0,False,mdm_failed
15,5.0,1000.0,1000,17509,0.001,0.041567,5.8371,942.29,1101.02,3,True,delta_stable
15,5.0,1000.0,1000,17510,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17511,1.0,0.137811,5.0213,1265.7,740.78,10,False,max_iterations
15,5.0,1000.0,1000,17512,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17513,0.001,0.859186,2.1024,529.08,1549.17,3,True,delta_stable
15,5.0,1000.0,1000,17514,0.001,0.755682,2.0065,544.04,1435.14,3,True,delta_stable
15,5.0,1000.0,1000,17515,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17516,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17517,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17518,0.001,0.799299,2.1679,498.97,1476.91,3,True,delta_stable
15,5.0,1000.0,1000,17519,,,,,,0,False,mdm_failed
15,5.0,1000.0,1000,17520,,,,,,0,False,mdm_failed
15,5.0,1000.0,1000,17521,0.001,0.667339,2.9676,488.31,1490.19,3,True,delta_stable
15,5.0,1000.0,1000,17522,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17523,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17524,0.001,1.178914,1.9935,381.56,1659.45,3,True,delta_stable
15,5.0,1000.0,1000,17525,1.0,0.117582,6.182,1171.52,820.35,10,False,max_iterations
15,5.0,1000.0,1000,17526,0.001,0.307428,3.0072,667.44,1194.92,3,True,delta_stable
15,5.0,1000.0,1000,17527,0.001,0.163947,3.9073,760.26,1242.31,3,True,delta_stable
15,5.0,1000.0,1000,17528,0.001,0.964082,2.397,435.41,1611.8,3,True,delta_stable
15,5.0,1000.0,1000,17529,0.001,0.190604,3.977,737.46,1282.52,3,True,delta_stable
15,5.0,1000.0,1000,17530,0.001,0.883671,2.514,394.35,1519.28,3,True,delta_stable
15,5.0,1000.0,1000,17531,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17532,0.001,0.416172,2.436,678.59,1223.38,3,True,delta_stable
15,5.0,1000.0,1000,17533,0.001,0.306075,2.7298,780.67,1227.64,3,True,delta_stable
15,5.0,1000.0,1000,17534,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17535,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17536,0.001,1.122846,2.1475,364.13,1626.94,3,True,delta_stable
15,5.0,1000.0,1000,17537,0.001,0.980744,1.8724,439.06,1524.24,3,True,delta_stable
15,5.0,1000.0,1000,17538,0.001,1.06258,1.5565,443.0,1527.29,3,True,delta_stable
15,5.0,1000.0,1000,17539,0.003093,0.004806,5.3273,977.65,1004.68,10,False,max_iterations
15,5.0,1000.0,1000,17540,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17541,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17542,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17543,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17544,0.001,0.697781,2.09,515.82,1353.02,3,True,delta_stable
15,5.0,1000.0,1000,17545,1.0,1.274787,6.6943,1757.69,234.58,10,False,max_iterations
15,5.0,1000.0,1000,17546,0.001,1.342655,1.1736,326.41,1550.69,3,True,delta_stable
15,5.0,1000.0,1000,17547,,,,,,2,False,mdm_failed
15,5.0,1000.0,1000,17548,,,,,,1,False,mdm_failed
15,5.0,1000.0,1000,17549,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21500,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21501,0.001,1.381336,3.023,4008.77,2088.89,3,True,delta_stable
15,5.0,5000.0,1000,21502,0.001,10.282724,2.1969,2352.95,4112.58,3,True,delta_stable
15,5.0,5000.0,1000,21503,0.001,0.170706,6.1101,4973.82,1348.41,3,True,delta_stable
15,5.0,5000.0,1000,21504,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21505,,,,,,2,False,mdm_failed
15,5.0,5000.0,1000,21506,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21507,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21508,0.001,0.282941,3.3406,4195.34,1383.27,3,True,delta_stable
15,5.0,5000.0,1000,21509,0.001,0.698584,3.1439,4246.52,1733.53,3,True,delta_stable
15,5.0,5000.0,1000,21510,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21511,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21512,0.001,10.815831,1.3828,1644.45,4137.21,3,True,delta_stable
15,5.0,5000.0,1000,21513,0.001,8.553118,2.7786,2088.91,3831.39,3,True,delta_stable
15,5.0,5000.0,1000,21514,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21515,1.0,0.02556,4.968,5446.28,867.51,10,False,max_iterations
15,5.0,5000.0,1000,21516,0.001,0.191351,5.0614,4226.42,1408.98,3,True,delta_stable
15,5.0,5000.0,1000,21517,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21518,0.001,0.189129,3.9856,4438.77,1367.93,3,True,delta_stable
15,5.0,5000.0,1000,21519,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21520,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21521,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21522,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21523,0.001,2.877676,4.8419,3907.76,2681.95,3,True,delta_stable
15,5.0,5000.0,1000,21524,0.001,17.848942,1.3952,1450.64,5101.86,3,True,delta_stable
15,5.0,5000.0,1000,21525,0.001,3.494005,3.1551,3071.26,2791.38,3,True,delta_stable
15,5.0,5000.0,1000,21526,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21527,0.001,5.88957,2.2986,2476.09,3311.46,3,True,delta_stable
15,5.0,5000.0,1000,21528,0.001,1.899253,2.8044,3830.46,2285.19,3,True,delta_stable
15,5.0,5000.0,1000,21529,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21530,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21531,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21532,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21533,0.001,0.472415,3.0993,4571.07,1566.17,3,True,delta_stable
15,5.0,5000.0,1000,21534,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21535,0.001,0.272157,4.0775,4019.34,1446.82,3,True,delta_stable
15,5.0,5000.0,1000,21536,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21537,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21538,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21539,0.001,11.18243,1.3822,1638.08,4194.81,3,True,delta_stable
15,5.0,5000.0,1000,21540,0.001,0.02558,4.295,4720.3,1050.69,3,True,delta_stable
15,5.0,5000.0,1000,21541,0.001,10.246378,2.1027,1684.37,4077.48,3,True,delta_stable
15,5.0,5000.0,1000,21542,0.001,0.344746,3.9356,4408.26,1534.25,3,True,delta_stable
15,5.0,5000.0,1000,21543,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21544,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21545,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21546,,,,,,0,False,mdm_failed
15,5.0,5000.0,1000,21547,0.001,0.081929,3.735,4674.1,1116.94,3,True,delta_stable
15,5.0,5000.0,1000,21548,,,,,,1,False,mdm_failed
15,5.0,5000.0,1000,21549,,,,,,1,False,mdm_failed
20,1.0,100.0,1000,13100,0.518278,0.000174,1.0016,98.69,1000.65,5,True,delta_stable
20,1.0,100.0,1000,13101,0.115299,0.17471,0.8547,60.81,1003.51,4,True,delta_stable
20,1.0,100.0,1000,13102,0.84774,0.108477,0.8703,130.27,999.55,4,True,delta_stable
20,1.0,100.0,1000,13103,0.837681,0.059446,1.021,124.29,999.2,5,True,delta_stable
20,1.0,100.0,1000,13104,0.872178,0.115471,0.7263,79.86,999.5,3,True,delta_stable
20,1.0,100.0,1000,13105,0.991294,0.100467,1.2513,119.3,993.47,4,True,delta_stable
20,1.0,100.0,1000,13106,0.890381,0.036725,0.8466,111.49,998.63,4,True,delta_stable
20,1.0,100.0,1000,13107,0.001,0.06013,0.7811,89.33,1028.3,3,True,delta_stable
20,1.0,100.0,1000,13108,0.931047,0.090727,1.0241,130.02,997.5,4,True,delta_stable
20,1.0,100.0,1000,13109,0.826806,0.053361,0.799,111.38,999.94,5,True,delta_stable
20,1.0,100.0,1000,13110,0.001101,0.158941,0.6577,79.63,1015.96,3,True,delta_stable
20,1.0,100.0,1000,13111,0.87813,0.066414,1.2138,85.62,998.17,6,True,delta_stable
20,1.0,100.0,1000,13112,0.894306,0.100763,1.2924,87.65,997.83,6,True,delta_stable
20,1.0,100.0,1000,13113,0.971932,0.262781,1.0547,150.97,995.88,4,True,delta_stable
20,1.0,100.0,1000,13114,0.642035,0.122585,1.3499,98.66,999.71,10,False,max_iterations
20,1.0,100.0,1000,13115,0.001239,0.014193,0.8942,105.28,1014.15,3,True,delta_stable
20,1.0,100.0,1000,13116,0.005586,0.031758,0.8487,90.63,1009.03,3,True,delta_stable
20,1.0,100.0,1000,13117,0.987508,0.081029,1.2264,117.24,994.15,4,True,delta_stable
20,1.0,100.0,1000,13118,0.935124,0.032622,1.0136,81.99,997.43,4,True,delta_stable
20,1.0,100.0,1000,13119,0.827793,0.179108,0.5821,93.34,1000.33,3,True,delta_stable
20,1.0,100.0,1000,13120,0.303456,0.048714,1.054,121.4,1001.39,7,True,delta_stable
20,1.0,100.0,1000,13121,0.09995,0.162446,1.3336,122.62,1002.84,4,True,delta_stable
20,1.0,100.0,1000,13122,0.001619,0.179421,0.7648,64.79,1012.65,3,True,delta_stable
20,1.0,100.0,1000,13123,0.002027,0.064075,1.1343,78.57,1011.26,3,True,delta_stable
20,1.0,100.0,1000,13124,0.482159,0.17667,0.8674,60.11,1000.99,3,True,delta_stable
20,1.0,100.0,1000,13125,0.877875,0.004033,1.0272,94.26,998.49,5,True,delta_stable
20,1.0,100.0,1000,13126,0.618157,0.182229,1.2108,62.88,1000.0,10,False,max_iterations
20,1.0,100.0,1000,13127,0.927047,0.012496,0.8923,103.0,997.75,4,True,delta_stable
20,1.0,100.0,1000,13128,0.002906,0.115416,0.9726,66.15,1010.39,3,True,delta_stable
20,1.0,100.0,1000,13129,0.828368,0.290853,1.1036,152.93,999.1,10,False,max_iterations
20,1.0,100.0,1000,13130,0.963456,0.134432,1.2996,78.87,995.98,4,True,delta_stable
20,1.0,100.0,1000,13131,0.031881,0.086297,0.9348,71.36,1005.54,4,True,delta_stable
20,1.0,100.0,1000,13132,0.102481,0.006658,0.9187,100.54,1003.61,4,True,delta_stable
20,1.0,100.0,1000,13133,0.96586,0.127938,0.9964,135.76,996.34,4,True,delta_stable
20,1.0,100.0,1000,13134,0.949962,0.08471,1.2804,107.8,996.58,5,True,delta_stable
20,1.0,100.0,1000,13135,0.001267,0.03596,0.8164,95.45,1014.06,3,True,delta_stable
20,1.0,100.0,1000,13136,0.933401,0.012444,1.1015,95.39,997.36,5,True,delta_stable
20,1.0,100.0,1000,13137,0.978802,0.025812,1.0365,115.64,995.42,4,True,delta_stable
20,1.0,100.0,1000,13138,0.009213,0.116889,0.714,81.29,1008.19,3,True,delta_stable
20,1.0,100.0,1000,13139,0.020365,0.012753,1.0863,92.74,1006.11,4,True,delta_stable
20,1.0,100.0,1000,13140,0.997657,0.141478,1.241,128.86,991.29,4,True,delta_stable
20,1.0,100.0,1000,13141,0.20901,0.091812,1.0126,130.27,1002.2,6,True,delta_stable
20,1.0,100.0,1000,13142,0.922399,0.08234,0.8717,125.67,997.88,4,True,delta_stable
20,1.0,100.0,1000,13143,0.935999,0.20973,0.9062,144.82,997.54,4,True,delta_stable
20,1.0,100.0,1000,13144,0.971872,0.042341,1.1963,93.84,995.67,4,True,delta_stable
20,1.0,100.0,1000,13145,0.062114,0.008899,0.9061,99.25,1004.49,4,True,delta_stable
20,1.0,100.0,1000,13146,0.869446,0.228281,0.6694,65.51,999.76,3,True,delta_stable
20,1.0,100.0,1000,13147,0.003248,0.345773,1.5134,71.35,1009.36,4,True,delta_stable
20,1.0,100.0,1000,13148,0.090967,0.038599,0.9664,119.35,1003.74,5,True,delta_stable
20,1.0,100.0,1000,13149,0.896418,0.063207,1.1077,122.72,998.03,6,True,delta_stable
20,1.0,1000.0,1000,14000,0.001013,0.011035,1.0761,1069.78,1019.53,3,True,delta_stable
20,1.0,1000.0,1000,14001,0.001,0.101793,1.0535,916.4,1303.21,3,True,delta_stable
20,1.0,1000.0,1000,14002,0.982086,0.209581,1.3513,706.56,994.38,6,True,delta_stable
20,1.0,1000.0,1000,14003,0.001,0.125033,1.2903,807.61,1061.37,3,True,delta_stable
20,1.0,1000.0,1000,14004,0.99944,0.010692,1.0588,915.69,988.92,3,True,delta_stable
20,1.0,1000.0,1000,14005,0.99941,0.130408,1.0497,1357.51,988.89,3,True,delta_stable
20,1.0,1000.0,1000,14006,0.001,0.070587,0.8814,1108.44,1211.59,3,True,delta_stable
20,1.0,1000.0,1000,14007,0.991974,0.021806,1.139,1049.38,993.22,4,True,delta_stable
20,1.0,1000.0,1000,14008,0.884366,0.187714,0.7147,1326.04,998.98,3,True,delta_stable
20,1.0,1000.0,1000,14009,0.001,0.118671,0.8006,728.3,1071.23,3,True,delta_stable
20,1.0,1000.0,1000,14010,1.0,1.6919,1.4599,2210.9,881.08,3,True,delta_stable
20,1.0,1000.0,1000,14011,0.001,0.073513,1.0135,1254.9,1091.43,3,True,delta_stable
20,1.0,1000.0,1000,14012,0.998108,0.064053,1.2444,935.06,990.68,4,True,delta_stable
20,1.0,1000.0,1000,14013,0.976914,0.165382,0.8113,639.78,995.76,4,True,delta_stable
20,1.0,1000.0,1000,14014,1.0,0.138141,1.262,737.72,973.21,3,True,delta_stable
20,1.0,1000.0,1000,14015,0.429255,0.011554,0.8929,1008.89,1001.7,10,False,max_iterations
20,1.0,1000.0,1000,14016,0.999951,0.022338,0.864,1060.16,985.09,3,True,delta_stable
20,1.0,1000.0,1000,14017,0.001,0.571789,0.5352,412.47,1102.8,3,True,delta_stable
20,1.0,1000.0,1000,14018,1.0,0.291076,1.3212,1429.33,940.41,3,True,delta_stable
20,1.0,1000.0,1000,14019,0.977729,0.038671,0.8465,877.11,995.55,5,True,delta_stable
20,1.0,1000.0,1000,14020,0.001,0.131473,1.0274,640.53,1038.78,3,True,delta_stable
20,1.0,1000.0,1000,14021,1.0,0.004591,0.9929,939.78,969.74,3,True,delta_stable
20,1.0,1000.0,1000,14022,0.878337,0.024314,0.8732,1090.79,998.57,10,False,max_iterations
20,1.0,1000.0,1000,14023,0.001,0.142569,0.6442,878.69,1035.92,3,True,delta_stable
20,1.0,1000.0,1000,14024,0.99985,0.005875,1.034,932.57,986.75,3,True,delta_stable
20,1.0,1000.0,1000,14025,0.00103,0.058094,0.7818,899.22,1018.41,3,True,delta_stable
20,1.0,1000.0,1000,14026,0.918175,0.161224,1.3274,1232.38,997.02,10,False,max_iterations
20,1.0,1000.0,1000,14027,0.001,0.094922,1.1984,1228.93,1055.96,3,True,delta_stable
20,1.0,1000.0,1000,14028,0.001,0.077409,0.7383,1051.42,1079.16,3,True,delta_stable
20,1.0,1000.0,1000,14029,0.001,0.146363,0.8237,662.63,1038.02,3,True,delta_stable
20,1.0,1000.0,1000,14030,0.999995,0.155097,1.2573,702.49,980.83,3,True,delta_stable
20,1.0,1000.0,1000,14031,0.61927,0.095999,1.2421,806.63,1000.21,10,False,max_iterations
20,1.0,1000.0,1000,14032,0.001,0.151728,1.0414,862.82,1362.21,3,True,delta_stable
20,1.0,1000.0,1000,14033,0.001,0.198969,0.9587,572.57,1120.69,3,True,delta_stable
20,1.0,1000.0,1000,14034,0.003993,0.157027,0.7042,736.55,1010.47,3,True,delta_stable
20,1.0,1000.0,1000,14035,0.005011,0.054631,1.0273,1231.93,1009.8,10,False,max_iterations
20,1.0,1000.0,1000,14036,0.811977,0.017051,0.9078,1092.5,1000.24,10,False,max_iterations
20,1.0,1000.0,1000,14037,0.13331,0.031844,0.9362,833.38,1003.63,10,False,max_iterations
20,1.0,1000.0,1000,14038,0.001,0.079455,1.162,1207.42,1100.93,3,True,delta_stable
20,1.0,1000.0,1000,14039,0.001,0.227846,0.5665,802.27,1029.33,3,True,delta_stable
20,1.0,1000.0,1000,14040,0.940874,0.186797,1.38,794.17,996.48,10,False,max_iterations
20,1.0,1000.0,1000,14041,0.233453,0.051184,0.7799,1052.15,1003.07,3,True,delta_stable
20,1.0,1000.0,1000,14042,1.0,0.130596,1.0639,1352.99,956.28,3,True,delta_stable
20,1.0,1000.0,1000,14043,0.001,0.060641,1.1852,1158.0,1037.35,3,True,delta_stable
20,1.0,1000.0,1000,14044,0.002376,0.004773,0.9352,1021.01,1011.66,4,True,delta_stable
20,1.0,1000.0,1000,14045,0.501472,0.039174,1.076,1182.73,1001.07,10,False,max_iterations
20,1.0,1000.0,1000,14046,1.0,0.958233,1.971,899.35,927.93,10,False,max_iterations
20,1.0,1000.0,1000,14047,0.891928,0.180978,0.9518,577.33,998.25,10,False,max_iterations
20,1.0,1000.0,1000,14048,1.0,0.616165,1.783,1009.53,944.68,10,False,max_iterations
20,1.0,1000.0,1000,14049,0.999995,0.022869,0.9493,1141.24,981.19,3,True,delta_stable
20,1.0,5000.0,1000,18000,0.001,0.399548,1.5616,3758.84,1150.18,10,False,max_iterations
20,1.0,5000.0,1000,18001,1.0,0.312741,1.4673,5689.66,725.49,3,True,delta_stable
20,1.0,5000.0,1000,18002,0.001,0.079991,0.8554,4324.35,1202.08,3,True,delta_stable
20,1.0,5000.0,1000,18003,0.001,0.017631,0.925,4585.53,1071.64,3,True,delta_stable
20,1.0,5000.0,1000,18004,1.0,0.095074,0.9441,6419.37,893.4,3,True,delta_stable
20,1.0,5000.0,1000,18005,1.0,0.056018,0.9567,5984.81,876.1,3,True,delta_stable
20,1.0,5000.0,1000,18006,1.0,0.027643,1.1048,5036.38,871.16,3,True,delta_stable
20,1.0,5000.0,1000,18007,0.001,0.009699,0.9421,4787.37,1067.33,3,True,delta_stable
20,1.0,5000.0,1000,18008,0.001,0.029605,1.0645,4386.22,1101.88,3,True,delta_stable
20,1.0,5000.0,1000,18009,0.001,0.013171,0.8987,5186.98,1038.91,3,True,delta_stable
20,1.0,5000.0,1000,18010,1.0,0.033541,0.9217,4270.13,921.89,3,True,delta_stable
20,1.0,5000.0,1000,18011,0.001,0.097977,1.2591,5749.26,1091.71,3,True,delta_stable
20,1.0,5000.0,1000,18012,1.0,0.04086,1.0145,5302.58,807.68,3,True,delta_stable
20,1.0,5000.0,1000,18013,0.788356,0.113408,1.1867,3598.62,998.39,10,False,max_iterations
20,1.0,5000.0,1000,18014,0.001,0.27013,0.8207,2725.93,1176.45,3,True,delta_stable
20,1.0,5000.0,1000,18015,1.0,0.047181,0.944,5766.78,856.74,3,True,delta_stable
20,1.0,5000.0,1000,18016,1.0,0.12616,1.2778,4381.27,816.5,3,True,delta_stable
20,1.0,5000.0,1000,18017,1.0,0.22972,1.1469,7230.04,904.01,3,True,delta_stable
20,1.0,5000.0,1000,18018,0.001,3.504883,0.6321,5068.77,2835.57,3,True,delta_stable
20,1.0,5000.0,1000,18019,0.001,0.226895,0.7983,3724.37,1348.02,3,True,delta_stable
20,1.0,5000.0,1000,18020,1.0,0.006964,1.0349,4818.98,933.38,3,True,delta_stable
20,1.0,5000.0,1000,18021,0.001,0.238231,1.1734,6440.18,1353.86,3,True,delta_stable
20,1.0,5000.0,1000,18022,0.999986,0.038067,1.1845,5303.41,981.3,3,True,delta_stable
20,1.0,5000.0,1000,18023,0.001133,0.05606,1.0481,6155.15,1019.32,3,True,delta_stable
20,1.0,5000.0,1000,18024,1.0,0.058985,1.015,6127.77,911.19,3,True,delta_stable
20,1.0,5000.0,1000,18025,1.0,0.051761,0.7922,4618.84,947.58,3,True,delta_stable
20,1.0,5000.0,1000,18026,0.001,0.151512,0.8049,4647.05,1329.36,3,True,delta_stable
20,1.0,5000.0,1000,18027,0.001,0.257667,0.8055,6673.98,1328.23,3,True,delta_stable
20,1.0,5000.0,1000,18028,1.0,0.075378,0.9881,3639.44,965.47,3,True,delta_stable
20,1.0,5000.0,1000,18029,0.001,0.244312,0.5956,3598.43,1046.92,3,True,delta_stable
20,1.0,5000.0,1000,18030,0.001,0.104637,0.8126,6163.52,1123.97,3,True,delta_stable
20,1.0,5000.0,1000,18031,1.0,0.198597,1.3139,5275.42,688.5,3,True,delta_stable
20,1.0,5000.0,1000,18032,0.001,0.24491,0.9881,7368.9,1142.48,3,True,delta_stable
20,1.0,5000.0,1000,18033,1.0,0.005164,0.9537,4957.36,945.7,3,True,delta_stable
20,1.0,5000.0,1000,18034,0.001,0.486726,1.6208,6036.6,1241.48,3,True,delta_stable
20,1.0,5000.0,1000,18035,0.001,0.044216,1.0305,4094.91,1102.56,3,True,delta_stable
20,1.0,5000.0,1000,18036,0.001,0.039074,0.825,5001.62,1091.91,3,True,delta_stable
20,1.0,5000.0,1000,18037,0.001,0.28608,1.0694,5996.56,1491.46,3,True,delta_stable
20,1.0,5000.0,1000,18038,0.999944,0.071669,0.8315,6036.96,983.86,3,True,delta_stable
20,1.0,5000.0,1000,18039,0.001,0.558693,0.7502,3980.66,1674.35,3,True,delta_stable
20,1.0,5000.0,1000,18040,1.0,0.034399,0.9174,5803.31,957.96,3,True,delta_stable
20,1.0,5000.0,1000,18041,0.001,0.614496,0.6693,3530.01,1647.05,3,True,delta_stable
20,1.0,5000.0,1000,18042,1.0,0.008351,1.0345,4602.36,971.06,3,True,delta_stable
20,1.0,5000.0,1000,18043,1.0,0.047334,0.8894,4077.03,968.05,3,True,delta_stable
20,1.0,5000.0,1000,18044,0.001045,0.01342,0.9922,4430.74,1019.91,10,False,max_iterations
20,1.0,5000.0,1000,18045,0.001,0.410024,0.6221,2472.93,1108.47,3,True,delta_stable
20,1.0,5000.0,1000,18046,1.0,0.007504,1.0241,4642.02,957.59,3,True,delta_stable
20,1.0,5000.0,1000,18047,1.0,0.029709,0.9656,5769.78,930.54,3,True,delta_stable
20,1.0,5000.0,1000,18048,0.001,0.048898,0.7874,5004.47,1060.7,3,True,delta_stable
20,1.0,5000.0,1000,18049,1.0,0.025561,0.9693,5225.66,849.73,3,True,delta_stable
20,2.0,100.0,1000,14100,0.001001,0.042405,1.8427,81.1,1022.71,3,True,delta_stable
20,2.0,100.0,1000,14101,0.061526,0.138322,1.4823,73.29,1003.46,10,False,max_iterations
20,2.0,100.0,1000,14102,0.001001,0.087359,1.7177,74.13,1023.13,3,True,delta_stable
20,2.0,100.0,1000,14103,0.001089,0.063064,1.5709,87.03,1014.92,3,True,delta_stable
20,2.0,100.0,1000,14104,1.0,0.739939,2.9616,171.26,967.58,10,False,max_iterations
20,2.0,100.0,1000,14105,0.998622,0.188316,2.8496,108.77,988.03,10,False,max_iterations
20,2.0,100.0,1000,14106,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14107,0.147705,0.043475,1.5838,101.31,1001.7,3,True,delta_stable
20,2.0,100.0,1000,14108,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14109,0.999979,0.136972,2.6132,120.65,981.36,10,False,max_iterations
20,2.0,100.0,1000,14110,0.001,0.073353,1.6458,79.67,1026.01,3,True,delta_stable
20,2.0,100.0,1000,14111,0.001,0.226758,1.2602,70.12,1025.07,3,True,delta_stable
20,2.0,100.0,1000,14112,0.005336,0.038203,1.8932,81.21,1007.69,10,False,max_iterations
20,2.0,100.0,1000,14113,0.004921,0.067725,2.497,92.3,1007.0,7,True,delta_stable
20,2.0,100.0,1000,14114,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14115,0.1083,0.10467,1.4426,83.57,1002.48,10,True,delta_stable
20,2.0,100.0,1000,14116,0.001,0.26237,1.1816,69.34,1030.99,3,True,delta_stable
20,2.0,100.0,1000,14117,1.0,0.407241,3.0846,133.48,967.09,10,False,max_iterations
20,2.0,100.0,1000,14118,0.011632,0.021586,1.8017,89.18,1006.23,10,False,max_iterations
20,2.0,100.0,1000,14119,1.0,0.320626,2.9662,129.35,967.08,10,False,max_iterations
20,2.0,100.0,1000,14120,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14121,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14122,0.001,0.228401,1.673,55.17,1026.83,3,True,delta_stable
20,2.0,100.0,1000,14123,0.703067,0.10315,1.4996,79.86,999.24,10,False,max_iterations
20,2.0,100.0,1000,14124,0.437846,0.141182,1.2991,86.44,1000.33,10,False,max_iterations
20,2.0,100.0,1000,14125,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14126,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14127,0.276489,0.043378,2.3992,105.94,999.31,10,False,max_iterations
20,2.0,100.0,1000,14128,0.001,0.18151,1.5981,62.63,1038.3,3,True,delta_stable
20,2.0,100.0,1000,14129,0.200633,0.023037,1.7618,90.59,1000.82,10,False,max_iterations
20,2.0,100.0,1000,14130,0.001,0.310488,1.2027,61.34,1045.92,3,True,delta_stable
20,2.0,100.0,1000,14131,1.0,0.482589,3.0784,143.66,964.92,10,False,max_iterations
20,2.0,100.0,1000,14132,0.001026,0.064981,1.6141,83.43,1017.0,3,True,delta_stable
20,2.0,100.0,1000,14133,0.943203,0.082552,2.5245,111.73,994.79,10,False,max_iterations
20,2.0,100.0,1000,14134,0.003199,0.179844,1.2793,77.66,1009.73,4,True,delta_stable
20,2.0,100.0,1000,14135,1.0,0.149167,2.4856,129.94,975.41,10,False,max_iterations
20,2.0,100.0,1000,14136,0.021107,0.03983,1.6181,94.22,1005.33,4,True,delta_stable
20,2.0,100.0,1000,14137,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14138,0.995864,0.127065,2.673,111.72,990.13,10,False,max_iterations
20,2.0,100.0,1000,14139,0.888649,0.046048,1.5759,96.72,997.55,10,True,delta_stable
20,2.0,100.0,1000,14140,1.0,0.244089,2.6033,139.02,970.82,10,False,max_iterations
20,2.0,100.0,1000,14141,0.575805,0.088611,1.4118,95.39,999.78,10,False,max_iterations
20,2.0,100.0,1000,14142,,,,,,1,False,mdm_failed
20,2.0,100.0,1000,14143,,,,,,3,False,mdm_failed
20,2.0,100.0,1000,14144,0.999979,0.257289,2.8982,123.5,980.96,10,False,max_iterations
20,2.0,100.0,1000,14145,,,,,,2,False,mdm_failed
20,2.0,100.0,1000,14146,,,,,,2,False,mdm_failed
