method,beta_group,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1_primary,J1_valid,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,beta_mae,eta_bias,eta_sd,eta_rmse,eta_mae,gamma_bias,gamma_sd,gamma_rmse,gamma_mae,x0.90_bias,x0.90_sd,x0.90_rmse,x0.90_mae,x0.95_bias,x0.95_sd,x0.95_rmse,x0.95_mae,x0.99_bias,x0.99_sd,x0.99_rmse,x0.99_mae
Adaptive-MDM,far_ood,5.5,0.1,15,300,300,0.0,0.7442229502371965,0.7442229502371965,1.1507309033704403,1.301961641215025,-0.43434084635543047,0.1557723212929821,0.46134163426556146,0.43434084635543047,-0.3800986981142608,0.17306406203662297,0.4175240743297045,0.3823987273559723,0.37371120016402304,0.1647292773900797,0.40829565697918074,0.3757112001640231,0.016442418419676377,0.10081289738853012,0.1019789975228157,0.08105496658386328,0.049616431677219616,0.13020123518045254,0.1391317507356031,0.11036956129618261,0.16719219097628665,0.20867139262478598,0.2671176388592714,0.2087324440774705
Adaptive-MDM,far_ood,5.5,0.1,20,300,300,0.0,0.6793427638569103,0.6793427638569103,1.0881965258647197,1.1751075912862559,-0.40557888268636505,0.12953960347197616,0.42569801963274173,0.40557888268636505,-0.3503184819257782,0.14293521638229328,0.37826632585269065,0.350912450296305,0.3431823374185559,0.1396181733985967,0.3704083876094245,0.3438774897813399,0.007414019791252118,0.08999976960633317,0.09015501293269362,0.07359455230236281,0.03500972635612392,0.11421829385151427,0.11928123711512094,0.09795863658523649,0.13660990133405923,0.17966808347317137,0.22546681195694293,0.1840258323464026
Adaptive-MDM,far_ood,5.5,0.25,7,300,300,0.0,0.874893496434926,0.874893496434926,1.366698748411312,1.4147777901879968,-0.5036198798835528,0.2018027603104339,0.5424219664024847,0.5062164919284533,-0.43139620473454554,0.24089037939433902,0.49390022584981946,0.4464780034990143,0.4147663803123523,0.23544263544416572,0.476738510478951,0.42738740501544065,0.007604199956038881,0.1270970205136692,0.12711267038214025,0.10493446558048132,0.041414959700288544,0.16056234694430643,0.1655582432833014,0.13881470680165578,0.15025349271176366,0.24293351235792826,0.2852999845669265,0.2346623655029405
Adaptive-MDM,far_ood,5.5,0.25,10,300,299,0.0033333333333332993,0.7876311943195206,0.7832665414002091,1.2471653399540743,1.3632109035642193,-0.4518764925353444,0.17678835953154703,0.4851205620553215,0.45224422861680347,-0.3979276943231931,0.19209625564798075,0.4417284309654139,0.3991772127013772,0.38500292975592104,0.18689589481673047,0.42783233681549593,0.3854413103541514,0.00986521829132615,0.10466969200682154,0.10495916192041892,0.08512244266883019,0.03900291061883666,0.1299862839501918,0.13550332556495082,0.11025615299692504,0.13482570792806975,0.193505731853706,0.235578452841564,0.19093986733365403
Adaptive-MDM,far_ood,5.5,0.25,15,300,299,0.0033333333333332993,0.694875956123952,0.6895913792451307,1.1819505972459756,1.268093058597419,-0.394163046172584,0.15649302531315068,0.4239960699832163,0.394163046172584,-0.3447977853080687,0.18118130817925976,0.3893615171082589,0.3478710431650829,0.3355369374893492,0.17799476358597843,0.3796856752145705,0.3377684268437876,0.007369111068171361,0.08978665624208054,0.08993878706213802,0.07285261320562453,0.0303424512685485,0.11315053186600768,0.11696532678192136,0.09460563949497251,0.10821186195454528,0.17250223436768744,0.20338954280053742,0.16346910775735762
Adaptive-MDM,far_ood,5.5,0.25,20,300,299,0.0033333333333332993,0.6431222753297325,0.6372270740223696,1.0258251549730604,1.1864551981631275,-0.37969588669394316,0.12730619788117847,0.4004018366832147,0.37969588669394316,-0.3201548102545999,0.1550202917217831,0.3555981174928799,0.3231523126878899,0.3107408806132523,0.15100682573479604,0.34537905536285596,0.31404238931609263,-0.0009752096781185419,0.07633861913901334,0.07621709490589287,0.060147192108651534,0.017873129512123404,0.09647384268316804,0.09795674205306336,0.0780590396210915,0.08535281277654931,0.14736393822792226,0.17008410784261155,0.13752352354725306
Adaptive-MDM,far_ood,5.5,0.5,7,300,300,0.0,0.879640592701905,0.879640592701905,1.4180519275655517,1.4792599888620357,-0.49014364015844325,0.21417615500961723,0.5347516326400735,0.49231948476295506,-0.43380546105847667,0.25357449224320033,0.5022677251727075,0.4426420410220743,0.41727294336622095,0.24824201975080434,0.4853198903481788,0.427560566324732,0.01508834604844777,0.10383998465461484,0.10475904793781833,0.08609706719771439,0.04228941977559206,0.12840682209891552,0.13498794741245224,0.11113026449409517,0.12163356264448524,0.1858318817019903,0.221840258273762,0.18133125581373113
Adaptive-MDM,far_ood,5.5,0.5,10,300,300,0.0,0.7484180912754517,0.7484180912754517,1.2854036799862285,1.384607949582897,-0.40885309686769183,0.20175426599135027,0.4557740186223779,0.4098538169428583,-0.36207824024772894,0.2300248152846098,0.42876065155529597,0.3636151709825913,0.34413689724663826,0.22427985741779102,0.4105654478582882,0.3462719409808904,0.0035181918968349665,0.0920879464808261,0.09200163184234794,0.0740886457464569,0.02333831369664208,0.11411595094530066,0.1162915258254844,0.09404015570615508,0.08415841082471054,0.16545288497312172,0.1853808145448625,0.15035293037483718
Adaptive-MDM,far_ood,5.5,0.5,15,300,300,0.0,0.6609140006417427,0.6609140006417427,1.159727829177232,1.2699810264030509,-0.3623444114614771,0.17761544583290606,0.4034049598444779,0.3634788438988629,-0.3175368057102599,0.2045565821117597,0.37753614433804383,0.319330134351334,0.3059287028835053,0.19512240327992597,0.36268197409784836,0.3082441073755775,0.004643534530302349,0.0653736405325463,0.06542957725543111,0.051974887627485665,0.020868498063151497,0.08203592382318353,0.08451599868038706,0.06708306827511697,0.07185332542519508,0.12457058353262027,0.14362800755903304,0.11447153748900622
Adaptive-MDM,far_ood,5.5,0.5,20,300,300,0.0,0.5864662429422188,0.5864662429422188,1.047800321033868,1.1760794670252601,-0.3381866741802918,0.14697555040594315,0.36864621653947066,0.3382464506115617,-0.2793505277472932,0.16940443337659888,0.32655615115961134,0.2813923342034328,0.27148516341492446,0.16670977121939082,0.3184394782085231,0.27370563737300857,-0.0018477286997443598,0.059323594288210345,0.05925345540829216,0.04805070805021702,0.010355810425140156,0.07365332915304937,0.07425613102793453,0.05988642721031006,0.051781925566696356,0.10958584301728608,0.12103881449864799,0.09616128712961045
Adaptive-MDM,far_ood,5.5,0.75,7,300,300,0.0,0.8392126331156368,0.8392126331156368,1.3912296611079593,1.473750283923611,-0.4477984171196711,0.2258875107519708,0.5013766109392144,0.45012671780324165,-0.38933888869372296,0.28627906234486117,0.48297752133461236,0.40542372645073516,0.38024150525082157,0.27440744762443564,0.46864917739121453,0.3938498739083258,0.014371622743641354,0.08024763967084778,0.0813926384925891,0.06661707996418725,0.03375977249983187,0.10017312192630723,0.10555059330884095,0.08639854338088543,0.08837184108402345,0.14651104409873558,0.17089036461819176,0.1379259856648595
Adaptive-MDM,far_ood,5.5,0.75,10,300,300,0.0,0.6989080630436035,0.6989080630436035,1.2514390978091496,1.3359820154991202,-0.37552687221651293,0.2087586522092661,0.42948264153440757,0.3786612281368916,-0.31095085178250353,0.2527286041756594,0.4004363542041103,0.32599751143652267,0.29598384736980554,0.2371685602176852,0.3790354435138087,0.31220524453062115,-0.0027046774561879272,0.06788708247924673,0.06782778974083983,0.0549249696457445,0.010053296860013782,0.08427201298473778,0.08472997330547817,0.06953037741428218,0.04928024008251284,0.12354882308676543,0.13282308801470177,0.1071951374179484
Adaptive-MDM,far_ood,5.5,0.75,15,300,300,0.0,0.6429434955674369,0.6429434955674369,1.1939639847670898,1.2874815240869093,-0.3348111128495839,0.2036764331460821,0.39171965792977964,0.33709442245138255,-0.28937282396299757,0.2301260386151285,0.3694835561314143,0.2965482981343019,0.2765382104105809,0.21701972233306405,0.35130321637060935,0.2822669293056416,0.0016837395612135082,0.056885689980001417,0.05681575571672432,0.044876312000209376,0.013641797143936613,0.0707123453777175,0.07190039614289014,0.057613342406633614,0.049764463472348947,0.10520961586398742,0.11622679646867606,0.09264544884397569
Adaptive-MDM,far_ood,5.5,0.75,20,300,300,0.0,0.5823525300250368,0.5823525300250368,1.06225955662909,1.1742630997507681,-0.31699513116337374,0.177146934572749,0.36299083480860034,0.31833151582529057,-0.26633142025887746,0.18933447147573118,0.3265891542889046,0.2693244994805926,0.25845464418708264,0.18446209679593029,0.3173509845145825,0.262273573857779,6.443546837714642e-05,0.048435891053670244,0.04835514011580073,0.03957405645896797,0.010072921435873163,0.059439745230691274,0.06018945185799414,0.04821052665829196,0.04188787344769464,0.08726048145032994,0.09666232078480035,0.07637099259583352
Adaptive-MDM,far_ood,5.5,1.0,7,300,299,0.0033333333333332993,0.784681939827894,0.7802908524619396,1.3640233915223097,1.446663275385217,-0.4119141037606734,0.23809610901268422,0.4755769003578872,0.41653553494819,-0.33488687100948517,0.29367658310458256,0.44509179266058224,0.35784445780144736,0.3195794211486068,0.28760975187840593,0.4296204399094089,0.34863457978654067,-0.0012695111310587707,0.07443273722225655,0.07431900714929669,0.059973132720216496,0.01137892284588704,0.09143395268007545,0.0919874293625797,0.07606784649571807,0.04801381168200686,0.12979443670702287,0.13818675328179034,0.11590676706836726
Adaptive-MDM,far_ood,5.5,1.0,10,300,300,0.0,0.7343815249094111,0.7343815249094111,1.3033122913683328,1.3768203983487513,-0.38204400490551177,0.23492596702010485,0.44828993329983774,0.38287245486548444,-0.3217239760762656,0.27392043440328273,0.4222423630468553,0.34244183176687,0.30632874110972363,0.25777498363819334,0.400079675413419,0.32631142728107765,0.0009953703423347185,0.058567841085811985,0.058478618299396254,0.04605316785778055,0.013222385576088319,0.07192068478418469,0.07300804360125478,0.05728599460242053,0.04826593049223121,0.1045261877296959,0.11497349645830052,0.09150822271249112
Adaptive-MDM,far_ood,5.5,1.0,15,300,300,0.0,0.613061005725335,0.613061005725335,1.1715093656536615,1.254261060247573,-0.3087235560554099,0.20945026316625895,0.37287184853259114,0.31208911178830506,-0.24526457188362846,0.24983859099585606,0.3498084724058079,0.2816433735156976,0.23965699605398708,0.23916438600563708,0.33829634042650036,0.2740555144046502,-0.0005849083074389984,0.04839045962460661,0.04831328228482508,0.03924355312552685,0.00726979713698139,0.060684063993172534,0.061017459695821744,0.04983938928019219,0.03176062475167206,0.09076446072408999,0.09601803992332004,0.07839323371827045
Adaptive-MDM,far_ood,5.5,1.0,20,300,300,0.0,0.5463312303896358,0.5463312303896358,1.0464221858289944,1.1364635786764128,-0.26958336601386823,0.20309665947381222,0.3373217309095638,0.27794742868277805,-0.2215490247710293,0.21419589826898372,0.3079138195493453,0.2375823486760512,0.21664663460181616,0.20757843809350893,0.29980150580969805,0.23142242770364996,-7.74734803394292e-05,0.04096512653841995,0.040896867717971,0.03323509456900855,0.006785796243422881,0.050595526542497576,0.05096490275097285,0.04156171542626329,0.028393516439299583,0.07470529439725136,0.07980269325070115,0.06451666076289816
Adaptive-MDM,far_ood,5.75,0.1,7,300,300,0.0,0.9131061680479168,0.9131061680479168,1.3741261255866652,1.4470091271825554,-0.527485765772662,0.18579416810071503,0.5591472445459612,0.5297275851916754,-0.4747992820770067,0.22078315983391242,0.5234664057175656,0.48183610034413493,0.4496823907679891,0.2122169235418948,0.49709169690203264,0.45575060188054645,0.011369769828652145,0.14233910326666183,0.14255580398678297,0.11520412486902913,0.05485293859420158,0.18056088929238212,0.18842082023669324,0.15410266475838094,0.20046741544509666,0.2798585961905873,0.343870541150005,0.27871375117659114
Adaptive-MDM,far_ood,5.75,0.1,10,300,300,0.0,0.7997179061385655,0.7997179061385655,1.2396298577530542,1.3305474129975712,-0.4908300474725571,0.1524210724649182,0.513876325804336,0.4913656663339384,-0.40593280258832787,0.1770387577050127,0.4427411051707865,0.4063561634855633,0.388569711019569,0.1690235917320815,0.423627389304136,0.3902075049957858,-0.015272482597219254,0.1258449990273742,0.12655995664354047,0.1001090499902504,0.014083857780231562,0.15707746859667765,0.15744663144563698,0.12508820466137105,0.12500643066653427,0.2367767165529107,0.2674003437380473,0.2108245786626657
Adaptive-MDM,far_ood,5.75,0.1,15,300,300,0.0,0.7561587280620877,0.7561587280620877,1.1823556925319227,1.2728324515792122,-0.4441720033435975,0.1521432418973891,0.46942430279630326,0.44421578765714875,-0.3917621749902955,0.16633000061763553,0.4255009423744809,0.39188093924520184,0.3791394184813794,0.1634261987427171,0.4127539145872606,0.37980608514804604,0.007334196292459584,0.10323050729932241,0.10331895411979128,0.08305651642562796,0.03811369110269556,0.13046126919373965,0.13570579353850112,0.1088009798005892,0.14768170779232784,0.2035376974642764,0.25119591781029066,0.19908968931640575
Adaptive-MDM,far_ood,5.75,0.1,20,300,300,0.0,0.7179079387828663,0.7179079387828663,1.0987969078667281,1.1882068583776508,-0.4296985272740846,0.13111774780310356,0.44919414724353385,0.43001983245557956,-0.37751426037914204,0.14168587698196256,0.4031438803123578,0.377757551293037,0.3629337426729437,0.13941062100819024,0.38870482170448245,0.36336641567544237,0.00044332661764843665,0.09234312547664061,0.09219015774587071,0.0734295407122187,0.027939562672446325,0.11530630195798305,0.1184560845038463,0.09566719800363499,0.12862286552901017,0.17650025076999937,0.2181566843586514,0.18019313865076497
Adaptive-MDM,far_ood,5.75,0.25,7,300,300,0.0,0.8950822454177166,0.8950822454177166,1.390791241502615,1.4609600971869385,-0.5076539637050501,0.20610686654844615,0.5477691002320894,0.512865966726488,-0.455772917132078,0.23026791278891895,0.5104659824895765,0.4649582666911859,0.43762741202251715,0.22179256298855232,0.490454605049132,0.4470137212024264,0.013262945171675315,0.1277719555103282,0.1282464791752339,0.10334122018311648,0.047838577109082715,0.15813814129174616,0.16496315432622896,0.13444978237691538,0.15667328900558222,0.23152076751441358,0.2792305720946788,0.2263722200262519
Adaptive-MDM,far_ood,5.75,0.25,10,300,299,0.0033333333333332993,0.8086350226068102,0.8044540441685746,1.2909050261220743,1.3866926771390333,-0.45330059507916887,0.18177626413436895,0.48827607897557396,0.45457751441770283,-0.41319073288556313,0.20147084926246037,0.45954469929928193,0.41772521386910927,0.4013576171641108,0.19127434001835597,0.44446760199743074,0.4060896958218644,0.017154008549570113,0.09876548733006407,0.10008125371282832,0.08006878761665909,0.04673363468841156,0.12312759021023574,0.1315056363492883,0.10554190312330314,0.1412302458717323,0.18543276701522513,0.23284392281419244,0.1876884491954489
Adaptive-MDM,far_ood,5.75,0.25,15,300,299,0.0033333333333332993,0.6933913878121107,0.688090400834076,1.1126064368375341,1.2723320737767245,-0.4129164561799682,0.14367275839402954,0.43711877672169447,0.4129164561799682,-0.3471929664635789,0.15858418036389213,0.38158588554698797,0.3471929664635789,0.33792183436989665,0.15057372994822718,0.36984832933061873,0.33842908425958723,-0.002230872177438529,0.08237322605198055,0.0822656166820178,0.06274922039923603,0.01751113577877876,0.10063485926355006,0.10198109607273875,0.07902245709099859,0.08769354013525793,0.1477320549138185,0.17158649283084113,0.13501612628439244
Adaptive-MDM,far_ood,5.75,0.25,20,300,299,0.0033333333333332993,0.6915939027822492,0.6862729656186191,1.1208448822564427,1.222300395681354,-0.407454962995989,0.12869375183610474,0.42723089431116457,0.40770133989202934,-0.3528844725155427,0.15402466855420635,0.38493078121518454,0.35401025464196884,0.34372131109205584,0.14900522239311353,0.37452989194205116,0.3442439297142038,0.0037324992507494427,0.07573936343456808,0.07570467137964973,0.06065786386304565,0.024384963119399562,0.09406998257174037,0.09702676017015946,0.07866936223627413,0.09614351316308768,0.14113795047242336,0.1705780594839792,0.13793610780206284
Adaptive-MDM,far_ood,5.75,0.5,7,300,300,0.0,0.8459247480928116,0.8459247480928116,1.3616231593786354,1.4521211495686501,-0.474222695162646,0.20226350859707345,0.5154234405751148,0.47528774887356035,-0.41765313322234077,0.24655676352007538,0.4847904116239041,0.4254054213519836,0.39974407495111186,0.2351480449079187,0.4635791336321376,0.4067608114397782,0.0074726592412386,0.09282806356000767,0.0929740099301349,0.07489868564011208,0.030588473366611028,0.11427767361695215,0.11811651070550992,0.09623922640438515,0.09997427332847696,0.16542419388967217,0.19305129380173733,0.1567769960551568
Adaptive-MDM,far_ood,5.75,0.5,10,300,299,0.0033333333333332993,0.7660411589795907,0.761479117969364,1.2768999594286279,1.3667506359877342,-0.4259325259333616,0.19651152796864027,0.4689415146477081,0.426958959355685,-0.37158128328606593,0.22515745851427768,0.43427984039239026,0.3735364230999539,0.3549614248582133,0.21330701713330286,0.41393879157681485,0.3568808720671254,0.0011501378094854622,0.07963933741088629,0.07951436825890613,0.06399701813891051,0.019902810034693724,0.099092237423478,0.10090863685482779,0.08105226038542233,0.0783711074095474,0.1462256896296606,0.1656878729360998,0.13452578795127682
Adaptive-MDM,far_ood,5.75,0.5,15,300,300,0.0,0.6736067621627878,0.6736067621627878,1.2009015225380935,1.2979377700770247,-0.3751303558776846,0.1869134726476869,0.4189784895082465,0.3754486339581224,-0.3151189198655332,0.21188744344270038,0.3795346730540899,0.3181069712315685,0.30783206454803613,0.1988157598578839,0.36627384196874857,0.31058511795876786,0.0016601196591302199,0.06532609533125477,0.06523825359970988,0.05135440642481196,0.016109265557053967,0.0818951874403204,0.08333051116039839,0.06659595288870257,0.06314642752156403,0.12394201228332778,0.13891683954635323,0.11217291335136252
Adaptive-MDM,far_ood,5.75,0.5,20,300,300,0.0,0.6227286315341279,0.6227286315341279,1.0644848848333603,1.170235404504845,-0.36732010786437563,0.14844221531065432,0.3960879985855964,0.3676385374348023,-0.30048438177608733,0.1684818429671236,0.34435791650973246,0.30084429679968916,0.29337841858031477,0.1622953295812719,0.33514604465202985,0.29463495498891623,-0.0037623718133782957,0.057145800481159637,0.057174404056819866,0.04458400058456693,0.008244383632789436,0.07096816518176344,0.07132784913706412,0.05609936868567875,0.050051842283285415,0.10483583051355644,0.11601337467818003,0.09275541687194949
Adaptive-MDM,far_ood,5.75,0.75,7,300,300,0.0,0.8474836714654826,0.8474836714654826,1.4219439025809713,1.4916427911763461,-0.46509794651652653,0.2267558790548721,0.517264859084993,0.4675914029458873,-0.39575280399227547,0.27507824161773203,0.4817012498245638,0.4059690761789088,0.3845793067445804,0.26639228817988175,0.4675783836682889,0.3959350526468866,0.007979238731551149,0.08251598760422885,0.08276388201988834,0.06529580300940471,0.025979679913437314,0.10152013170224018,0.10462756067169261,0.08272786000193945,0.07790454130880983,0.14518689710778146,0.16455421152723185,0.13113434008546831
Adaptive-MDM,far_ood,5.75,0.75,10,300,300,0.0,0.718003904842157,0.718003904842157,1.2515742277293982,1.3439440122718707,-0.3843693069377129,0.21190021981808038,0.43873886872588047,0.38980816188929984,-0.3344515443195858,0.2359362494743591,0.4090699161118176,0.34168057349088005,0.32274362312165417,0.22739510037939092,0.39458790677109007,0.3295762699207345,0.003163179272133488,0.06390835498083362,0.0638801164683454,0.05136171275851063,0.016664870773191287,0.07851310341769276,0.0801341227867602,0.0649710472806089,0.057400205508248356,0.11390520290369048,0.12738104590855842,0.10201215823496607
Adaptive-MDM,far_ood,5.75,0.75,15,300,300,0.0,0.6308170163100286,0.6308170163100286,1.1632519652190831,1.2446711674838595,-0.33890085576427736,0.18486127394248783,0.3858932084649676,0.34007232086805755,-0.28191157643875453,0.21949313387309013,0.35705851335818317,0.29057412021390805,0.27688646967061054,0.2121548324261379,0.3486054471251763,0.28547208813949576,0.001634746499099435,0.052144613150406895,0.05208329426140292,0.04149036619750074,0.011712253975245142,0.06548649346308687,0.06641809078244115,0.053356261580779,0.04382912575170026,0.09823225673785817,0.10741695989813772,0.08603658839218921
