n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,optimal_delta,best_relative_mse
7,2.0,5000.0,1000,2234.14874257636,2616.1019203982905,3822.04696397012,5209.519811890126,6810.831831035779,7127.055829908117,7409.847931493473,0.071,0.028287470844350574
7,2.0,5000.0,1000,3239.890049239115,3720.55858130549,4055.0244830029133,4954.198669917159,5178.982151172836,5386.999273752769,5828.964477710939,0.021,0.7866544734259469
7,2.0,5000.0,1000,2710.4171137762264,5901.699096765979,6732.6202427564995,7170.058246789493,7998.458790259373,8574.449418409264,9548.828609220453,0.291,0.2241268459745472
7,2.0,5000.0,1000,2409.0966240273365,2876.8626701310495,3694.8206861886615,6689.171758988463,7615.846487393451,7746.8085917330145,7821.7163081844055,0.111,0.02400446479576612
7,2.0,5000.0,1000,3757.29828773005,4109.12207062869,5135.103383707854,5205.273241554959,5234.394964610585,5710.773908373149,5767.774024637023,0.031,2.0584509755514477
7,2.0,5000.0,1000,1308.6269269963711,3963.1214816211864,3995.520816892369,4416.796670602846,5900.007545161802,6522.753716462836,10616.131982604835,0.741,0.023255873679426418
7,2.0,5000.0,1000,3971.6598331103883,4062.1866183460834,5367.108511462319,5383.762788045487,7190.912080253579,8089.819058088057,8143.297064551581,0.011,1.0798638917338461
7,2.0,5000.0,1000,2033.8530392381574,3171.160073341198,5141.652880895022,5360.361397931079,6262.857096805029,8419.582556220772,11606.261682123559,0.341,0.10488751816035982
7,2.0,5000.0,1000,1658.0834854150148,2449.190027040222,4076.290891618285,4289.259670701669,4455.879516197793,4760.421777146738,5849.1040944630595,0.371,0.10315700054328923
7,2.0,5000.0,1000,1849.396878215539,1999.0713954411792,2059.12463558334,5459.171278304958,6691.178939810851,7131.999038513227,9303.615265327639,0.141,0.11894957486603311
7,2.0,5000.0,1000,2605.231761301675,3587.46924911457,5258.887525942171,5711.913655576303,5742.721714216077,8439.894976620824,9056.49673341015,0.101,0.011338904741196698
7,2.0,5000.0,1000,1712.2276544323795,3147.8732079512993,4262.117942575041,5099.945919734366,5775.10122828358,6013.459970045919,6106.238652247047,0.451,0.03223279684287894
7,2.0,5000.0,1000,1752.6812939748952,2939.7604158011673,4381.8666021294885,5010.382860187799,5580.712480258156,5603.351627402416,11854.371221694984,0.211,0.10358736123249086
7,2.0,5000.0,1000,2753.7985067411882,2860.9082910062716,4507.413194533241,5059.864879402481,5308.667778930023,7228.926801727368,8504.470577713446,0.021,0.017953234846802727
7,2.0,5000.0,1000,1520.2187676456933,3000.4657526359465,3569.8667552664274,3883.8655600539246,4742.809693431787,7869.991395405214,8952.193114328798,0.551,0.12354745752076628
7,2.0,5000.0,1000,3157.1606103426416,3161.130689308973,4783.066454999778,4962.602915365216,5327.862886503808,6088.208993266702,7077.923664534739,0.041,0.23522521569159932
7,2.0,5000.0,1000,5455.626754253532,6295.280744853748,6548.483503828824,8871.064313451418,9136.532462883424,9140.550604437085,9750.107705533077,0.021,1.768356867506032
7,2.0,5000.0,1000,1458.0300799160082,3243.5602924733007,4211.778216450084,4403.203166440935,8564.923188983887,9635.525261641373,10321.596737670328,1.001,0.19326707522135858
7,2.0,5000.0,1000,2437.2226818088,4534.435551372577,4823.789532516998,5458.201917364731,5959.802468501211,6158.235842875697,8531.509597380718,0.231,0.040984422983623335
7,2.0,5000.0,1000,1373.0264832611037,1600.347061144672,3012.9498235005503,4053.7258984726345,4511.670779282164,4697.7389622633,5480.452485874205,0.401,0.2535855873124456
7,2.0,5000.0,1000,3741.966205930141,4784.484644595246,5471.877446851627,6710.801922517339,7470.522576565832,7530.384535295772,8884.865708273406,0.031,0.24751924613248413
7,2.0,5000.0,1000,2060.389748036755,3267.122238179648,3874.9515098118804,4301.342613042649,5296.380175537803,7234.832285222923,7786.59479498606,0.151,0.02851644263252183
7,2.0,5000.0,1000,3976.7504629002556,5582.13014782357,5894.403324094508,7520.071577400618,8673.336057619585,8980.473403028243,9207.471603223916,0.061,0.3302420364854896
7,2.0,5000.0,1000,1359.6223636913737,2833.852729054678,3063.543580542646,3139.0068254019648,4614.853420731537,4664.953375656134,4932.034012144573,0.471,0.18135789461959745
7,2.0,5000.0,1000,1501.821140809641,3367.6792662032103,3583.8682513524586,5296.037204070149,5482.5258407740275,5761.335056791415,12593.36904733949,0.671,0.11882106029960442
7,2.0,5000.0,1000,3745.5226643526144,4645.236093992036,5971.713104186763,5993.541536764028,6488.560245281276,7578.616941504837,8256.479830023503,0.041,0.3728627242799846
7,2.0,5000.0,1000,1996.9934773637092,3364.905191757606,5226.314378697464,5284.301758763991,6248.071437204071,8690.402350580149,9463.216080184397,0.451,0.06215052137181923
7,2.0,5000.0,1000,2025.29406975903,2353.588475370143,4593.150168745797,5956.513348612443,7342.836307089636,8419.548507442138,10108.742563977501,0.291,0.10944971678431477
7,2.0,5000.0,1000,2290.2266670316694,2521.3668808181674,6048.8590969328225,6817.862685591053,7953.3416148575,8715.09830025712,8891.332183750012,0.371,0.06126479515354922
7,2.0,5000.0,1000,4611.098009433915,5849.239985011966,5858.880891006823,6916.313687288385,7837.75252735304,7962.982544496829,8065.729032420043,0.021,1.2939688571471852
7,2.0,5000.0,1000,1976.1769019548537,2826.317305976331,4324.263500142734,4414.339865362008,4829.308951111754,5946.855419274945,7311.682183780906,0.251,0.0404886677622623
7,2.0,5000.0,1000,3205.01805465341,4655.936275763661,5512.558343516814,5738.663024546236,5799.200972656685,6350.363617574587,6640.638882048791,0.111,0.6477945680303807
7,2.0,5000.0,1000,3625.7796723221895,4036.060212166865,5298.08567412869,6200.127603320582,6653.73813388998,7297.145100069011,7695.32204315019,0.041,0.2862475369630579
7,2.0,5000.0,1000,2135.520010906156,3644.5271206661573,4964.6237367545555,5486.731801765682,6148.6083004527945,6855.561752416188,8538.244379505815,0.381,0.005700716974664741
7,2.0,5000.0,1000,3460.7868200516255,4720.685745239258,4757.428332489726,4864.442787543014,5071.832973790987,5172.850047995781,6651.217341340509,0.031,1.5307118140563805
7,2.0,5000.0,1000,3484.305934627443,3492.572151440165,5802.918249930117,5982.821876491623,6186.244514345365,7468.346358110627,8676.512900644635,0.061,0.13846403875949687
7,2.0,5000.0,1000,2833.7779440174527,4497.004525304858,5789.567923694284,6428.856761156891,7002.088647864165,8200.98057928244,8479.830563167867,0.211,0.05334343417148678
7,2.0,5000.0,1000,3188.5683566840125,4265.326507804308,4539.75019457634,5081.137870869075,5987.826192209988,6495.416707830013,7085.700550656924,0.041,0.2617481307070211
7,2.0,5000.0,1000,2014.911623820765,3895.269481992987,5549.875959178794,7013.520298375653,7593.312303003605,8258.661819195748,12877.801483438941,0.671,0.18130182547089138
7,2.0,5000.0,1000,3393.326833812271,5533.371042141674,5771.791914461437,6067.106152221126,6411.3934841810105,6962.262276896855,7301.751795504479,0.121,0.8832368343730193
7,2.0,5000.0,1000,1416.9758192557263,1787.2114534928137,5357.683940380769,5573.306211999786,5826.760051526827,7630.4988697156,8645.299379324697,0.871,0.06250139568259176
7,2.0,5000.0,1000,2695.3208533676548,4969.616798341499,5949.3719121307195,6462.832839434743,8008.620503835443,8753.005405707978,9337.041110372025,0.301,0.08214805317775085
7,2.0,5000.0,1000,4854.377935520972,6124.908111786765,6215.766903738519,6485.064200467311,6546.7041626474365,6945.554925941509,7527.867191841075,0.031,4.322223343547375
7,2.0,5000.0,1000,3196.472893207661,4447.892596366411,4677.276017345298,7258.403607765784,8058.949952217913,8626.630874928165,8997.679107499178,0.061,0.07433926112450552
7,2.0,5000.0,1000,4415.352754189107,5510.547929909546,5609.9404207651005,7494.45228854081,7752.898560140676,7906.436810610828,8694.727950776552,0.021,0.8077811059555772
7,2.0,5000.0,1000,1905.6275205118504,2937.5447572045537,4159.7226603833615,4672.289789510567,5120.127702258469,5783.26914408066,7617.115271216108,0.341,0.041848751756180164
7,2.0,5000.0,1000,3441.2645941168325,3566.216579349703,3586.3178816254167,7243.621888793805,7732.550229299616,8477.461482608616,9520.285192771958,0.061,0.05337517996127565
7,2.0,5000.0,1000,1478.6351273854127,4359.459122180114,4485.280596384562,4882.573231035354,6440.7725508852445,7142.650062474999,8017.220974917962,0.471,0.05943443190577519
7,2.0,5000.0,1000,1445.2938664525961,2693.011126031276,4060.2410999391504,4060.655643535668,4948.195037742173,7455.682303490018,9535.664403616036,0.831,0.14760162596042617
7,2.0,5000.0,1000,2956.0915576381212,3238.321144714952,4836.373855649001,6426.4874002910965,6848.696465751282,6869.230244874002,7091.578847141335,0.091,0.04169352469738026
7,2.0,5000.0,1000,2078.6057974942114,2170.9823642532056,5399.917734025418,6987.931991462437,7806.136553003918,7856.534666667605,8063.071315364634,0.411,0.04410013942942374
7,2.0,5000.0,1000,1831.6668590144636,2318.5030504789497,4247.792401079798,5491.584262129478,5522.673473167173,7879.770428097633,7933.932671717937,0.301,0.08547373886436635
7,2.0,5000.0,1000,1814.3102284526235,2118.1132960850146,5284.998149549672,5575.962998538887,5948.160819051017,6501.920115804123,8761.970339244122,0.501,0.04363296107932842
7,2.0,5000.0,1000,4082.6803427455775,5455.213117531422,5549.213489012984,6102.428968241399,6180.072050785364,7659.8566198437275,8027.926466684534,0.021,0.893756690187522
7,2.0,5000.0,1000,2285.3268738713414,3675.597173686083,4653.681132129028,4726.20383279689,5267.799301336912,7109.082695625601,9783.708911491764,0.101,0.007965998954141143
7,2.0,5000.0,1000,3135.815875549734,4558.768948085648,4898.825573164964,6243.784033046612,7079.9445645271535,8099.012815977045,8662.530277234706,0.091,0.06321148945673583
7,2.0,5000.0,1000,1519.2383646477044,3804.237267468847,5402.216423847414,5424.59100898288,5638.864097222101,7240.696470303558,7479.714391341965,0.421,0.14914944236420968
7,2.0,5000.0,1000,1142.1761236275759,3385.814153805016,4079.818635458001,4895.155206793337,5721.21565472078,6978.995913088422,7684.422737272631,0.751,0.03390409854901909
7,2.0,5000.0,1000,2247.9561873636944,3416.406051262932,6759.358401195261,7634.997659535432,7704.100625980016,7990.264419868277,9278.286858906875,0.411,0.060037692958837756
7,2.0,5000.0,1000,2394.168213289041,2752.37175846856,4004.264858259567,4660.453556226995,5371.8362549058065,6591.481082965754,6961.218181837357,0.041,0.02401141045243885
7,2.0,5000.0,1000,2600.5651818940933,4725.659131177397,5661.741733996514,6124.1612657764745,6935.925547533194,7301.905172000799,7317.989527476971,0.231,0.10894706460597012
7,2.0,5000.0,1000,1744.505162731377,2205.485699465541,3984.436209186439,4129.275231669584,4591.039409773211,6628.008523428706,7078.943368081351,0.241,0.10337765697895085
7,2.0,5000.0,1000,2906.3744035466816,2926.824755056599,4988.931332392877,7297.217483347495,7595.017224397295,9486.771628798415,10590.038993491116,0.121,0.07730380357051371
7,2.0,5000.0,1000,3983.729464598206,4823.636429107111,5439.778579989556,8141.0226776769205,9058.057798068025,9174.148348194878,10036.20916520753,0.031,0.23980220917457673
7,2.0,5000.0,1000,2559.8413357583713,2601.296676138507,3800.5211417050728,5670.365512185412,5849.784666119134,5886.912305303304,6721.889965670507,0.101,0.03415377435300578
7,2.0,5000.0,1000,2017.2898960188181,2427.037576691341,3821.521558489794,5556.833665171745,7144.790776871049,8589.279357266227,9909.902903255073,0.071,0.10823698638765832
7,2.0,5000.0,1000,3266.42427735391,4868.627426276187,4896.8087241562225,4915.943115802206,5141.985526715101,6316.137976982236,6900.371975371873,0.071,0.7994061997615676
7,2.0,5000.0,1000,2505.2239751946236,2861.0284542701297,4630.31475009812,7100.676237034901,8038.816051324861,8501.973234721921,10606.408834614454,0.151,0.09082109312421663
7,2.0,5000.0,1000,4541.911314540397,6246.519772937953,6947.91417310659,7629.4504638911085,8649.341300482884,9151.846999948639,10119.555809162675,0.081,0.6632684508106066
