budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,train_beta_width,n_train_per_n,n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.90_rmse,x0.95_rmse,x0.99_rmse
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,3.0,1500,1500,0.0,0.40065580719165983,0.2846212967692766,0.0361218826627683,0.2869027764268865,0.06852433747708274,0.19727450650298964,0.2087746893712467,-0.06055230865176703,0.1760087282630463,0.18607794547684553,0.18106938302040368,0.22392018890072943,0.33279035746663116
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,3.25,1500,1500,0.0,0.3291698810045963,0.1928624398479817,0.03326441422518839,0.19570821208376885,0.032162972752434855,0.1927597901480487,0.19536126182808528,-0.032241591055897016,0.17568762305279192,0.1785639483784254,0.15455930579131066,0.19347628141505357,0.2956945012315873
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,3.5,1500,1500,0.0,0.27894255252835115,0.11152862101137447,0.028713537707203484,0.11516314908654599,0.012240697450557529,0.18593399806480468,0.18627463240069655,-0.013804065346502142,0.17227127077534776,0.1727661946894916,0.1346996641422288,0.16712332983565384,0.25584078966118423
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,3.75,1500,1500,0.0,0.24784939857778465,0.04208118204847866,0.02613523120657358,0.049532018189700086,-0.011540018400756821,0.17267422674775237,0.1730019740212099,0.00794639944449518,0.17030094013304234,0.17042951779016866,0.12255487978228984,0.15186766642820726,0.23397026417807856
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,4.0,1500,1500,0.0,0.24452118974224213,-0.01935919908180751,0.0237472283971403,0.030632229623888618,-0.030350234426766473,0.1708532957567638,0.17347197132369038,0.027527626414247938,0.1673937398263647,0.16958700983950306,0.11084749918570863,0.13647797566506187,0.21028556823286781
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,4.25,1500,1500,0.0,0.25951418199216064,-0.07370775967096138,0.021072338258198434,0.07665886280411649,-0.05005306861319559,0.16788942728716724,0.17513816897680262,0.04374090736341362,0.17001074466432708,0.17549259578709545,0.10571646797861582,0.12974960240949368,0.1999932071286277
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,4.5,1500,1500,0.0,0.274791600708413,-0.1232752693279206,0.019645573301738065,0.1248298172681181,-0.06173230253755094,0.1643532225420509,0.17551310762648084,0.052926277286923805,0.1622943572755344,0.17065488446568267,0.0943103916659472,0.11392410657632987,0.17252203201797625
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,4.75,1500,1500,0.0,0.3061498375999735,-0.16642427906475193,0.017839978605451494,0.16737709915728508,-0.07757288787847191,0.1669843437899039,0.1840726346419718,0.06864309669847701,0.16473041896508012,0.17840934649324203,0.09052710313290872,0.10897810118094493,0.1633705738176857
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,5.0,1500,1500,0.0,0.33606087920459093,-0.2059768937035276,0.01596792454875602,0.20659449501637941,-0.09049504201675133,0.16742002666354583,0.1902633218658218,0.07890327611963606,0.16687820734971115,0.1845413165480092,0.08860157618749387,0.10532338239495108,0.15398769597733822
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,5.25,1500,1500,0.0,0.36110900791779565,-0.242630951765162,0.014267995000415952,0.2430498276458541,-0.09557375912028584,0.16627281282460976,0.19173565296557063,0.08674701825497365,0.1644899055842805,0.18591378717717927,0.08591151420354451,0.1012382417045119,0.14367715478791382
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,5.5,1500,1500,0.0,0.3880967945903302,-0.2753923435219365,0.01323090937477113,0.27570978061858037,-0.1073508395128325,0.16497241302996066,0.19677895180548122,0.09544285261173023,0.16367591369542092,0.1894235544193998,0.08404171506793054,0.09780579019631087,0.1340043747256993
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,7,5.75,1500,1500,0.0,0.41482481123180415,-0.3053969760107631,0.0123219198486892,0.30564528696754073,-0.11862873346079177,0.16507601836818708,0.20323558132106712,0.1034497807188361,0.16331504868125743,0.19327669557688423,0.08507433678921723,0.09821354095452972,0.13022544019779447
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,0.75,1500,1500,0.0,3.933131949596134,2.920178859516023,0.6255165793819577,2.9863781936182527,1.9876829267314622,1.501070947806987,2.490501006807603,-0.5013399397364904,0.31176917349586303,0.5903193650098111,3.7590753300938524,3.329997504881058,1.7520895735011024
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,1.0,1500,1500,0.0,2.6749199255010194,2.2579634938798585,0.33509195512143736,2.282676258328293,1.0608039149952506,0.7183424617865433,1.2810061779241602,-0.4675888342105801,0.2915926026366048,0.5510071502502093,1.8189652065903819,1.8509897164106037,1.2875514793197342
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,1.25,1500,1500,0.0,2.009537303769775,1.7379666605572568,0.22137277477788916,1.7519992431556006,0.7206738463626692,0.4582419964031828,0.8539417600831416,-0.4180390822238961,0.25457578288235,0.4894101527457367,1.0372163648148,1.118613673935694,0.9467165499875752
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,1.5,1500,1500,0.0,1.5719079478866669,1.3672752085109465,0.14258291150382962,1.374684628998154,0.5201656478910165,0.35654854516998485,0.6305667411664989,-0.3590296945483909,0.2337872289887871,0.4283950890943324,0.6413110843687803,0.7174429396234407,0.7097183611651088
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,1.75,1500,1500,0.0,1.2434976983208912,1.0733650160418642,0.10620181343745706,1.0786026903467145,0.39498990599193956,0.29601357337798906,0.49354092579620795,-0.30607722096871703,0.2136990789374133,0.37325610064727116,0.45422542768078855,0.5202701613274913,0.5713468961678693
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,2.0,1500,1500,0.0,0.9960546298650446,0.8449515657420572,0.08118953563464715,0.8488406768367818,0.3124931269583651,0.26141805489850667,0.40736444889498835,-0.2527589094413799,0.2044243871232566,0.32503620844353276,0.3354450743484818,0.3919689381624497,0.4735430669978922
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,2.25,1500,1500,0.0,0.796517269779381,0.6598535017107824,0.061785893816435504,0.6627379537923674,0.24018357692446796,0.23603855484638014,0.33669750102817336,-0.2130238663410244,0.19104481911936536,0.28609956040037543,0.25727069138789127,0.307788739801422,0.40272388178855334
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,2.5,1500,1500,0.0,0.6343706268227209,0.5103152641672077,0.04982989276470083,0.5127407061171497,0.18092607606768546,0.21334527957116167,0.27967858190728545,-0.16534742951024964,0.1843524777882463,0.24759432806158624,0.20936666966424256,0.25457818353399675,0.34990805576547424
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,2.75,1500,1500,0.0,0.5059167651168563,0.3843968227308025,0.043370918634186933,0.38683420206119373,0.13577447675934903,0.2008568386634374,0.24238663851524467,-0.12395651102678068,0.179488304780656,0.21808207356695788,0.18053804155827693,0.22249824203957275,0.319975015470704
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,3.0,1500,1500,0.0,0.3978086607404516,0.2785785254802279,0.037227436359911985,0.28105329202007934,0.09380311131622317,0.18507585274488378,0.2074349526502308,-0.08941172718779475,0.16809490869932195,0.19034578541114133,0.15130769342492004,0.18649247986528278,0.27277711434027385
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,3.25,1500,1500,0.0,0.3105288913410696,0.18684426515972402,0.033993631538348876,0.1899093889997337,0.052264150896750315,0.1702330330737938,0.17802108721935725,-0.0621689116973587,0.15755216185971593,0.16932545240600913,0.12216555445105103,0.15212558857071573,0.23032112738763016
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,3.5,1500,1500,0.0,0.2558750888698856,0.10961552498808665,0.029852303192918882,0.11360514608795322,0.022167190391426155,0.1645065735006938,0.16593901122492452,-0.026309325574451294,0.1560584249012968,0.15820928051224128,0.11316170443309852,0.14197929294194495,0.21923423648558826
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,3.75,1500,1500,0.0,0.23007910437057483,0.04072392567533567,0.02646310812714744,0.04856199491472931,-0.003531286019092818,0.1618793403525804,0.16186389611866264,-0.005214525247551696,0.15610015892798454,0.1561352172034051,0.09987015802794154,0.1246433280221825,0.19378095694776454
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,4.0,1500,1500,0.0,0.22382250921366145,-0.020094775047852943,0.02487278753382182,0.031969408923010346,-0.028726506825335944,0.1564558483759658,0.15901989098988603,0.013754677495507598,0.15366749202670074,0.15423082309764707,0.09162497605899701,0.11437048387202538,0.17934854940473163
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,4.25,1500,1500,0.0,0.23587423815496625,-0.0742745160683585,0.022989465217801954,0.07774874214104927,-0.04680602877652812,0.1521431430723345,0.15913173355148894,0.03209245809651497,0.15249412383026514,0.1557847254950507,0.08772603692939437,0.10805040479217581,0.16700300548136185
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,4.5,1500,1500,0.0,0.2614492842460591,-0.1216646262129749,0.021425000009310545,0.12353544380672667,-0.06656143300283278,0.15262717795999511,0.1664630582995957,0.05520904221216106,0.14950463312563353,0.15932599467066602,0.08231268783957146,0.10034187587094494,0.15353121713305223
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,4.75,1500,1500,0.0,0.2908616599174593,-0.16529999449380928,0.020203336891973716,0.16652924933679442,-0.08399693827503533,0.14927387872576026,0.17124053662076197,0.06745307437550475,0.1516925051251062,0.1659674454316177,0.08307916846626266,0.09961399984262019,0.14774096504730397
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,5.0,1500,1500,0.0,0.32149067583861446,-0.2041625894066226,0.018180379616658294,0.2049699216114915,-0.09878584435568721,0.14834032899036542,0.17818200343440765,0.08211454229898983,0.15121906720075456,0.17203127488293768,0.08031479084834266,0.09548984794431552,0.13936573264247482
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,5.25,1500,1500,0.0,0.3539318450462136,-0.23978506477938677,0.016813775984207423,0.24037344255427484,-0.11203062116639967,0.15013413472069395,0.1872861224125321,0.09390534526768113,0.15365478644195785,0.18003407289760937,0.08046751757348326,0.09459098866137104,0.13378709301324865
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,5.5,1500,1500,0.0,0.3809658584829437,-0.2727762490734334,0.01576872955906187,0.2732313472534292,-0.11970451324813003,0.15038294339306701,0.19216951753358744,0.10068322274664372,0.15306534790670326,0.18316793589116662,0.0802538912464127,0.0932179497565823,0.12677189128782312
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,10,5.75,1500,1500,0.0,0.4071366580050021,-0.3025561643148417,0.014899319754725058,0.302922554955735,-0.12884134746996123,0.15023503884772652,0.19787777204844104,0.11045764914388745,0.15052170470637996,0.1866616493008593,0.07966427832035108,0.09176406753027937,0.1204685650935618
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,0.75,1500,1500,0.0,3.9462097735559882,2.3447205052607605,0.7847578109438554,2.472478211514332,2.5570496127070212,1.5972590820601429,3.014637370014055,-0.5166484132887278,0.3233089863537889,0.6094133226394353,3.2638581547736316,2.743824743165198,1.302742206170245
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,1.0,1500,1500,0.0,2.6021994287761094,1.9454122245730687,0.44138268362924893,1.9948226782875935,1.37121620433427,0.7462704778181383,1.5610196108124605,-0.5067112432617872,0.3140885347504282,0.5961057993101022,1.8150741175563185,1.7452301728166084,1.0709540011147778
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,1.25,1500,1500,0.0,1.9771317943901978,1.5621759090896727,0.27867104611838345,1.5868205163734064,0.9271096501899583,0.46466678017117813,1.036968454964888,-0.47964338363403686,0.2928251928105919,0.5619138765084664,1.0826025572266453,1.1191956582948743,0.8652335549952818
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,1.5,1500,1500,0.0,1.5580050834418169,1.256971377352254,0.19122965099361316,1.271424965822082,0.664826291286014,0.3402505584167297,0.7467846140575007,-0.4310010591870317,0.25971945049126194,0.5031611436924066,0.6669341904361148,0.7154182395396816,0.6445557032165397
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,1.75,1500,1500,0.0,1.2465539255988063,1.0058182408899932,0.14369530476246964,1.0160240689852835,0.5077528931675904,0.2710481749045937,0.5755268330527752,-0.3747320974999764,0.22353928830708528,0.4363033865381123,0.42344314322937215,0.4625558708728292,0.46038530554777285
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,2.0,1500,1500,0.0,1.0079335248446124,0.7991415777840046,0.10619879134117752,0.8061624686355601,0.40528147625359295,0.2390077770029789,0.47046754331964147,-0.3232904861124249,0.2005054077910293,0.3803844835845515,0.28951876965056783,0.3218123096957715,0.35212726599078636
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,2.25,1500,1500,0.0,0.8132011629065168,0.6296399647553583,0.08205404389468146,0.6349605206303666,0.32298748873267835,0.2165842677406285,0.38884237219456647,-0.27291207560033925,0.18017635670999357,0.3269906392841044,0.20909498232668677,0.23813720670736893,0.2863213192190919
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,2.5,1500,1500,0.0,0.645339033213183,0.49049288297766747,0.06773017066154126,0.49514400533471753,0.240304715220892,0.19604401240448116,0.3100870664622695,-0.21578615210082663,0.16910438710982184,0.27411839227319834,0.15985862286289504,0.187125898794257,0.24312704408884073
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,2.75,1500,1500,0.0,0.512331441145469,0.3725454281388097,0.056325520288550944,0.3767765189340774,0.18160408150035945,0.18183477868898415,0.2569472447163045,-0.16587512789182723,0.1643305168195699,0.2334546504116196,0.14051231791856925,0.17059090085218587,0.2397862153920346
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,3.0,1500,1500,0.0,0.3955806760572473,0.2706495221711755,0.047867562593978195,0.2748471208953714,0.13040030095683902,0.16542114002238828,0.21059475132798677,-0.12132358142643947,0.14794648632848326,0.1912929222907563,0.11506301020244268,0.14053477520603372,0.20299130215721828
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,3.25,1500,1500,0.0,0.3049808797118815,0.18557021311480157,0.042243463999379866,0.19031454114869764,0.0819753305569758,0.15199078095483226,0.1726434230338795,-0.07935669367604534,0.14388981521205582,0.1642801293533054,0.10694647394227848,0.13286986998848527,0.19933473376218577
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,3.5,1500,1500,0.0,0.24012979806764453,0.10922841373293413,0.03651810493595169,0.1151673968913691,0.041911714790636406,0.14567791301568922,0.1515404175164873,-0.0394982081462259,0.14102284325711195,0.14640455072231304,0.09728960022398077,0.12185175305600203,0.18654436727744583
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,3.75,1500,1500,0.0,0.20245538022320203,0.04289761125169673,0.034277183017018056,0.05490306952408757,0.007971480948171124,0.13948743793298188,0.13966860307905204,-0.01168309976060883,0.13543355787180775,0.13589155695664376,0.08633796261379229,0.10817613550379378,0.16758393881548525
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,4.0,1500,1500,0.0,0.20192013988350863,-0.015225628473018348,0.030597236229950326,0.034167038210335086,-0.022310121620975433,0.14026459925969006,0.1419816298928157,0.017305495476192784,0.1384155539195533,0.139447384928828,0.08442207927629301,0.10588029618291227,0.1657953959283221
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,4.25,1500,1500,0.0,0.21127019264150773,-0.06794000615448026,0.02882061523117368,0.07379646703376777,-0.04825103054730342,0.13375363118794203,0.14214875699632243,0.040630176756203715,0.13169532190558317,0.13777846942289032,0.07604123534107537,0.09437893198420261,0.14698786329754474
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,4.5,1500,1500,0.0,0.23831326225586708,-0.1150443230987139,0.02671185126682795,0.11810268241383716,-0.06897015963567818,0.1307508425895411,0.14778791753552556,0.05880759705163949,0.1325030944792578,0.14492652898694128,0.07351707287245794,0.09099393755268935,0.14133185345202826
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,4.75,1500,1500,0.0,0.27411331299700575,-0.157040897301277,0.02527380947888365,0.1590603125456968,-0.09215307103003473,0.13149963727756372,0.1605391385342778,0.08116625801816389,0.1322452573760567,0.15512933421417,0.06949652527506071,0.08563998173940293,0.13297761671403244
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,5.0,1500,1500,0.0,0.3103589312352376,-0.19492581101881107,0.022837736662904843,0.19625821335445176,-0.11092737942696189,0.13271574506587264,0.17293527743714968,0.09733466502375415,0.13578300350267414,0.16702924805594233,0.06883779025037422,0.08365671195802783,0.1269765146722131
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,5.25,1500,1500,0.0,0.3481530893637945,-0.23002042325033972,0.021521337573164826,0.23102435868227456,-0.1263305716698145,0.13779935056247264,0.18691017962250675,0.11458320277462691,0.14066550719466345,0.18139157665801436,0.06974811579774336,0.08444561658650586,0.12681025484158004
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,5.5,1500,1500,0.0,0.378003091893071,-0.2619419932619635,0.019886620285197686,0.262695302296483,-0.13904960318688206,0.13715273256388844,0.1952770432355129,0.12675175348814335,0.14032645039363584,0.18906187351572645,0.06764847184890518,0.08118803692383612,0.11950771505105398
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,15,5.75,1500,1500,0.0,0.4064805606469556,-0.2920205494220242,0.018994376379432496,0.2926372278001583,-0.14896193870080343,0.13830354248925286,0.20323576735736038,0.13636523134845868,0.14036659439646904,0.19566584258875266,0.06851118900112345,0.08075544739512357,0.11409067503837925
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,0.75,1500,1500,0.0,3.6495866051141372,1.936578497463226,0.8274121275905093,2.105823045391403,2.5951147882047123,1.3325347066755122,2.917033723257912,-0.5193853865660351,0.3259073146001477,0.6131116921924498,2.4507224867186506,1.889583634632958,0.7778514792950505
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,1.0,1500,1500,0.0,2.447958639833981,1.7529409892840084,0.477552719304159,1.816784707634246,1.3879539876294196,0.6346408509417347,1.5260788868165807,-0.51142122966809,0.31842421624192724,0.6023936085790148,1.5963537863865458,1.484016926946666,0.8447429656190296
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,1.25,1500,1500,0.0,1.8800623438754611,1.4633516906574586,0.29815204378699406,1.4933966481381502,0.9023379100015283,0.3964052705026904,0.9855181805608235,-0.4925457625739437,0.3010213696502151,0.5771956201950211,0.9499841964620822,0.9622548387595535,0.7143156375903443
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,1.5,1500,1500,0.0,1.5055185901935957,1.1844385970467792,0.20464819941175943,1.2019766033938721,0.6719908042407464,0.30511330490609884,0.7379727007568053,-0.453884080167718,0.26696726272428567,0.5265308758752414,0.5908818736066933,0.6225184485465607,0.5468745121997554
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,1.75,1500,1500,0.0,1.216825937689397,0.9576431198847758,0.1505247569081953,0.9693930793903766,0.5153227958940397,0.249359138650405,0.57244747416379,-0.4011227715165322,0.2288706030199912,0.46178599977394363,0.36945758540258483,0.39948020678731183,0.3950649465371485
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,2.0,1500,1500,0.0,0.9864194805591708,0.765882034600048,0.115477608705091,0.7745330715878311,0.4079720876975084,0.22766951117524747,0.46716172259168137,-0.34060956013442484,0.1972128132991622,0.39355029867669644,0.2512081975242308,0.27718793902058736,0.30344791691015666
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,2.25,1500,1500,0.0,0.7956355915638511,0.6082495487783974,0.0901401386069929,0.6148880722111029,0.31889305974529586,0.19960049224832677,0.37617360330281113,-0.28708376695714216,0.17619784693460994,0.3368116289468819,0.17999885112770073,0.20504925284098416,0.24999456479074972
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,2.5,1500,1500,0.0,0.6355591026812824,0.47144602116044104,0.07303473485517771,0.47706589410169203,0.2513278566098597,0.18526960777243645,0.31219807150891005,-0.23110663042292526,0.1596326520350161,0.2808484819829142,0.13921402702513844,0.16313891484726395,0.21728741368016635
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,2.75,1500,1500,0.0,0.5008565194016884,0.3576177432395889,0.055666651333108406,0.3619214838880176,0.1891585060452138,0.16956087195756372,0.25399342993222057,-0.17894049516169883,0.1528178593471494,0.23528159740773494,0.11943834004889657,0.1440540231829996,0.2017109298755985
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,3.0,1500,1500,0.0,0.3847669499446462,0.25808792406147,0.04788512449568321,0.26248968177351445,0.13870028046589444,0.1532664686016765,0.20667055376132984,-0.13217224178432702,0.13775051207728448,0.19087182856600482,0.10079905382561798,0.12332308740571664,0.17909912646866397
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,3.25,1500,1500,0.0,0.29390578763310576,0.17155354499668207,0.039334687940120246,0.17600228691078149,0.09001832548903817,0.1434645780601492,0.16932708788531667,-0.09252820038373546,0.134843606870995,0.1634996768030124,0.09125243006837569,0.11274286929045874,0.16750695701116178
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,3.5,1500,1500,0.0,0.21646927833991342,0.09838048472484731,0.034331943473823984,0.1041950878360266,0.04477526157000801,0.12774255573778986,0.1353222295906603,-0.048888573556737404,0.12373496104079978,0.13300461012483084,0.08390566195489715,0.10448921539652717,0.15832157405342973
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,3.75,1500,1500,0.0,0.18756704491013024,0.032202929651652695,0.03034672794600004,0.044241819875691674,0.017962381253451388,0.12855796906618058,0.12976432656849532,-0.022904102702276732,0.1259811897870244,0.12800498920210338,0.07626295488733184,0.09575506005157002,0.14841909025878552
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,4.0,1500,1500,0.0,0.1777255462766278,-0.025486407048777443,0.028162519982122894,0.037975725461294546,-0.0141945752315671,0.1231714166510107,0.12394583379001335,0.006089136909207245,0.12146770369735257,0.12157978598892405,0.07140508480179121,0.08867065493875174,0.13651478349468027
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,4.25,1500,1500,0.0,0.19863320773300552,-0.07690325269667732,0.02557317564790428,0.08104111053351724,-0.0416336717887161,0.12209595814680127,0.12896064260230247,0.033492973355649366,0.12306485953742118,0.12750153833346012,0.06765621617252347,0.08431932016193777,0.13123194902158214
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,4.5,1500,1500,0.0,0.23289725550731835,-0.12261571849264336,0.024448198527972895,0.12502771835259638,-0.06453911149965906,0.12413236856104301,0.13987090217217088,0.05635438897643488,0.1260162750179526,0.13800482597332597,0.06623975468598656,0.08261588828507896,0.12932984543357337
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,4.75,1500,1500,0.0,0.26815906305822396,-0.16608427360279948,0.02307293514385488,0.16767823760831732,-0.08483564028499965,0.12438988893146562,0.15053111007795905,0.0725321351034377,0.1260291827797912,0.14537426399308304,0.06448226730303103,0.0786828153733345,0.11952677042130694
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,5.0,1500,1500,0.0,0.3093303416625804,-0.20332768990144176,0.022940911062019387,0.20461692018031835,-0.10605794065028983,0.12875871028194538,0.1667814129675967,0.09439991490808973,0.13077153129976854,0.16124867918076705,0.06454836725764045,0.0785734532260314,0.1188637390436151
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,5.25,1500,1500,0.0,0.34214380207715583,-0.2373584201427341,0.02169056384737736,0.23834677786570796,-0.12156005121180323,0.129042760053259,0.1772506096374032,0.1096742265316856,0.12968497340443974,0.16980994129913535,0.06214852156488231,0.07458682903404502,0.10989912574819422
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,5.5,1500,1500,0.0,0.37520108097901644,-0.2693428872366145,0.01998148473003657,0.2700825512020679,-0.13385034607451607,0.1309837434853942,0.1872464108450243,0.12107726131484371,0.13461956299136058,0.1810249936601606,0.06521625578188969,0.07746410440644073,0.11081336843626043
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,20,5.75,1500,1500,0.0,0.4082890479766508,-0.29868245338833366,0.019771468190659124,0.2993356950134504,-0.14846324956584953,0.13488772056569387,0.20055897844014403,0.1335724441387937,0.13800465056673936,0.19202652044845342,0.06720516205624275,0.07871516802920248,0.1090105616976247
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,7,0.75,1500,1500,0.0,1.3876302373578733,1.034175336620316,0.22877623696265714,1.0591611308459186,0.5015182186370225,0.6970664340920035,0.8585442345934009,-0.2092332505092347,0.15110870664409,0.25806427839105134,0.6698999924317313,0.5378028122155395,0.4830243357986565
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,7,1.0,1500,1500,0.0,0.8201992036709046,0.6281801185112125,0.16196884134610134,0.6487115519160896,0.20093524342504032,0.41354967745304855,0.45965671126902197,-0.13794614698816413,0.14697287203045292,0.20153353045672448,0.45612430219559374,0.4835071154725843,0.5044776931342617
