beta,gamma_over_eta,n,repeat_id,cohort_delta,orig_best_delta,orig_best_loss,extended_best_delta,extended_best_loss,migrated,loss_improvement,rel_improvement
1.5,0.1,10,714,0.5,0.5,0.3143223157933934,0.8,0.2116702485331568,True,0.1026520672602365,0.3265821804637969
1.5,0.1,10,738,0.5,0.5,0.1092222355079618,0.58,0.0889370407589171,True,0.0202851947490446,0.1857240392004791
1.5,0.1,10,742,0.5,0.5,0.0658006639719817,1.0,0.0242601198575939,True,0.0415405441143878,0.6313088897108393
1.5,0.1,10,750,0.5,0.5,0.0190250478064037,1.0,0.0033864515678434,True,0.0156385962385602,0.8220003648714311
1.5,0.1,10,752,0.5,0.5,0.1374940275095591,0.54,0.1374776104960862,True,1.641701347288027e-05,0.000119401647986
1.5,0.1,10,772,0.5,0.5,0.0080654632162639,0.54,0.007783971358948,True,0.0002814918573159,0.0349008915877618
1.5,0.1,10,774,0.5,0.5,0.0834950506603919,0.6,0.0782601481021968,True,0.0052349025581951,0.0626971600926097
1.5,0.1,10,780,0.5,0.5,0.055470562546319,0.58,0.0548585615306939,True,0.0006120010156251,0.0110328972256974
1.5,0.1,10,781,0.5,0.5,0.040833747558179,0.96,0.0048631076129986,True,0.0359706399451803,0.8809046951649533
1.5,0.1,10,784,0.5,0.5,0.0297892288157673,0.64,0.0244201674410557,True,0.0053690613747116,0.1802349905704786
1.5,0.1,10,786,0.5,0.5,0.1222379611875408,0.86,0.0581752471684722,True,0.0640627140190685,0.5240819905428704
1.5,0.1,10,788,0.5,0.5,0.113202370301396,1.0,0.1064826637972938,True,0.0067197065041022,0.059360121932176
1.5,0.1,10,793,0.5,0.5,0.1643757026167357,1.0,0.0357929226762328,True,0.128582779940503,0.7822493099257568
1.5,0.1,10,804,0.5,0.5,0.1066877506384262,0.68,0.0860192448651711,True,0.0206685057732551,0.1937289487272292
1.5,0.1,10,806,0.5,0.5,0.0864716595662139,1.0,0.0276830619322483,True,0.0587885976339655,0.6798597127530481
1.5,0.1,10,808,0.5,0.5,0.1194497425288253,1.0,0.1018458609133826,True,0.0176038816154426,0.1473747974902043
1.5,0.1,10,835,0.5,0.5,0.1976406324286454,0.58,0.1841250737622918,True,0.0135155586663535,0.0683845143595821
1.5,0.1,10,844,0.5,0.5,0.0181209425707752,0.66,0.0096801243057946,True,0.0084408182649805,0.4658045922287496
1.5,0.1,10,846,0.5,0.5,0.0439139586887125,0.66,0.0351771767184479,True,0.0087367819702646,0.1989522746559009
1.5,0.1,10,849,0.5,0.5,0.0253556441882167,0.64,0.0235734990938732,True,0.0017821450943434,0.0702859324383341
1.5,0.1,10,859,0.5,0.5,0.2917309108229135,0.7,0.1640005100039199,True,0.1277304008189935,0.4378363624844967
1.5,0.1,10,866,0.5,0.5,0.0918688706941243,0.62,0.0820476858458212,True,0.009821184848303,0.1069043820186112
1.5,0.1,10,871,0.5,0.5,0.1751266498684651,1.0,0.1287259429720916,True,0.0464007068963735,0.2649551449263966
1.5,0.1,10,874,0.5,0.5,0.0871554066267207,1.0,0.0501198253007421,True,0.0370355813259786,0.4249372788150586
1.5,0.1,10,881,0.5,0.5,0.0741093530684785,0.84,0.0177692945152196,True,0.0563400585532589,0.7602287190551986
1.5,0.1,10,883,0.5,0.5,0.1550289683798371,0.5,0.1550289683798371,False,0.0,0.0
1.5,0.1,10,891,0.5,0.5,0.1014523418494029,1.0,0.0914717800969061,True,0.0099805617524967,0.0983768493714223
1.5,0.1,10,903,0.5,0.5,0.1746972025809479,0.56,0.1642075821976711,True,0.0104896203832768,0.0600445813001289
1.5,0.1,10,904,0.5,0.5,0.2095732403797201,0.64,0.1514381527912389,True,0.0581350875884811,0.2773974744253978
1.5,0.1,10,909,0.5,0.5,0.2135196445896236,0.68,0.1324981819762766,True,0.081021462613347,0.379456713545337
1.5,0.1,10,911,0.5,0.5,0.0453275820132003,0.8,0.0134617668307478,True,0.0318658151824524,0.7030115829512474
1.5,0.1,10,915,0.5,0.5,0.1581021027939816,1.0,0.1217578618794287,True,0.0363442409145528,0.2298782892338379
1.5,0.1,10,918,0.5,0.5,0.0125241824278507,0.72,0.0033856363513821,True,0.0091385460764686,0.7296720667487764
1.5,0.1,10,932,0.5,0.5,0.0842268727355149,0.58,0.0742605428925107,True,0.0099663298430042,0.1183271979514186
1.5,0.1,10,935,0.5,0.5,0.1286460109193658,1.0,0.1173664446283756,True,0.0112795662909901,0.087679098717333
1.5,0.1,10,938,0.5,0.5,0.1696459840830439,0.84,0.0765674426960392,True,0.0930785413870046,0.5486633938911367
1.5,0.1,10,940,0.5,0.5,0.1199473136199443,1.0,0.0680126886833638,True,0.0519346249365805,0.4329786417821454
1.5,0.1,10,944,0.5,0.5,0.1933435824238711,0.94,0.0595714733267075,True,0.1337721090971635,0.6918880234870802
1.5,0.1,10,947,0.5,0.5,0.0049086313154099,0.6,0.0018117314686021,True,0.0030968998468078,0.6309090350879597
1.5,0.1,10,953,0.5,0.5,0.2126928782109403,0.54,0.2109833644087614,True,0.0017095138021789,0.0080374755213174
1.5,0.1,10,963,0.5,0.5,0.6658642310389512,1.0,0.4736395451707708,True,0.1922246858681804,0.2886845049001225
1.5,0.1,10,966,0.5,0.5,0.0705079090766368,0.64,0.0638642951793359,True,0.0066436138973008,0.0942250874306849
1.5,0.1,10,969,0.5,0.5,0.4839452864740765,1.0,0.4673833548896454,True,0.016561931584431,0.0342227356011623
1.5,0.1,10,970,0.5,0.5,0.0971575848204012,1.0,0.0310221765601393,True,0.0661354082602618,0.6807024730237496
1.5,0.1,10,981,0.5,0.5,0.0894024108345198,0.78,0.0408128545841696,True,0.0485895562503502,0.5434926843336191
1.5,0.1,10,983,0.5,0.5,0.0752714553861152,0.88,0.0217577365063644,True,0.0535137188797508,0.7109430607558321
1.5,0.1,10,987,0.5,0.5,0.0312952373585677,0.9,0.0105907560953135,True,0.0207044812632541,0.661585691970662
1.5,0.1,10,988,0.5,0.5,0.0590032369432382,1.0,0.0468297451179456,True,0.0121734918252926,0.2063190505463912
1.5,0.1,10,994,0.5,0.5,0.1341187850529848,0.64,0.1240009539124585,True,0.0101178311405262,0.0754393289242004
1.5,0.1,20,1,0.5,0.5,0.0878097991730685,1.0,0.0487899214457346,True,0.0390198777273339,0.4443681467762814
1.5,0.1,20,2,0.5,0.5,0.0139717035664747,1.0,0.0011113087194171,True,0.0128603948470575,0.9204600416742464
1.5,0.1,20,3,0.5,0.5,0.1001906123597666,0.94,0.0403494223909196,True,0.0598411899688469,0.597273422723158
1.5,0.1,20,5,0.5,0.5,0.1028623005060961,0.82,0.083888587632707,True,0.0189737128733891,0.1844574035388665
1.5,0.1,20,7,0.5,0.5,0.0199619066492818,0.52,0.0199617770117601,True,1.296375216792989e-07,6.494245462467512e-06
1.5,0.1,20,11,0.5,0.5,0.0508875841427459,1.0,0.0205499618586384,True,0.0303376222841075,0.5961694349452069
1.5,0.1,20,12,0.5,0.5,0.001131378477374,0.5,0.001131378477374,False,0.0,0.0
1.5,0.1,20,17,0.5,0.5,0.1070460867192768,1.0,0.0807047596345191,True,0.0263413270847577,0.2460746384296755
1.5,0.1,20,22,0.5,0.5,0.0292249611852203,1.0,0.0212791501970233,True,0.0079458109881969,0.2718843983346431
1.5,0.1,20,24,0.5,0.5,0.0707477152889059,1.0,0.0219534302378151,True,0.0487942850510907,0.6896941456248314
1.5,0.1,20,29,0.5,0.5,0.0482766988108095,0.82,0.039840643600023,True,0.0084360552107865,0.1747438291886194
1.5,0.1,20,32,0.5,0.5,0.0462013049239048,0.68,0.0446256435421273,True,0.0015756613817774,0.0341042614353134
1.5,0.1,20,35,0.5,0.5,0.1863973735479581,0.92,0.0898443914516489,True,0.0965529820963091,0.5179954001415533
1.5,0.1,20,37,0.5,0.5,0.1581706831268726,1.0,0.1403656389484278,True,0.0178050441784448,0.1125685482698648
1.5,0.1,20,41,0.5,0.5,0.0344280082812988,0.94,0.0088245451072418,True,0.0256034631740569,0.7436812192230319
1.5,0.1,20,46,0.5,0.5,0.0639694150474333,0.92,0.0264436606471945,True,0.0375257544002388,0.5866202523880114
1.5,0.1,20,47,0.5,0.5,0.1552069593653853,1.0,0.0778173372854224,True,0.0773896220799628,0.498622113314994
1.5,0.1,20,50,0.5,0.5,0.0594544174191155,1.0,0.030765855208875,True,0.0286885622102404,0.4825303729410798
1.5,0.1,20,54,0.5,0.5,0.094626341049099,0.52,0.0945726186405863,True,5.372240851267418e-05,0.0005677320703417
1.5,0.1,20,60,0.5,0.5,0.0189296476096949,0.56,0.0186769549048559,True,0.000252692704839,0.013349044316577
1.5,0.1,20,61,0.5,0.5,0.0171697503833797,0.92,0.0035237922604682,True,0.0136459581229114,0.7947674146806892
1.5,0.1,20,62,0.5,0.5,0.0534570667124428,0.88,0.0351530755514355,True,0.0183039911610072,0.3424054533232889
1.5,0.1,20,64,0.5,0.5,0.1522400927659472,1.0,0.1364839576625173,True,0.0157561351034299,0.1034953067695073
1.5,0.1,20,67,0.5,0.5,0.1473049092976486,0.84,0.092359480404587,True,0.0549454288930615,0.3730047366041088
1.5,0.1,20,69,0.5,0.5,0.0396383675267864,1.0,0.0120710381764077,True,0.0275673293503787,0.6954708548920324
1.5,0.1,20,70,0.5,0.5,0.0229000712223765,1.0,0.0029722640668161,True,0.0199278071555603,0.8702072129840417
1.5,0.1,20,72,0.5,0.5,0.0213417402380667,0.82,0.01693452636553,True,0.0044072138725366,0.2065067713960672
1.5,0.1,20,73,0.5,0.5,0.131180440956643,1.0,0.0935288434270732,True,0.0376515975295697,0.2870214283089208
1.5,0.1,20,79,0.5,0.5,0.0194358917663224,0.86,0.0089267805682978,True,0.0105091111980246,0.5407064067023839
1.5,0.1,20,85,0.5,0.5,0.0338822283387953,1.0,0.0212784961407725,True,0.0126037321980228,0.3719865196584933
1.5,0.1,20,88,0.5,0.5,0.0688175975032305,0.82,0.0442728501553727,True,0.0245447473478577,0.356663822021766
1.5,0.1,20,96,0.5,0.5,0.1021749740166083,1.0,0.0430781821053764,True,0.0590967919112319,0.5783881276214061
1.5,0.1,20,97,0.5,0.5,0.0031178381694695,0.76,0.0009354748643993,True,0.0021823633050701,0.6999604169454099
1.5,0.1,20,98,0.5,0.5,0.0452607813571861,1.0,0.0090096837811242,True,0.0362510975760619,0.8009383949865521
1.5,0.1,20,99,0.5,0.5,0.4389453415847252,0.74,0.2938032251444081,True,0.145142116440317,0.3306610247105259
1.5,0.1,20,108,0.5,0.5,0.0681935899931133,0.5,0.0681935899931133,False,0.0,0.0
1.5,0.1,20,114,0.5,0.5,0.0055973953564186,0.5,0.0055973953564186,False,0.0,0.0
1.5,0.1,20,115,0.5,0.5,0.0086585846567682,0.64,0.0077855565327189,True,0.0008730281240492,0.1008280404542608
1.5,0.1,20,117,0.5,0.5,0.043074261911192,0.78,0.0361913867567053,True,0.0068828751544867,0.159790901784399
1.5,0.1,20,119,0.5,0.5,0.0461615919545221,1.0,0.016318508729116,True,0.029843083225406,0.6464916386507457
1.5,0.1,20,120,0.5,0.5,0.0564106226369523,1.0,0.0445044868041205,True,0.0119061358328317,0.211061946780083
1.5,0.1,20,121,0.5,0.5,0.010515957543077,0.58,0.010146348699871,True,0.0003696088432059,0.0351474263462814
1.5,0.1,20,122,0.5,0.5,0.0361206729727374,0.92,0.0103916480034031,True,0.0257290249693343,0.7123074641702734
1.5,0.1,20,124,0.5,0.5,0.0387855621811856,0.82,0.0301166043755149,True,0.0086689578056706,0.2235099175609172
1.5,0.1,20,125,0.5,0.5,0.0083517588071281,0.6,0.0078292126191779,True,0.0005225461879502,0.0625672029111085
1.5,0.1,20,126,0.5,0.5,0.0127029320835506,0.58,0.0126320881376565,True,7.084394589406719e-05,0.0055769758846309
1.5,0.1,20,132,0.5,0.5,0.1412220283386652,0.76,0.1083997749490928,True,0.0328222533895724,0.2324159607087727
1.5,0.1,20,134,0.5,0.5,0.0730898162950206,0.76,0.0585233317358355,True,0.0145664845591851,0.1992956788999003
1.5,0.1,20,138,0.5,0.5,0.0568078097397588,1.0,0.0524962608401643,True,0.0043115488995944,0.0758971155435497
1.5,0.1,20,140,0.5,0.5,0.0833181026338205,0.8,0.0674771428380513,True,0.0158409597957691,0.190126266621667
1.5,0.1,20,141,0.5,0.5,0.0125139020852172,0.92,0.0001134287207296,True,0.0124004733644876,0.9909357832627096
1.5,0.1,20,142,0.5,0.5,0.0378307145872052,0.64,0.0365021111257632,True,0.001328603461442,0.0351197030227758
1.5,0.1,20,145,0.5,0.5,0.0539519050167302,1.0,0.0164603221155804,True,0.0374915829011498,0.6949074900974094
1.5,0.1,20,156,0.5,0.5,0.1100922020811981,0.68,0.0984440179853808,True,0.0116481840958173,0.1058038977840252
1.5,0.1,20,167,0.5,0.5,0.0070773470610272,0.5,0.0070773470610272,False,0.0,0.0
1.5,0.1,20,168,0.5,0.5,0.0021420519493435,0.56,0.0020016654924241,True,0.0001403864569193,0.0655383063713085
1.5,0.1,20,170,0.5,0.5,0.0234508529593564,0.64,0.0223854640195013,True,0.001065388939855,0.0454307116974186
1.5,0.1,20,173,0.5,0.5,0.0115829184031535,0.64,0.0097136655525312,True,0.0018692528506222,0.1613801276639721
1.5,0.1,20,177,0.5,0.5,0.0735538544191253,0.72,0.0598348031736782,True,0.0137190512454471,0.1865170949067205
1.5,0.1,20,178,0.5,0.5,0.131821016622477,1.0,0.0967252298202503,True,0.0350957868022267,0.2662381743173609
1.5,0.1,20,179,0.5,0.5,0.1503652259908541,1.0,0.1317323579169255,True,0.0186328680739286,0.1239174014546551
1.5,0.1,20,184,0.5,0.5,0.0142306769420518,1.0,0.0088362794768782,True,0.0053943974651735,0.3790682261384921
1.5,0.1,20,185,0.5,0.5,0.0019879706567335,0.76,0.0001472500306377,True,0.0018407206260957,0.9259294747943124
1.5,0.1,20,186,0.5,0.5,0.1976262333125575,0.62,0.1867982683520998,True,0.0108279649604577,0.0547901196058959
1.5,0.1,20,189,0.5,0.5,0.0353877536377082,1.0,0.005305018856949,True,0.0300827347807592,0.8500888496268898
1.5,0.1,20,190,0.5,0.5,0.0414866202483398,1.0,0.0264092927536518,True,0.0150773274946879,0.3634262662138969
1.5,0.1,20,191,0.5,0.5,0.01021967064452,0.76,0.0081366797840041,True,0.0020829908605158,0.2038217211660153
1.5,0.1,20,192,0.5,0.5,0.0576875742161307,1.0,0.0084015684338313,True,0.0492860057822994,0.8543608645710388
1.5,0.1,20,194,0.5,0.5,0.1887368289058072,1.0,0.0644901463321261,True,0.1242466825736811,0.6583065069705542
1.5,0.1,20,196,0.5,0.5,0.0540628151187049,1.0,0.0293534750082951,True,0.0247093401104097,0.4570487137259845
1.5,0.1,20,199,0.5,0.5,0.0377276375566277,0.92,0.0187570075015611,True,0.0189706300550665,0.5028311148979935
1.5,0.1,20,200,0.5,0.5,0.0682525719782958,0.64,0.0647132274066621,True,0.0035393445716336,0.0518565743245423
1.5,0.1,20,205,0.5,0.5,0.0082918886119553,0.52,0.0082739398209721,True,1.794879098320802e-05,0.0021646203685526
1.5,0.1,20,208,0.5,0.5,0.0135568564757656,0.9,0.0106075454032163,True,0.0029493110725493,0.2175512500129798
1.5,0.1,20,211,0.5,0.5,0.0302931198110638,0.9,0.0206948579741573,True,0.0095982618369065,0.316846263995595
1.5,0.1,20,214,0.5,0.5,0.1251729215721555,0.76,0.1056566627540454,True,0.01951625881811,0.1559143828632296
1.5,0.1,20,215,0.5,0.5,0.0221128462610973,0.66,0.0212214058929291,True,0.0008914403681682,0.0403132350147309
1.5,0.1,20,217,0.5,0.5,0.0520936071571047,0.66,0.0478219729062227,True,0.004271634250882,0.0819992026660694
1.5,0.1,20,220,0.5,0.5,0.0234032671025289,0.62,0.0217563230697403,True,0.0016469440327886,0.0703723982456581
1.5,0.1,20,222,0.5,0.5,0.0271694542259425,0.58,0.0269287202981109,True,0.0002407339278316,0.0088604624086178
1.5,0.1,20,225,0.5,0.5,0.0699874443039598,0.64,0.066386876049921,True,0.0036005682540388,0.0514459170476543
1.5,0.1,20,226,0.5,0.5,0.2623546610581856,0.92,0.1124998665088564,True,0.1498547945493292,0.5711916607271333
1.5,0.1,20,230,0.5,0.5,0.0392971607625635,1.0,0.0053067242467268,True,0.0339904365158367,0.8649590926227357
1.5,0.1,20,241,0.5,0.5,0.0164405747618674,0.74,0.0136189671899415,True,0.0028216075719258,0.1716246306954153
1.5,0.1,20,242,0.5,0.5,0.2438412545399703,0.64,0.2159958880081845,True,0.0278453665317858,0.114194649237344
1.5,0.1,20,245,0.5,0.5,0.0181520446061994,1.0,0.0109675443474157,True,0.0071845002587837,0.3957956480742663
1.5,0.1,20,248,0.5,0.5,0.0601898362923716,1.0,0.0253877557694849,True,0.0348020805228867,0.578205269637815
1.5,0.1,20,249,0.5,0.5,0.0932359310946691,1.0,0.0170859284599881,True,0.0761500026346809,0.8167452369554864
1.5,0.1,20,250,0.5,0.5,0.0152100987624636,0.8,0.0081650354898459,True,0.0070450632726177,0.4631832693949319
1.5,0.1,20,252,0.5,0.5,0.0731157989928115,1.0,0.0117044356249547,True,0.0614113633678567,0.8399191995958971
1.5,0.1,20,254,0.5,0.5,0.0996895513158318,0.56,0.0991733278035112,True,0.0005162235123205,0.0051783111219462
1.5,0.1,20,261,0.5,0.5,0.0408012691727369,1.0,0.0176175439031403,True,0.0231837252695965,0.5682108850939311
1.5,0.1,20,264,0.5,0.5,0.2285572406823713,0.72,0.164421503220057,True,0.0641357374623142,0.2806112695044497
1.5,0.1,20,270,0.5,0.5,0.0141602296888173,0.58,0.0124867384295318,True,0.0016734912592855,0.1181824939327858
1.5,0.1,20,271,0.5,0.5,0.0648355914351036,0.84,0.0414161861181377,True,0.0234194053169658,0.3612121798936198
1.5,0.1,20,285,0.5,0.5,0.0120777945689916,0.82,0.0012908254299622,True,0.0107869691390293,0.893124078026932
1.5,0.1,20,288,0.5,0.5,0.0825026050120987,0.88,0.0526471030171808,True,0.0298555019949178,0.3618734461843921
1.5,0.1,20,289,0.5,0.5,0.1868981443331115,0.82,0.096113900889829,True,0.0907842434432825,0.4857418128318938
1.5,0.1,20,290,0.5,0.5,0.1151006640921534,0.72,0.0897714026895201,True,0.0253292614026333,0.2200618180825946
1.5,0.1,20,291,0.5,0.5,0.008979643845067,0.66,0.0073776834077369,True,0.0016019604373301,0.1783991063532195
1.5,0.1,20,296,0.5,0.5,0.0332107680050602,1.0,0.010101503995615,True,0.0231092640094452,0.6958364830925944
1.5,0.1,20,302,0.5,0.5,0.0328659678576307,0.74,0.0235463589780329,True,0.0093196088795978,0.283564108623505
1.5,0.1,20,310,0.5,0.5,0.0900929665014915,0.78,0.0736148301974618,True,0.0164781363040297,0.1829014732660282
1.5,0.1,20,312,0.5,0.5,0.0865047662656161,1.0,0.0634849886320939,True,0.0230197776335221,0.2661099339062901
1.5,0.1,20,317,0.5,0.5,0.0239837708361057,0.78,0.0130706085827403,True,0.0109131622533653,0.4550227871981001
1.5,0.1,20,319,0.5,0.5,0.0133581069740425,0.96,0.0009392500411002,True,0.0124188569329423,0.9296868902962522
1.5,0.1,20,320,0.5,0.5,0.0227748040783696,0.9,0.0117743430298743,True,0.0110004610484952,0.4830101286773735
1.5,0.1,20,323,0.5,0.5,0.0266635846435342,0.76,0.0175826832601568,True,0.0090809013833773,0.3405731639155064
1.5,0.1,20,328,0.5,0.5,0.0912915924144879,1.0,0.0519646220993309,True,0.039326970315157,0.4307841420555157
1.5,0.1,20,330,0.5,0.5,0.1451979120842331,0.88,0.079005447517925,True,0.0661924645663081,0.455877523417197
1.5,0.1,20,335,0.5,0.5,0.0851922302023343,1.0,0.0686321902099354,True,0.0165600399923989,0.1943843934249441
1.5,0.1,20,336,0.5,0.5,0.0783735741307122,0.58,0.0777995460261543,True,0.0005740281045579,0.0073242557957176
1.5,0.1,20,338,0.5,0.5,0.0012479580717132,0.62,0.0006084833000718,True,0.0006394747716413,0.5124168721177187
1.5,0.1,20,339,0.5,0.5,0.004927962597062,0.56,0.0046960510275804,True,0.0002319115694816,0.0470603347557623
1.5,0.1,20,343,0.5,0.5,0.0006479150036296,0.5,0.0006479150036296,False,0.0,0.0
1.5,0.1,20,347,0.5,0.5,0.0581952492699122,0.54,0.0581299991764538,True,6.525009345835497e-05,0.001121227149586
1.5,0.1,20,349,0.5,0.5,0.0830586489095637,1.0,0.0276117574653034,True,0.0554468914442603,0.6675631276476967
1.5,0.1,20,352,0.5,0.5,0.0283485381698595,0.66,0.0257499139612965,True,0.0025986242085629,0.0916669562639322
1.5,0.1,20,355,0.5,0.5,0.566212854465817,0.5,0.566212854465817,False,0.0,0.0
1.5,0.1,20,358,0.5,0.5,0.0313628911924992,0.74,0.0300796317364211,True,0.001283259456078,0.0409164910276185
1.5,0.1,20,361,0.5,0.5,0.0885363132220788,0.5,0.0885363132220788,False,0.0,0.0
1.5,0.1,20,362,0.5,0.5,0.025310530519932,0.6,0.0247283604348355,True,0.0005821700850965,0.0230011016417872
1.5,0.1,20,363,0.5,0.5,0.08470614287457,0.92,0.043119591117926,True,0.0415865517566439,0.4909508371573938
1.5,0.1,20,364,0.5,0.5,0.2907311356319271,0.62,0.2620387480815215,True,0.0286923875504056,0.0986904532534517
1.5,0.1,20,367,0.5,0.5,0.0282097326042848,1.0,0.0042359644730026,True,0.0239737681312822,0.8498403181475322
1.5,0.1,20,370,0.5,0.5,0.0777180220518256,1.0,0.0121327858942664,True,0.0655852361575592,0.8438870988485044
1.5,0.1,20,375,0.5,0.5,0.0123308510565804,0.92,0.0026358790170995,True,0.0096949720394808,0.7862370565498873
1.5,0.1,20,377,0.5,0.5,0.0136517735490496,0.54,0.0133817154829009,True,0.0002700580661487,0.0197819034412215
1.5,0.1,20,380,0.5,0.5,0.0598589043212535,1.0,0.0081437546198363,True,0.0517151497014172,0.8639508238217986
1.5,0.1,20,382,0.5,0.5,0.2293074137322841,0.7,0.1794724930661133,True,0.0498349206661708,0.21732799587698
1.5,0.1,20,385,0.5,0.5,0.0979098047549792,0.92,0.0583600695101281,True,0.0395497352448511,0.4039404975203958
1.5,0.1,20,386,0.5,0.5,0.2407095621526236,1.0,0.1347034180257076,True,0.106006144126916,0.4403902494729397
1.5,0.1,20,387,0.5,0.5,0.0695494060927322,0.78,0.0532864563223005,True,0.0162629497704317,0.2338330502599528
1.5,0.1,20,391,0.5,0.5,0.0306192734850876,1.0,0.0260130156204145,True,0.004606257864673,0.1504365499369688
1.5,0.1,20,392,0.5,0.5,0.0750465863295739,0.82,0.0354246740814698,True,0.0396219122481041,0.5279642177740218
1.5,0.1,20,394,0.5,0.5,0.07734817803404,0.58,0.0768905165848608,True,0.0004576614491791,0.0059169001883635
1.5,0.1,20,395,0.5,0.5,0.0469622191878344,0.82,0.0337994046174472,True,0.0131628145703872,0.2802851909050548
1.5,0.1,20,396,0.5,0.5,0.0959275761818176,0.66,0.0957901407427807,True,0.0001374354390369,0.0014327000066845
1.5,0.1,20,399,0.5,0.5,0.037908170097554,1.0,0.0302646948253047,True,0.0076434752722493,0.2016313436543992
1.5,0.1,20,404,0.5,0.5,0.0879145587048378,1.0,0.0215777140425293,True,0.0663368446623085,0.7545604009118239
1.5,0.1,20,409,0.5,0.5,0.0398019823225106,0.86,0.0293866436986168,True,0.0104153386238938,0.2616788917571894
1.5,0.1,20,412,0.5,0.5,0.0086040159100826,0.74,0.0021318085545274,True,0.0064722073555552,0.7522309841350673
1.5,0.1,20,413,0.5,0.5,0.0075493535031355,0.5,0.0075493535031355,False,0.0,0.0
1.5,0.1,20,416,0.5,0.5,0.0372376622538682,0.5,0.0372376622538682,False,0.0,0.0
1.5,0.1,20,418,0.5,0.5,0.0224659891943975,0.64,0.0204424957312947,True,0.0020234934631028,0.0900691906149144
1.5,0.1,20,421,0.5,0.5,0.1805260043895286,1.0,0.0819044983903781,True,0.0986215059991505,0.5463008298037256
1.5,0.1,20,426,0.5,0.5,0.1017949268877318,1.0,0.0483925892754794,True,0.0534023376122523,0.524607062895669
1.5,0.1,20,432,0.5,0.5,0.0157153391686017,0.5,0.0157153391686017,False,0.0,0.0
1.5,0.1,20,433,0.5,0.5,0.0415103097524283,0.64,0.0403766212594593,True,0.0011336884929689,0.0273110101979574
1.5,0.1,20,434,0.5,0.5,0.0183529251016937,0.6,0.0174901187490036,True,0.0008628063526901,0.0470119257780061
1.5,0.1,20,436,0.5,0.5,0.2797342485600974,0.62,0.2616332585129672,True,0.0181009900471301,0.0647078080009977
