beta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,20,0.05,31,2.323164,1027.734584,879.896218,0.323164,27.734584,-120.103782,0.984475
2.0,20,0.05,32,2.255077,1353.911434,749.106233,0.255077,353.911434,-250.893767,0.981288
2.0,20,0.05,33,1.598439,907.268453,1315.922454,-0.401561,-92.731547,315.922454,0.986724
2.0,20,0.05,34,2.354746,1048.028398,1023.666829,0.354746,48.028398,23.666829,0.969961
2.0,20,0.05,35,1.469549,855.866270,1154.829253,-0.530451,-144.133730,154.829253,0.969336
2.0,20,0.05,36,1.752097,743.930901,1186.849639,-0.247903,-256.069099,186.849639,0.957071
2.0,20,0.05,37,1.685598,1079.993023,908.181139,-0.314402,79.993023,-91.818861,0.979556
2.0,20,0.05,38,2.261211,1200.426052,999.185616,0.261211,200.426052,-0.814384,0.978401
2.0,20,0.05,39,1.665622,895.011085,1082.746803,-0.334378,-104.988915,82.746803,0.988793
2.0,20,0.05,40,2.167512,990.613658,947.223115,0.167512,-9.386342,-52.776885,0.956461
2.0,20,0.05,41,3.755336,1412.611925,750.101881,1.755336,412.611925,-249.898119,0.966980
2.0,20,0.05,42,2.279960,1215.821765,919.623865,0.279960,215.821765,-80.376135,0.949894
2.0,20,0.05,43,1.473419,772.207951,1197.228894,-0.526581,-227.792049,197.228894,0.988709
2.0,20,0.05,44,1.742238,1052.695354,967.567054,-0.257762,52.695354,-32.432946,0.971972
2.0,20,0.05,45,1.158782,591.858885,1464.398132,-0.841218,-408.141115,464.398132,0.981058
2.0,20,0.05,46,1.203351,673.861249,1342.349785,-0.796649,-326.138751,342.349785,0.917482
2.0,20,0.05,47,1.417669,835.853752,1195.676848,-0.582331,-164.146248,195.676848,0.983371
2.0,20,0.05,48,2.665396,1500.174616,662.605681,0.665396,500.174616,-337.394319,0.953200
2.0,20,0.05,49,1.347211,815.732037,1045.294045,-0.652789,-184.267963,45.294045,0.971522
2.0,20,0.05,50,2.461553,1360.873390,751.058761,0.461553,360.873390,-248.941239,0.982013
2.0,20,0.05,51,2.420043,1098.490018,967.758886,0.420043,98.490018,-32.241114,0.971920
2.0,20,0.05,52,2.237863,1140.862412,805.614427,0.237863,140.862412,-194.385573,0.964626
2.0,20,0.05,53,2.442955,1256.358124,681.130147,0.442955,256.358124,-318.869853,0.967888
2.0,20,0.05,54,4.837251,1885.079586,0.000000,2.837251,885.079586,-1000.000000,0.740100
2.0,20,0.05,55,2.391224,1220.163157,783.612647,0.391224,220.163157,-216.387353,0.964087
2.0,20,0.05,56,2.282594,1042.477065,1012.508406,0.282594,42.477065,12.508406,0.962941
2.0,20,0.05,57,1.892028,1048.258586,972.335775,-0.107972,48.258586,-27.664225,0.927834
2.0,20,0.05,58,1.442734,676.565288,1218.728081,-0.557266,-323.434712,218.728081,0.970111
2.0,20,0.05,59,1.632959,801.541520,1192.695936,-0.367041,-198.458480,192.695936,0.991436
2.0,20,0.05,60,1.536911,745.162869,1124.796339,-0.463089,-254.837131,124.796339,0.971645
2.0,20,0.05,61,2.614669,937.015055,973.288535,0.614669,-62.984945,-26.711465,0.966477
2.0,20,0.05,62,2.165567,1113.427910,963.295580,0.165567,113.427910,-36.704420,0.950817
2.0,20,0.05,63,2.647050,1292.725848,849.504815,0.647050,292.725848,-150.495185,0.978932
2.0,20,0.05,64,5.810499,2202.288121,0.000000,3.810499,1202.288121,-1000.000000,0.700285
2.0,20,0.05,65,3.389903,1631.073187,613.266557,1.389903,631.073187,-386.733443,0.930285
2.0,20,0.05,66,1.728061,978.445506,1173.160117,-0.271939,-21.554494,173.160117,0.945183
2.0,20,0.05,67,3.302640,1422.469437,718.805270,1.302640,422.469437,-281.194730,0.942439
2.0,20,0.05,68,2.023496,1036.911533,899.451551,0.023496,36.911533,-100.548449,0.947043
2.0,20,0.05,69,2.949252,1127.893427,840.664452,0.949252,127.893427,-159.335548,0.959243
2.0,20,0.05,70,2.161224,1245.429471,812.015011,0.161224,245.429471,-187.984989,0.975472
2.0,20,0.05,71,2.318256,1400.000293,764.431720,0.318256,400.000293,-235.568280,0.973931
2.0,20,0.05,72,2.566563,1239.268374,792.225700,0.566563,239.268374,-207.774300,0.991317
2.0,20,0.05,73,3.086486,1160.182771,1009.134926,1.086486,160.182771,9.134926,0.972628
2.0,20,0.05,74,1.930011,950.992632,980.813635,-0.069989,-49.007368,-19.186365,0.990693
2.0,20,0.05,75,3.110017,1226.291802,646.458815,1.110017,226.291802,-353.541185,0.966042
2.0,20,0.05,76,3.280435,1635.537091,777.828510,1.280435,635.537091,-222.171490,0.959622
2.0,20,0.05,77,3.980796,1594.082336,426.304875,1.980796,594.082336,-573.695125,0.932325
2.0,20,0.05,78,1.963524,1203.577981,972.303324,-0.036476,203.577981,-27.696676,0.994953
2.0,20,0.05,79,2.401621,1143.272549,853.234855,0.401621,143.272549,-146.765145,0.974623
2.0,20,0.05,80,2.227793,1130.967900,887.561590,0.227793,130.967900,-112.438410,0.992005
2.0,20,0.05,81,4.819879,2057.619973,156.935539,2.819879,1057.619973,-843.064461,0.934666
2.0,20,0.05,82,2.070565,1090.073552,932.002997,0.070565,90.073552,-67.997003,0.956343
2.0,20,0.05,83,2.063653,882.133352,1071.897555,0.063653,-117.866648,71.897555,0.976725
2.0,20,0.05,84,1.399239,984.864464,1134.935332,-0.600761,-15.135536,134.935332,0.956109
2.0,20,0.05,85,1.395561,698.163587,1085.980158,-0.604439,-301.836413,85.980158,0.959856
2.0,20,0.05,86,1.963671,1180.116946,935.770925,-0.036329,180.116946,-64.229075,0.975090
2.0,20,0.05,87,3.222381,1044.998150,1010.834660,1.222381,44.998150,10.834660,0.986435
2.0,20,0.05,88,2.662172,1435.470439,669.149753,0.662172,435.470439,-330.850247,0.981380
2.0,20,0.05,89,1.169885,625.187154,1217.049595,-0.830115,-374.812846,217.049595,0.982266
2.0,20,0.05,90,2.420154,1162.119780,736.479637,0.420154,162.119780,-263.520363,0.945229
2.0,20,0.05,91,1.721502,1145.762063,1016.727993,-0.278498,145.762063,16.727993,0.983114
2.0,20,0.05,92,1.832166,719.565815,1228.385441,-0.167834,-280.434185,228.385441,0.939037
2.0,20,0.05,93,2.060083,1214.395175,1006.680337,0.060083,214.395175,6.680337,0.990777
2.0,20,0.05,94,2.032074,909.161854,1065.878549,0.032074,-90.838146,65.878549,0.985712
2.0,20,0.05,95,2.674155,944.953745,1131.837863,0.674155,-55.046255,131.837863,0.949015
2.0,20,0.05,96,1.650946,772.565508,1214.010003,-0.349054,-227.434492,214.010003,0.977029
2.0,20,0.05,97,1.425184,606.088487,1258.593237,-0.574816,-393.911513,258.593237,0.971815
2.0,20,0.05,98,1.927697,1045.830533,1214.533890,-0.072303,45.830533,214.533890,0.981593
2.0,20,0.05,99,2.177292,1054.853687,907.281150,0.177292,54.853687,-92.718850,0.977025
2.0,20,0.05,100,1.627866,1035.399976,911.494402,-0.372134,35.399976,-88.505598,0.972659
2.0,20,0.1,1,2.207480,1036.932093,1025.996428,0.207480,36.932093,25.996428,0.970757
2.0,20,0.1,2,2.033913,1079.458292,863.828270,0.033913,79.458292,-136.171730,0.965695
2.0,20,0.1,3,2.169242,1166.455825,766.052199,0.169242,166.455825,-233.947801,0.966890
2.0,20,0.1,4,4.837251,1885.079586,0.000000,2.837251,885.079586,-1000.000000,0.740100
2.0,20,0.1,5,2.165010,1146.233270,853.128416,0.165010,146.233270,-146.871584,0.963561
2.0,20,0.1,6,2.198399,1013.813398,1038.227555,0.198399,13.813398,38.227555,0.961830
2.0,20,0.1,7,1.821919,1023.942233,993.752819,-0.178081,23.942233,-6.247181,0.929222
2.0,20,0.1,8,1.417678,671.292702,1223.295415,-0.582322,-328.707298,223.295415,0.970802
2.0,20,0.1,9,1.613246,796.611272,1197.102337,-0.386754,-203.388728,197.102337,0.991471
2.0,20,0.1,10,1.513855,738.636360,1130.084193,-0.486145,-261.363640,130.084193,0.972023
2.0,20,0.1,11,2.406015,886.143229,1021.532516,0.406015,-113.856771,21.532516,0.965283
2.0,20,0.1,12,2.003311,1058.396553,1012.902337,0.003311,58.396553,12.902337,0.947749
2.0,20,0.1,13,2.384771,1209.371617,929.627131,0.384771,209.371617,-70.372869,0.977753
2.0,20,0.1,14,5.810499,2202.288121,0.000000,3.810499,1202.288121,-1000.000000,0.700285
2.0,20,0.1,15,2.736710,1399.587619,836.578787,0.736710,399.587619,-163.421213,0.920719
2.0,20,0.1,16,1.700537,966.588263,1182.542850,-0.299463,-33.411737,182.542850,0.945059
2.0,20,0.1,17,2.987071,1310.468882,824.709119,0.987071,310.468882,-175.290881,0.934742
2.0,20,0.1,18,1.966805,1015.065130,918.167571,-0.033195,15.065130,-81.832429,0.946498
2.0,20,0.1,19,2.675234,1049.185903,915.126543,0.675234,49.185903,-84.873457,0.956333
2.0,20,0.1,20,2.060720,1208.976217,845.711754,0.060720,208.976217,-154.288246,0.974633
2.0,20,0.1,21,2.201446,1353.273309,807.888566,0.201446,353.273309,-192.111434,0.973459
2.0,20,0.1,22,2.435294,1196.603709,832.769676,0.435294,196.603709,-167.230324,0.990650
2.0,20,0.1,23,2.837838,1090.439066,1075.939388,0.837838,90.439066,75.939388,0.969382
2.0,20,0.1,24,1.871176,934.875582,995.781452,-0.128824,-65.124418,-4.218548,0.990558
2.0,20,0.1,25,2.850641,1146.823716,721.909614,0.850641,146.823716,-278.090386,0.962759
2.0,20,0.1,26,2.913986,1494.540931,912.653107,0.913986,494.540931,-87.346893,0.952770
2.0,20,0.1,27,3.269738,1368.456701,645.307507,1.269738,368.456701,-354.692493,0.919033
2.0,20,0.1,28,1.918617,1188.184623,986.703880,-0.081383,188.184623,-13.296120,0.994840
2.0,20,0.1,29,2.248261,1094.835616,898.570076,0.248261,94.835616,-101.429924,0.973490
2.0,20,0.1,30,2.156139,1108.012608,909.045200,0.156139,108.012608,-90.954800,0.991724
2.0,20,0.1,31,3.979661,1744.465082,461.397213,1.979661,744.465082,-538.602787,0.906217
2.0,20,0.1,32,1.995501,1063.379577,955.820780,-0.004499,63.379577,-44.179220,0.955532
2.0,20,0.1,33,1.957978,855.717150,1096.511521,-0.042022,-144.282850,96.511521,0.976532
2.0,20,0.1,34,1.380116,977.609337,1140.567215,-0.619884,-22.390663,140.567215,0.955865
2.0,20,0.1,35,1.374819,693.709289,1089.826430,-0.625181,-306.290711,89.826430,0.960764
2.0,20,0.1,36,1.906418,1159.061643,954.837701,-0.093582,159.061643,-45.162299,0.975073
2.0,20,0.1,37,2.885135,965.708972,1087.621084,0.885135,-34.291028,87.621084,0.983777
2.0,20,0.1,38,2.487657,1370.775850,730.705359,0.487657,370.775850,-269.294641,0.980284
2.0,20,0.1,39,1.161783,623.745495,1218.267172,-0.838217,-376.254505,218.267172,0.982455
2.0,20,0.1,40,2.097951,1066.629612,827.217114,0.097951,66.629612,-172.782886,0.947127
2.0,20,0.1,41,1.684782,1132.874685,1028.368070,-0.315218,132.874685,28.368070,0.983253
2.0,20,0.1,42,1.798137,708.898720,1237.018158,-0.201863,-291.101280,237.018158,0.938264
2.0,20,0.1,43,2.006896,1195.277436,1024.339896,0.006896,195.277436,24.339896,0.990621
2.0,20,0.1,44,1.954988,889.047500,1084.576119,-0.045012,-110.952500,84.576119,0.985719
2.0,20,0.1,45,2.272962,848.331247,1222.960540,0.272962,-151.668753,222.960540,0.946203
2.0,20,0.1,46,1.630430,766.804569,1218.890705,-0.369570,-233.195431,218.890705,0.977018
2.0,20,0.1,47,1.400787,601.080940,1262.760418,-0.599213,-398.919060,262.760418,0.972188
2.0,20,0.1,48,1.859951,1024.650278,1233.902859,-0.140049,24.650278,233.902859,0.981558
2.0,20,0.1,49,2.092370,1027.502129,932.223104,0.092370,27.502129,-67.776896,0.976731
2.0,20,0.1,50,1.584782,1021.266820,923.871081,-0.415218,21.266820,-76.128919,0.972632
2.0,20,0.1,51,1.120414,706.459849,1139.191979,-0.879586,-293.540151,139.191979,0.975393
2.0,20,0.1,52,1.439495,943.522445,1116.733215,-0.560505,-56.477555,116.733215,0.968692
2.0,20,0.1,53,2.082459,1225.873389,897.324960,0.082459,225.873389,-102.675040,0.988614
2.0,20,0.1,54,1.069345,445.155124,1334.027772,-0.930655,-554.844876,334.027772,0.964502
2.0,20,0.1,55,1.774519,896.508165,1038.713188,-0.225481,-103.491835,38.713188,0.977195
2.0,20,0.1,56,1.847935,742.313842,1080.796973,-0.152065,-257.686158,80.796973,0.977072
2.0,20,0.1,57,2.728771,1471.700887,751.816798,0.728771,471.700887,-248.183202,0.961647
2.0,20,0.1,58,1.801735,900.312286,1020.200284,-0.198265,-99.687714,20.200284,0.966501
2.0,20,0.1,59,2.935405,1046.767805,985.918563,0.935405,46.767805,-14.081437,0.878011
2.0,20,0.1,60,2.592872,1273.596822,741.986390,0.592872,273.596822,-258.013610,0.976793
2.0,20,0.1,61,1.379329,614.333116,1226.457075,-0.620671,-385.666884,226.457075,0.971345
2.0,20,0.1,62,2.462923,1232.046974,784.564668,0.462923,232.046974,-215.435332,0.945194
2.0,20,0.1,63,1.307449,830.543059,1066.014780,-0.692551,-169.456941,66.014780,0.983331
2.0,20,0.1,64,1.250720,682.975390,1226.527025,-0.749280,-317.024610,226.527025,0.967594
2.0,20,0.1,65,2.335244,1076.021729,829.932190,0.335244,76.021729,-170.067810,0.957990
2.0,20,0.1,66,2.276186,1092.227821,878.933212,0.276186,92.227821,-121.066788,0.948415
2.0,20,0.1,67,1.402861,723.163078,1273.903354,-0.597139,-276.836922,273.903354,0.987316
2.0,20,0.1,68,3.270874,1465.495322,798.424636,1.270874,465.495322,-201.575364,0.963484
2.0,20,0.1,69,1.246857,629.021514,1233.473134,-0.753143,-370.978486,233.473134,0.962975
2.0,20,0.1,70,1.234563,745.950897,1109.709018,-0.765437,-254.049103,109.709018,0.978089
2.0,20,0.1,71,2.102307,1169.555382,905.081697,0.102307,169.555382,-94.918303,0.972379
2.0,20,0.1,72,1.454996,780.176574,1077.050138,-0.545004,-219.823426,77.050138,0.983872
2.0,20,0.1,73,1.356032,911.728745,1024.709512,-0.643968,-88.271255,24.709512,0.976266
2.0,20,0.1,74,1.382074,971.893692,1018.863098,-0.617926,-28.106308,18.863098,0.982271
2.0,20,0.1,75,1.334848,634.415297,1401.373390,-0.665152,-365.584703,401.373390,0.943202
2.0,20,0.1,76,1.919178,1143.611314,918.000632,-0.080822,143.611314,-81.999368,0.990246
2.0,20,0.1,77,1.544803,695.917500,1271.431943,-0.455197,-304.082500,271.431943,0.957251
2.0,20,0.1,78,2.273736,1004.559938,970.725504,0.273736,4.559938,-29.274496,0.961902
2.0,20,0.1,79,2.063037,1017.543905,998.149119,0.063037,17.543905,-1.850881,0.975601
2.0,20,0.1,80,1.641017,796.494087,1326.609936,-0.358983,-203.505913,326.609936,0.992798
2.0,20,0.1,81,2.576548,1070.917280,748.099798,0.576548,70.917280,-251.900202,0.976748
2.0,20,0.1,82,1.869063,828.861233,1120.256674,-0.130937,-171.138767,120.256674,0.978135
2.0,20,0.1,83,2.384083,1076.843121,897.101664,0.384083,76.843121,-102.898336,0.955296
2.0,20,0.1,84,2.084030,584.347402,1029.562102,0.084030,-415.652598,29.562102,0.985582
2.0,20,0.1,85,1.679386,752.328800,1385.632501,-0.320614,-247.671200,385.632501,0.981521
2.0,20,0.1,86,1.516087,1044.717809,1068.999091,-0.483913,44.717809,68.999091,0.990925
2.0,20,0.1,87,2.904923,1327.799422,756.869852,0.904923,327.799422,-243.130148,0.975661
2.0,20,0.1,88,1.911561,1087.724488,1080.809361,-0.088439,87.724488,80.809361,0.974301
2.0,20,0.1,89,2.003848,924.434046,1281.131796,0.003848,-75.565954,281.131796,0.988517
2.0,20,0.1,90,3.710221,1291.903821,727.909155,1.710221,291.903821,-272.090845,0.856088
2.0,20,0.1,91,1.651826,690.143911,1112.161917,-0.348174,-309.856089,112.161917,0.976521
2.0,20,0.1,92,2.301696,864.321142,964.866559,0.301696,-135.678858,-35.133441,0.977567
2.0,20,0.1,93,3.324116,1011.861183,827.379607,1.324116,11.861183,-172.620393,0.888584
2.0,20,0.1,94,1.972456,870.965065,1256.983318,-0.027544,-129.034935,256.983318,0.985764
2.0,20,0.1,95,1.767914,1019.641770,1135.342297,-0.232086,19.641770,135.342297,0.980239
2.0,20,0.1,96,3.000547,1051.052978,920.900296,1.000547,51.052978,-79.099704,0.926870
2.0,20,0.1,97,1.494722,868.167360,1029.929984,-0.505278,-131.832640,29.929984,0.972004
2.0,20,0.1,98,2.146835,888.947084,988.456609,0.146835,-111.052916,-11.543391,0.912376
2.0,20,0.1,99,1.886978,914.192707,1076.778712,-0.113022,-85.807293,76.778712,0.986793
2.0,20,0.1,100,1.929545,830.382888,1002.985648,-0.070455,-169.617112,2.985648,0.853381
2.0,20,0.15,1,1.115617,705.350480,1140.028012,-0.884383,-294.649520,140.028012,0.975468
2.0,20,0.15,2,1.409982,936.040603,1123.721544,-0.590018,-63.959397,123.721544,0.969197
2.0,20,0.15,3,2.019743,1203.499597,918.065041,0.019743,203.499597,-81.934959,0.988143
2.0,20,0.15,4,1.028007,439.678017,1338.129201,-0.971993,-560.321983,338.129201,0.964061
2.0,20,0.15,5,1.720391,882.400000,1051.697340,-0.279609,-117.600000,51.697340,0.977131
2.0,20,0.15,6,1.797913,730.811443,1091.150763,-0.202087,-269.188557,91.150763,0.976481
2.0,20,0.15,7,2.557532,1404.422914,815.116769,0.557532,404.422914,-184.883231,0.958115
2.0,20,0.15,8,1.749428,884.878295,1033.713137,-0.250572,-115.121705,33.713137,0.965686
2.0,20,0.15,9,2.782812,992.435291,1034.510823,0.782812,-7.564709,34.510823,0.856686
2.0,20,0.15,10,2.481882,1232.834332,779.775843,0.481882,232.834332,-220.224157,0.973994
2.0,20,0.15,11,1.371584,612.416936,1227.929818,-0.628416,-387.583064,227.929818,0.971575
2.0,20,0.15,12,2.293940,1173.494850,838.841140,0.293940,173.494850,-161.158860,0.941842
2.0,20,0.15,13,1.300928,828.749069,1067.484901,-0.699072,-171.250931,67.484901,0.983392
2.0,20,0.15,14,1.240535,681.213855,1228.153699,-0.759465,-318.786145,228.153699,0.968038
2.0,20,0.15,15,2.254334,1046.391648,856.214790,0.254334,46.391648,-143.785210,0.954993
2.0,20,0.15,16,2.198668,1065.502456,903.197869,0.198668,65.502456,-96.802131,0.945960
2.0,20,0.15,17,1.389564,720.204976,1276.480106,-0.610436,-279.795024,276.480106,0.987441
2.0,20,0.15,18,3.018327,1374.325921,884.964352,1.018327,374.325921,-115.035648,0.953913
2.0,20,0.15,19,1.236449,626.785087,1235.241754,-0.763551,-373.214913,235.241754,0.963609
2.0,20,0.15,20,1.221428,743.334103,1112.076014,-0.778572,-256.665897,112.076014,0.978414
2.0,20,0.15,21,2.007905,1139.501694,933.550206,0.007905,139.501694,-66.449794,0.971472
2.0,20,0.15,22,1.441541,776.300445,1080.207454,-0.558459,-223.699555,80.207454,0.983941
2.0,20,0.15,23,1.346026,908.622836,1027.237942,-0.653974,-91.377164,27.237942,0.976234
2.0,20,0.15,24,1.365153,966.803262,1023.237272,-0.634847,-33.196738,23.237272,0.982356
2.0,20,0.15,25,1.317450,631.206866,1404.141276,-0.682550,-368.793134,404.141276,0.944066
2.0,20,0.15,26,1.881724,1130.475972,929.984632,-0.118276,130.475972,-70.015368,0.989934
2.0,20,0.15,27,1.526894,690.329255,1275.702677,-0.473106,-309.670745,275.702677,0.957226
2.0,20,0.15,28,2.207155,981.716135,991.002180,0.207155,-18.283865,-8.997820,0.959437
2.0,20,0.15,29,1.995451,996.453135,1017.334023,-0.004549,-3.546865,17.334023,0.975145
2.0,20,0.15,30,1.619537,791.474391,1331.213909,-0.380463,-208.525609,331.213909,0.992798
2.0,20,0.15,31,2.413612,1026.595747,790.517686,0.413612,26.595747,-209.482314,0.974530
2.0,20,0.15,32,1.830786,817.509898,1129.995985,-0.169214,-182.490102,129.995985,0.977845
2.0,20,0.15,33,2.272392,1041.160986,929.896813,0.272392,41.160986,-70.103187,0.953417
2.0,20,0.15,34,2.020482,573.607208,1039.545944,0.020482,-426.392792,39.545944,0.985158
2.0,20,0.15,35,1.637187,742.926931,1394.212990,-0.362813,-257.073069,394.212990,0.981590
2.0,20,0.15,36,1.505541,1041.002136,1072.180280,-0.494459,41.002136,72.180280,0.990910
2.0,20,0.15,37,2.719602,1264.895967,816.545106,0.719602,264.895967,-183.454894,0.971319
2.0,20,0.15,38,1.828639,1062.912598,1104.188819,-0.171361,62.912598,104.188819,0.974158
2.0,20,0.15,39,1.949135,909.806779,1294.725394,-0.050865,-90.193221,294.725394,0.988166
2.0,20,0.15,40,3.398091,1184.155752,828.145620,1.398091,184.155752,-171.854380,0.820340
2.0,20,0.15,41,1.595183,678.715558,1122.536465,-0.404817,-321.284442,122.536465,0.976201
2.0,20,0.15,42,2.201937,840.083513,987.532975,0.201937,-159.916487,-12.467025,0.976427
2.0,20,0.15,43,3.105072,947.648665,886.537713,1.105072,-52.351335,-113.462287,0.861470
2.0,20,0.15,44,1.920753,857.644826,1269.260497,-0.079247,-142.355174,269.260497,0.985494
2.0,20,0.15,45,1.724920,1005.922850,1147.621676,-0.275080,5.922850,147.621676,0.980181
2.0,20,0.15,46,2.816502,994.878443,972.640248,0.816502,-5.121557,-27.359752,0.914352
2.0,20,0.15,47,1.476441,862.819248,1034.445608,-0.523559,-137.180752,34.445608,0.972301
2.0,20,0.15,48,2.003231,848.652731,1024.241937,0.003231,-151.347269,24.241937,0.908026
2.0,20,0.15,49,1.835577,900.381042,1089.516437,-0.164423,-99.618958,89.516437,0.986518
2.0,20,0.15,50,1.772366,785.645453,1040.711989,-0.227634,-214.354547,40.711989,0.850785
2.0,20,0.15,51,2.280764,1082.000354,861.699264,0.280764,82.000354,-138.300736,0.947413
2.0,20,0.15,52,2.149767,906.243608,961.538030,0.149767,-93.756392,-38.461970,0.982950
2.0,20,0.15,53,2.886117,1306.670790,716.421352,0.886117,306.670790,-283.578648,0.913735
2.0,20,0.15,54,1.438454,787.228268,1133.915404,-0.561546,-212.771732,133.915404,0.986910
2.0,20,0.15,55,2.760114,1357.701798,827.093570,0.760114,357.701798,-172.906430,0.907465
2.0,20,0.15,56,2.562670,981.546570,1075.208523,0.562670,-18.453430,75.208523,0.987256
2.0,20,0.15,57,2.002133,993.230540,947.930629,0.002133,-6.769460,-52.069371,0.961048
2.0,20,0.15,58,1.556887,728.528544,1191.176560,-0.443113,-271.471456,191.176560,0.946551
2.0,20,0.15,59,1.750646,1197.745955,922.630299,-0.249354,197.745955,-77.369701,0.986239
2.0,20,0.15,60,1.714069,1106.146556,1027.941537,-0.285931,106.146556,27.941537,0.982455
2.0,20,0.15,61,1.945518,941.127119,977.149534,-0.054482,-58.872881,-22.850466,0.968044
2.0,20,0.15,62,1.702845,850.947610,1083.774902,-0.297155,-149.052390,83.774902,0.991302
2.0,20,0.15,63,1.784075,847.854178,1128.649239,-0.215925,-152.145822,128.649239,0.949645
2.0,20,0.15,64,1.236643,592.015245,1196.367276,-0.763357,-407.984755,196.367276,0.971575
2.0,20,0.15,65,1.276311,821.154514,1094.048957,-0.723689,-178.845486,94.048957,0.982159
