level,group,delta,mean_composite,mean_bias_beta,mean_bias_gamma,mean_bias_eta,mean_sd_beta,mean_sd_gamma,mean_sd_eta
L4,beta=4.0_n=10_g=1.0,0.08,1.8894271599999999,-1.352240982,0.262576984,-0.2746091939999998,0.9606124178749852,0.2740593785962174,0.2849594571470254
L4,beta=4.0_n=10_g=1.0,0.1,2.0756631079999996,-1.4792202299999997,0.2915391979999999,-0.3049036799999999,0.940303893081398,0.2525421813480727,0.2622686725553348
L4,beta=4.0_n=10_g=1.0,0.12,2.22465437,-1.5840902740000002,0.313045794,-0.327518302,0.8817891468876836,0.2376008479917704,0.2461298019908009
L4,beta=4.0_n=10_g=1.0,0.14,2.3441406819999995,-1.6679316159999995,0.3303463119999998,-0.345862754,0.83852112562845,0.2260325694859737,0.2334417567341106
L4,beta=4.0_n=10_g=1.0,0.16,2.4429389419999996,-1.73694156,0.3447381,-0.361259282,0.8055618695493538,0.2167177128661843,0.2230667531449627
L4,beta=4.0_n=10_g=1.0,0.18,2.5264624999999996,-1.7949021380000003,0.3570273179999998,-0.3745330439999998,0.7801107339502256,0.2089838825665895,0.2143203848439933
L4,beta=4.0_n=10_g=1.0,0.2,2.591800448,-1.836523878,0.3683202679999999,-0.386956302,0.7859634715003011,0.2023248495259927,0.2070296180702932
L4,beta=4.0_n=10_g=1.0,0.22,2.654037346,-1.879051662,0.3776949439999999,-0.39729074,0.771592816082036,0.1966983411736606,0.2004163968191533
L4,beta=4.0_n=10_g=1.0,0.24,2.7076450100000002,-1.91436983,0.386327362,-0.4069478180000001,0.765191722300153,0.1917454206940892,0.1945451317118741
L4,beta=4.0_n=10_g=1.0,0.26,2.7526048299999997,-1.941489538,0.3946526239999999,-0.416462668,0.7703193313723838,0.1868058943710131,0.1884217815667588
L4,beta=4.0_n=10_g=1.0,0.28,2.792650314,-1.965899842,0.401921664,-0.424828808,0.7736777342552243,0.1828630713542056,0.1838591183093024
L4,beta=4.0_n=10_g=1.0,0.3,2.8264655120000004,-1.984475972,0.408928052,-0.4330614880000001,0.7827846659150157,0.1792058430955432,0.1795373712034437
L4,beta=4.0_n=10_g=1.0,0.32,2.8551952559999996,-1.998537742,0.4155985439999998,-0.44105897,0.7950527930725887,0.1756483644093831,0.1747596997932898
L4,beta=4.0_n=10_g=1.0,0.34,2.880710864,-2.0093379920000003,0.4222164320000001,-0.44915644,0.8086447031120815,0.170863670353656,0.1690087942631595
L4,beta=4.0_n=10_g=1.0,0.36,2.904813374,-2.020948408,0.4278206859999998,-0.4560442800000001,0.8170795138643945,0.1678483531701018,0.1648677797881628
L4,beta=4.0_n=10_g=1.0,0.38,2.923755376,-2.026412644,0.4337651,-0.463577632,0.8312524795388536,0.1643407963306713,0.1596197841668241
L4,beta=4.0_n=10_g=1.0,0.4,2.943501506,-2.035887994,0.4383317819999999,-0.46928173,0.8385413090056636,0.1622852669362676,0.1565771285701831
L4,beta=4.0_n=10_g=1.0,0.42,2.961550324,-2.044644254,0.4424319920000001,-0.4744740779999999,0.8443671157315632,0.1605147085496825,0.1538529535336711
L4,beta=4.0_n=10_g=1.0,0.44,2.975360942,-2.048365114,0.44681956,-0.4801762679999999,0.854198809688076,0.1585644081169332,0.151331221059075
L4,beta=4.0_n=10_g=1.0,0.46,2.989594144,-2.053984818,0.450556978,-0.4850523479999999,0.8605896168890252,0.1567626781770073,0.1487250259206738
L4,beta=4.0_n=10_g=1.0,0.48,3.001042682,-2.056614258,0.4543191639999999,-0.49010926,0.8674522766498994,0.1550365196684798,0.1462770506586155
L4,beta=4.0_n=10_g=1.0,0.5,3.009574656,-2.055922782,0.458190868,-0.495461006,0.875636741727793,0.1531720926725686,0.1434780029810312
L4,beta=4.0_n=20_g=0.1,0.0,0.3549209699999998,-0.2340701799999998,0.057445644,-0.063405146,1.1790630712992034,0.2197608590307316,0.2404048326799785
L4,beta=4.0_n=20_g=0.1,0.02,0.7341801400000004,-0.5143246520000004,0.1062865539999999,-0.1135689340000001,1.0674087640575904,0.2202307168549746,0.2397963534764255
L4,beta=4.0_n=20_g=0.1,0.04,1.0205165019999995,-0.7254592499999997,0.1433676179999999,-0.151689634,0.961701960541636,0.2151071778555752,0.2338942744364906
L4,beta=4.0_n=20_g=0.1,0.06,1.2411862580000002,-0.8873765600000003,0.172298186,-0.181511512,0.8878173610115547,0.2094501782623248,0.2272702278186638
L4,beta=4.0_n=20_g=0.1,0.08,1.4270806219999996,-1.0231158779999996,0.1969589,-0.207005844,0.8222475248891711,0.2022296129578855,0.219333344435026
L4,beta=4.0_n=20_g=0.1,0.1,1.5842511059999995,-1.1372436639999997,0.2180764239999999,-0.228931018,0.7665898318606106,0.1946623508025014,0.2109572501613465
L4,beta=4.0_n=20_g=0.1,0.12,1.7188971919999994,-1.2344326279999995,0.236404482,-0.2480600819999999,0.7183928308705775,0.1870272489631688,0.2024319825672997
L4,beta=4.0_n=20_g=0.1,0.14,1.8342292760000003,-1.3172606560000002,0.252260696,-0.2647079240000001,0.6783329788432332,0.1799461090690927,0.1944794194471673
L4,beta=4.0_n=20_g=0.1,0.16,1.9346331380000001,-1.3889439920000002,0.266222882,-0.2794662639999999,0.6441085934719275,0.1732342880511513,0.1869316404605192
L4,beta=4.0_n=20_g=0.1,0.18,2.02184412,-1.450847662,0.278477678,-0.2925187800000001,0.6153889607303346,0.1672798271191608,0.1801124795841963
L4,beta=4.0_n=20_g=0.1,0.2,2.0983172899999993,-1.5047760499999994,0.28934829,-0.30419295,0.5916822274151264,0.1619993742134487,0.1739941311016297
L4,beta=4.0_n=20_g=0.1,0.22,2.1658642739999996,-1.5520363399999997,0.299084082,-0.3147438520000001,0.5721673753515678,0.1573359484291988,0.1685071781931658
L4,beta=4.0_n=20_g=0.1,0.24,2.226272124,-1.593847802,0.307962206,-0.3244621159999999,0.5561121831417039,0.1530504627215027,0.163409836498969
L4,beta=4.0_n=20_g=0.1,0.26,2.280289174,-1.630667806,0.3161240719999999,-0.333497296,0.5440184188967965,0.149192351341926,0.1587224147094757
L4,beta=4.0_n=20_g=0.1,0.28,2.3290473679999995,-1.6636065899999997,0.323591042,-0.341849736,0.5338240624173562,0.1456885423404008,0.154421847430206
L4,beta=4.0_n=20_g=0.1,0.3,2.373348932,-1.692882702,0.330634796,-0.3498314339999999,0.5264022037362248,0.1422857114192939,0.1501844981260195
L4,beta=4.0_n=20_g=0.1,0.32,2.413495952,-1.718933678,0.33719942,-0.357362854,0.5211353376904485,0.1391537982532572,0.1462728809356646
L4,beta=4.0_n=20_g=0.1,0.34,2.4498313599999997,-1.741885076,0.3433862159999999,-0.3645600679999999,0.5182721579625289,0.1362771533545156,0.142596915216304
L4,beta=4.0_n=20_g=0.1,0.36,2.482208264,-1.7611759240000002,0.3493789499999999,-0.3716533900000001,0.5197557078618186,0.1335371929933852,0.1390726835079632
L4,beta=4.0_n=20_g=0.1,0.38,2.5116658,-1.7786759179999998,0.354827196,-0.378162686,0.5212539339224391,0.1311680538697801,0.1360504671225789
L4,beta=4.0_n=20_g=0.1,0.4,2.537536306,-1.792996086,0.3600398139999999,-0.384500406,0.5261170636950304,0.1287123024680261,0.13292483695486
L4,beta=4.0_n=20_g=0.1,0.42,2.56159416,-1.806981892,0.3645768179999999,-0.39003545,0.528949497945884,0.1267761171780171,0.1303048080855958
L4,beta=4.0_n=20_g=0.1,0.44,2.58349223,-1.81940146,0.3688161419999999,-0.395274628,0.5322376719929899,0.1248479180459596,0.1276881165099765
L4,beta=4.0_n=20_g=0.1,0.46,2.602253308,-1.82850961,0.373077274,-0.4006664239999999,0.5387940763926172,0.1229350722176272,0.1250796130286107
L4,beta=4.0_n=20_g=0.1,0.48,2.6201608739999998,-1.83829579,0.376666438,-0.4051986459999999,0.5428626525981813,0.1215473427454467,0.1232032016072522
L4,beta=4.0_n=20_g=0.1,0.5,2.636358166,-1.846824648,0.38002979,-0.409503728,0.5471968913676877,0.1202787824444133,0.121502077980111
L4,beta=4.0_n=20_g=0.5,0.0,1.0314637079999995,0.7487286539999998,-0.143374,0.1393610539999998,1.906984162133185,0.383339480694026,0.4011293885569833
L4,beta=4.0_n=20_g=0.5,0.02,0.0441010460000003,-0.0341653240000003,0.001690466,-0.008245256,1.5006772097485217,0.3394758706733893,0.3573559599942406
L4,beta=4.0_n=20_g=0.5,0.04,0.6486651180000004,-0.4700802520000002,0.0851900780000001,-0.0933947880000001,1.2218819317037488,0.2942177711662911,0.3104318139753835
L4,beta=4.0_n=20_g=0.5,0.06,1.037635414,-0.7492955800000001,0.1394029339999999,-0.1489369,1.035719528070404,0.2598018620845795,0.2747081875846479
L4,beta=4.0_n=20_g=0.5,0.08,1.3098211559999995,-0.9441443979999996,0.1774974379999999,-0.1881793199999999,0.9090753388351552,0.2344661575414555,0.2482370011541099
L4,beta=4.0_n=20_g=0.5,0.1,1.5118121660000003,-1.088444286,0.205825538,-0.2175423420000001,0.8212924107925869,0.2160758376943131,0.2287074648681101
L4,beta=4.0_n=20_g=0.5,0.12,1.6695043659999995,-1.2008642419999995,0.22798081,-0.2406593139999999,0.7575774963024543,0.2023665271022476,0.2139404776713933
L4,beta=4.0_n=20_g=0.5,0.14,1.7975793440000003,-1.2918805700000004,0.2460509359999999,-0.259647838,0.7092930999961338,0.1916362362088561,0.2022072301579844
L4,beta=4.0_n=20_g=0.5,0.16,1.9045868439999993,-1.3675821999999995,0.26125607,-0.2757485739999999,0.6716690491774815,0.1829050355677316,0.1925099846433199
L4,beta=4.0_n=20_g=0.5,0.18,1.9958721700000002,-1.431761796,0.274364572,-0.289745802,0.6419207672192301,0.1755805322375988,0.1842430257889142
L4,beta=4.0_n=20_g=0.5,0.2,2.074968652,-1.486898016,0.2858966399999999,-0.3021739959999999,0.6184097498851597,0.1692757873861373,0.1770090291586714
L4,beta=4.0_n=20_g=0.5,0.22,2.144280028,-1.534612352,0.2962353719999999,-0.313432304,0.6003709143151952,0.1637155249020248,0.1705243709827357
L4,beta=4.0_n=20_g=0.5,0.24,2.2053053580000004,-1.575677326,0.305728412,-0.32389962,0.5885883188136266,0.1586596707790283,0.1645427162880036
L4,beta=4.0_n=20_g=0.5,0.26,2.2584211780000003,-1.6105999420000003,0.3143293379999998,-0.333491898,0.5845558709887134,0.1542584840737689,0.1591271163116044
L4,beta=4.0_n=20_g=0.5,0.28,2.305776634,-1.6413517839999998,0.3221334920000001,-0.342291358,0.5823871192613831,0.1504518769154466,0.1544013556732365
L4,beta=4.0_n=20_g=0.5,0.3,2.349048614,-1.6698643300000002,0.3290482039999999,-0.3501360799999999,0.5784561962203366,0.1472545954769104,0.1503593050710213
L4,beta=4.0_n=20_g=0.5,0.32,2.3882758479999997,-1.695555112,0.335354924,-0.3573658119999998,0.5754191793617329,0.1443358601113055,0.1466415399016599
L4,beta=4.0_n=20_g=0.5,0.34,2.423782041999999,-1.7180362259999995,0.3413746439999999,-0.364371172,0.5748737317366523,0.1415795508330261,0.1430748494465842
L4,beta=4.0_n=20_g=0.5,0.36,2.454908028,-1.7364609080000002,0.347185894,-0.3712612260000001,0.5785532473847073,0.1392397273926069,0.1398157714552338
L4,beta=4.0_n=20_g=0.5,0.38,2.4831599179999992,-1.7528211959999995,0.3525918979999999,-0.377746824,0.5828825094875214,0.1371013180372482,0.1367733161256868
L4,beta=4.0_n=20_g=0.5,0.4,2.509507758,-1.7682906999999997,0.357514808,-0.38370225,0.5858416754948723,0.1349911999394528,0.1339226137032043
L4,beta=4.0_n=20_g=0.5,0.42,2.533618858,-1.7821939000000002,0.3621036799999999,-0.389321278,0.5889295002913854,0.1330552728070899,0.1312088073974993
L4,beta=4.0_n=20_g=0.5,0.44,2.554404938,-1.7929496279999997,0.3665647220000001,-0.394890588,0.5948955431265941,0.1313366028193091,0.1287299637659726
L4,beta=4.0_n=20_g=0.5,0.46,2.573750618,-1.80351038,0.370462068,-0.39977817,0.5992742648387694,0.1297259802411005,0.126656415937185
L4,beta=4.0_n=20_g=0.5,0.48,2.5915850899999997,-1.81324421,0.374038988,-0.404301892,0.6033073797493264,0.128645593140164,0.1249821331333621
L4,beta=4.0_n=20_g=0.5,0.5,2.607928066,-1.821888344,0.3774118599999999,-0.408627862,0.6073507233746751,0.1275339167550427,0.1232167897216185
L4,beta=4.0_n=20_g=1.0,0.0,1.8258946759999997,1.2967094699999997,-0.2663779359999999,0.2628072699999999,2.832167003833518,0.574128862442238,0.5921150416169675
L4,beta=4.0_n=20_g=1.0,0.02,0.2115194000000001,-0.1705623900000001,0.0168606099999999,-0.0240964000000001,1.619446385073647,0.381092285444006,0.4004344811947185
L4,beta=4.0_n=20_g=1.0,0.04,0.8874015059999999,-0.6520297899999998,0.113169252,-0.122202464,1.1958219710954063,0.293129498807983,0.3110018712029305
L4,beta=4.0_n=20_g=1.0,0.06,1.2523233020000002,-0.9126350840000002,0.1646716240000001,-0.1750165939999999,0.9944139121781292,0.2511041379018464,0.2676739795940812
L4,beta=4.0_n=20_g=1.0,0.08,1.4959926619999993,-1.0868689619999996,0.1988463759999998,-0.2102773239999998,0.8729672794591382,0.2257799406049212,0.241184630430263
L4,beta=4.0_n=20_g=1.0,0.1,1.6763329800000002,-1.2158173360000002,0.2240624799999999,-0.236453164,0.7900515988944079,0.2084009967921302,0.2227384766198488
L4,beta=4.0_n=20_g=1.0,0.12,1.8180089940000002,-1.3170094200000002,0.2438630079999999,-0.257136566,0.7292900496709781,0.1955247160089299,0.2088663932918437
L4,beta=4.0_n=20_g=1.0,0.14,1.9337459520000002,-1.399500544,0.2600682940000001,-0.2741771140000001,0.6827209441987696,0.1854821540533322,0.1978806719162259
L4,beta=4.0_n=20_g=1.0,0.16,2.0309365460000004,-1.468553476,0.2737338100000002,-0.28864926,0.6459559061827318,0.1773516883691403,0.1888457796497221
L4,beta=4.0_n=20_g=1.0,0.18,2.114237694,-1.527479558,0.285525386,-0.3012327499999999,0.6163734739844553,0.170576055011727,0.1811935468824295
L4,beta=4.0_n=20_g=1.0,0.2,2.186757712,-1.5784790279999998,0.2958913919999999,-0.3123872920000001,0.5923388594259398,0.1647938770808825,0.1745534654743954
L4,beta=4.0_n=20_g=1.0,0.22,2.2506565960000002,-1.6230600600000002,0.305152506,-0.32244403,0.5728556862805679,0.1597554451322043,0.1686678306640568
L4,beta=4.0_n=20_g=1.0,0.24,2.307450716,-1.6622242420000002,0.3135595039999999,-0.33166697,0.5575486845671439,0.1552719537445358,0.1633396160159364
L4,beta=4.0_n=20_g=1.0,0.26,2.358182328,-1.6967325780000002,0.3212521400000001,-0.3401976099999999,0.5461087859233261,0.1512428644089421,0.1584681283460649
L4,beta=4.0_n=20_g=1.0,0.28,2.40311005,-1.72627147,0.3284934360000002,-0.3483451439999999,0.5413785632267387,0.1473895709131886,0.1537177938108513
L4,beta=4.0_n=20_g=1.0,0.3,2.444211074,-1.753769306,0.3348778560000001,-0.3555639119999999,0.5347651376980016,0.144449213661113,0.1500378073661259
L4,beta=4.0_n=20_g=1.0,0.32,2.4815432459999998,-1.7783726139999998,0.340815386,-0.362355246,0.5301009380344228,0.1418152267691031,0.1466881278315697
L4,beta=4.0_n=20_g=1.0,0.34,2.5148573279999993,-1.7993418039999995,0.346524214,-0.3689913099999998,0.5300562414782205,0.1393049277256245,0.1434699500644399
L4,beta=4.0_n=20_g=1.0,0.36,2.5454626399999998,-1.818394194,0.3518353919999999,-0.375233054,0.530358802808277,0.1369574926344512,0.1403467816985961
L4,beta=4.0_n=20_g=1.0,0.38,2.573745194,-1.83630079,0.3565890279999999,-0.3808553759999999,0.5296956793745992,0.13491457602159,0.1375813956787925
L4,beta=4.0_n=20_g=1.0,0.4,2.599741538,-1.852296828,0.3611351999999999,-0.38630951,0.5301576920414943,0.1329490691508751,0.1348415252972127
L4,beta=4.0_n=20_g=1.0,0.42,2.623500564,-1.866494904,0.365449326,-0.391556334,0.5316880738235824,0.131072494286531,0.1322415713993553
L4,beta=4.0_n=20_g=1.0,0.44,2.644996808,-1.87882717,0.3695507480000002,-0.3966188899999999,0.5345284034459066,0.1292825086308905,0.1297403028613198
L4,beta=4.0_n=20_g=1.0,0.46,2.6642300159999994,-1.889157234,0.3734988139999999,-0.4015739679999999,0.53890164639323,0.1276367260945519,0.1274018319484717
L4,beta=4.0_n=20_g=1.0,0.48,2.6822505019999996,-1.89907532,0.3770788980000001,-0.406096284,0.5422571196892716,0.1263030107078661,0.1254364208007145
L4,beta=4.0_n=20_g=1.0,0.5,2.6984497760000004,-1.9075786820000005,0.3804522160000001,-0.410418878,0.5463808502677079,0.1249033875059851,0.1233429988985743
