beta,n,gamma_eta,rep,method,loss_i
1.5,7,0.1,118,wmle,0.15624985350444442
1.5,7,0.1,119,oracle,0.4235084955057777
1.5,7,0.1,119,mdm0,0.4235084955057777
1.5,7,0.1,119,dual,0.4235084955057777
1.5,7,0.1,119,lmom,0.4235084955057777
1.5,7,0.1,119,wmle,0.4215787979271111
1.5,7,0.1,120,oracle,0.3787755629331111
1.5,7,0.1,120,mdm0,0.3787755629331111
1.5,7,0.1,120,dual,0.3787755629331111
1.5,7,0.1,120,lmom,0.3787755629331111
1.5,7,0.1,120,wmle,0.3458953031051112
1.5,7,0.1,121,oracle,0.20593110728377778
1.5,7,0.1,121,mdm0,0.20593110728377778
1.5,7,0.1,121,dual,0.20593110728377778
1.5,7,0.1,121,lmom,0.20593110728377778
1.5,7,0.1,121,wmle,0.20593110728377778
1.5,7,0.1,122,oracle,0.084433777093
1.5,7,0.1,122,mdm0,0.084433777093
1.5,7,0.1,122,dual,0.084433777093
1.5,7,0.1,122,lmom,0.084433777093
1.5,7,0.1,122,wmle,0.084433777093
1.5,7,0.1,123,oracle,0.16579025025344443
1.5,7,0.1,123,mdm0,0.16579025025344443
1.5,7,0.1,123,dual,0.16579025025344443
1.5,7,0.1,123,lmom,0.16579025025344443
1.5,7,0.1,123,wmle,0.16579025025344443
1.5,7,0.1,124,oracle,0.2101177236121112
1.5,7,0.1,124,mdm0,0.2101177236121112
1.5,7,0.1,124,dual,0.2101177236121112
1.5,7,0.1,124,wmle,0.2101177236121112
1.5,7,0.1,125,oracle,0.05263133273611109
1.5,7,0.1,125,mdm0,0.05263133273611109
1.5,7,0.1,125,dual,0.05263133273611109
1.5,7,0.1,125,lmom,0.05263133273611109
1.5,7,0.1,125,wmle,0.05263133273611109
1.5,7,0.1,126,oracle,0.6227844292214447
1.5,7,0.1,126,mdm0,0.8425855554724445
1.5,7,0.1,126,dual,0.8425855554724445
1.5,7,0.1,126,wmle,0.8425855554724445
1.5,7,0.1,127,oracle,0.14384752682944443
1.5,7,0.1,127,mdm0,0.14384752682944443
1.5,7,0.1,127,dual,0.14384752682944443
1.5,7,0.1,127,lmom,0.14384752682944443
1.5,7,0.1,127,wmle,0.14384752682944443
1.5,7,0.1,128,oracle,0.010158975844999998
1.5,7,0.1,128,mdm0,0.008225812773777774
1.5,7,0.1,128,dual,0.008225812773777774
1.5,7,0.1,128,wmle,0.00848475929611111
1.5,7,0.1,129,oracle,1.0468931960147778
1.5,7,0.1,129,mdm0,1.0468931960147778
1.5,7,0.1,129,dual,1.0468931960147778
1.5,7,0.1,129,wmle,0.9670152456471112
1.5,7,0.1,130,oracle,0.5881820877064444
1.5,7,0.1,130,mdm0,0.5881820877064444
1.5,7,0.1,130,dual,0.5881820877064444
1.5,7,0.1,130,lmom,0.5881820877064444
1.5,7,0.1,130,wmle,0.5881820877064444
1.5,7,0.1,131,oracle,0.28921656863077777
1.5,7,0.1,131,mdm0,0.6732813473100001
1.5,7,0.1,131,dual,0.6732813473100001
1.5,7,0.1,131,wmle,0.749561386425
1.5,7,0.1,132,oracle,0.02565388499611111
1.5,7,0.1,132,mdm0,0.02565388499611111
1.5,7,0.1,132,dual,0.02565388499611111
1.5,7,0.1,132,wmle,0.02565388499611111
1.5,7,0.1,133,oracle,0.11776479465599998
1.5,7,0.1,133,mdm0,0.12249185533744442
1.5,7,0.1,133,dual,0.11466014147344449
1.5,7,0.1,133,wmle,0.13533751829344448
1.5,7,0.1,134,oracle,7.221394870593001
1.5,7,0.1,134,mdm0,2.5478992882627773
1.5,7,0.1,134,dual,2.5478992882627773
1.5,7,0.1,134,wmle,2.5478992882627773
1.5,7,0.1,135,oracle,0.02530769731344442
1.5,7,0.1,135,mdm0,0.04351239659744445
1.5,7,0.1,135,dual,0.04351239659744445
1.5,7,0.1,135,lmom,0.05844919250277783
1.5,7,0.1,135,wmle,0.02530769731344442
1.5,7,0.1,136,oracle,0.38114602584011104
1.5,7,0.1,136,mdm0,0.2954274666891111
1.5,7,0.1,136,dual,0.38114602584011104
1.5,7,0.1,136,lmom,0.24772426426177774
1.5,7,0.1,136,wmle,0.2954274666891111
1.5,7,0.1,137,oracle,0.023759123572111115
1.5,7,0.1,137,mdm0,0.023759123572111115
1.5,7,0.1,137,dual,0.023759123572111115
1.5,7,0.1,137,lmom,0.023759123572111115
1.5,7,0.1,137,wmle,0.023759123572111115
1.5,7,0.1,138,oracle,0.06586230360944442
1.5,7,0.1,138,mdm0,0.06586230360944442
1.5,7,0.1,138,dual,0.06586230360944442
1.5,7,0.1,138,lmom,0.06586230360944442
1.5,7,0.1,138,wmle,0.04988119246277776
1.5,7,0.1,139,oracle,0.020292638770444453
1.5,7,0.1,139,mdm0,0.020292638770444453
1.5,7,0.1,139,dual,0.020292638770444453
1.5,7,0.1,139,lmom,0.020292638770444453
1.5,7,0.1,139,wmle,0.020292638770444453
1.5,7,0.1,140,oracle,0.1941614633617778
1.5,7,0.1,140,mdm0,0.1941614633617778
1.5,7,0.1,140,dual,0.1941614633617778
1.5,7,0.1,140,lmom,0.1941614633617778
1.5,7,0.1,140,wmle,0.1941614633617778
1.5,7,0.1,141,oracle,0.6706660988257778
1.5,7,0.1,141,mdm0,0.6706660988257778
1.5,7,0.1,141,dual,0.6706660988257778
1.5,7,0.1,141,lmom,0.6706660988257778
1.5,7,0.1,141,wmle,0.664636523781111
1.5,7,0.1,142,oracle,0.19088328734944443
1.5,7,0.1,142,mdm0,0.19088328734944443
1.5,7,0.1,142,dual,0.19088328734944443
1.5,7,0.1,142,lmom,0.18807434005600004
1.5,7,0.1,142,wmle,0.1668552653824445
1.5,7,0.1,143,oracle,0.7634332675097778
1.5,7,0.1,143,mdm0,0.7634332675097778
1.5,7,0.1,143,dual,0.7634332675097778
1.5,7,0.1,143,lmom,0.7634332675097778
1.5,7,0.1,143,wmle,0.757387603641111
1.5,7,0.1,144,oracle,0.5608716506324445
1.5,7,0.1,144,mdm0,0.5608716506324445
1.5,7,0.1,144,dual,0.5608716506324445
1.5,7,0.1,144,lmom,0.5608716506324445
1.5,7,0.1,144,wmle,0.5608716506324445
1.5,7,0.1,145,oracle,0.09281366689699999
1.5,7,0.1,145,mdm0,0.09281366689699999
1.5,7,0.1,145,dual,0.09281366689699999
1.5,7,0.1,145,lmom,0.09281366689699999
1.5,7,0.1,145,wmle,0.09281366689699999
1.5,7,0.1,146,oracle,0.33819274356777773
1.5,7,0.1,146,mdm0,0.33819274356777773
1.5,7,0.1,146,dual,0.33819274356777773
1.5,7,0.1,146,lmom,0.33819274356777773
1.5,7,0.1,146,wmle,0.30448157162
1.5,7,0.1,147,oracle,0.45491181516544443
1.5,7,0.1,147,mdm0,0.45491181516544443
1.5,7,0.1,147,dual,0.45491181516544443
1.5,7,0.1,147,wmle,0.3695166708254443
1.5,7,0.1,148,oracle,0.29856272104944437
1.5,7,0.1,148,mdm0,1.2797176780890003
1.5,7,0.1,148,dual,1.0031180429050002
1.5,7,0.1,148,wmle,0.8156017629410003
1.5,7,0.1,149,oracle,0.3833704320604444
1.5,7,0.1,149,mdm0,0.3833704320604444
1.5,7,0.1,149,dual,0.3833704320604444
1.5,7,0.1,149,lmom,0.3833704320604444
1.5,7,0.1,149,wmle,0.37887324837444447
1.5,7,0.1,150,oracle,0.514732057637
1.5,7,0.1,150,mdm0,0.2276207528894445
1.5,7,0.1,150,dual,0.33329475154944443
1.5,7,0.1,150,wmle,0.2276207528894445
1.5,7,0.1,151,oracle,0.06105714714899998
1.5,7,0.1,151,mdm0,0.03615045202711109
1.5,7,0.1,151,dual,0.03615045202711109
1.5,7,0.1,151,wmle,0.05186693196544445
1.5,7,0.1,152,oracle,0.20575352579000003
1.5,7,0.1,152,mdm0,0.20575352579000003
1.5,7,0.1,152,dual,0.20575352579000003
1.5,7,0.1,152,lmom,0.20575352579000003
1.5,7,0.1,152,wmle,0.182638231449
1.5,7,0.1,153,oracle,0.36961620530000006
1.5,7,0.1,153,mdm0,0.36961620530000006
1.5,7,0.1,153,dual,0.36961620530000006
1.5,7,0.1,153,lmom,0.3576033837691111
1.5,7,0.1,153,wmle,0.34070007094944454
1.5,7,0.1,154,oracle,0.1838934919311111
1.5,7,0.1,154,mdm0,0.1838934919311111
1.5,7,0.1,154,dual,0.1838934919311111
1.5,7,0.1,154,lmom,0.1838934919311111
1.5,7,0.1,154,wmle,0.1838934919311111
1.5,7,0.1,155,oracle,0.07361122879344444
1.5,7,0.1,155,mdm0,0.06139556560011111
1.5,7,0.1,155,dual,0.06952854128199999
1.5,7,0.1,155,lmom,0.05739511971200002
1.5,7,0.1,155,wmle,0.04296714786177777
1.5,7,0.1,156,oracle,0.47934940778377777
1.5,7,0.1,156,mdm0,0.47934940778377777
1.5,7,0.1,156,dual,0.47934940778377777
1.5,7,0.1,156,lmom,0.47934940778377777
1.5,7,0.1,156,wmle,0.4729257890084445
1.5,7,0.1,157,oracle,0.29502236316900005
1.5,7,0.1,157,mdm0,0.29502236316900005
1.5,7,0.1,157,dual,0.29502236316900005
1.5,7,0.1,157,lmom,0.23405768902500002
1.5,7,0.1,157,wmle,0.25250110652
1.5,7,0.1,158,oracle,0.16953644124900002
1.5,7,0.1,158,mdm0,0.36952954194711096
1.5,7,0.1,158,dual,0.36952954194711096
1.5,7,0.1,158,wmle,0.36952954194711096
1.5,7,0.1,159,oracle,0.3146387748387777
1.5,7,0.1,159,mdm0,0.2771372214934444
1.5,7,0.1,159,dual,0.3146387748387777
1.5,7,0.1,159,lmom,0.19800534896900002
1.5,7,0.1,159,wmle,0.26515227981199996
1.5,7,0.1,160,oracle,0.12113484492499998
1.5,7,0.1,160,mdm0,0.11320010127744448
1.5,7,0.1,160,dual,0.11493534272177774
1.5,7,0.1,160,lmom,0.12113484492499998
1.5,7,0.1,160,wmle,0.12113484492499998
1.5,7,0.1,161,oracle,0.03836398126144445
1.5,7,0.1,161,mdm0,0.03836398126144445
1.5,7,0.1,161,dual,0.03836398126144445
1.5,7,0.1,161,wmle,0.03836398126144445
1.5,7,0.1,162,oracle,0.12219154036944438
1.5,7,0.1,162,mdm0,0.11746111696677779
1.5,7,0.1,162,dual,0.12026153713300002
1.5,7,0.1,162,lmom,0.12219154036944438
1.5,7,0.1,162,wmle,0.12219154036944438
1.5,7,0.1,163,oracle,0.01162731235777778
1.5,7,0.1,163,mdm0,0.01162731235777778
1.5,7,0.1,163,dual,0.01162731235777778
1.5,7,0.1,163,lmom,0.01162731235777778
1.5,7,0.1,163,wmle,0.01162731235777778
1.5,7,0.1,164,oracle,0.023966503711999997
1.5,7,0.1,164,mdm0,0.023966503711999997
1.5,7,0.1,164,dual,0.023966503711999997
1.5,7,0.1,164,wmle,0.023966503711999997
1.5,7,0.1,165,oracle,0.14870740658899997
1.5,7,0.1,165,mdm0,0.14870740658899997
1.5,7,0.1,165,dual,0.14870740658899997
1.5,7,0.1,165,lmom,0.14870740658899997
1.5,7,0.1,165,wmle,0.14870740658899997
1.5,7,0.1,166,oracle,0.1992885109694445
1.5,7,0.1,166,mdm0,0.1992885109694445
1.5,7,0.1,166,dual,0.1992885109694445
1.5,7,0.1,166,lmom,0.1992885109694445
1.5,7,0.1,166,wmle,0.1992885109694445
1.5,7,0.1,167,oracle,0.201459991621
1.5,7,0.1,167,mdm0,0.08117190697844444
1.5,7,0.1,167,dual,0.11241260961111114
1.5,7,0.1,167,wmle,0.08117190697844444
1.5,7,0.1,168,oracle,0.05466712866899998
1.5,7,0.1,168,mdm0,0.05466712866899998
1.5,7,0.1,168,dual,0.05466712866899998
1.5,7,0.1,168,lmom,0.05466712866899998
1.5,7,0.1,168,wmle,0.05466712866899998
1.5,7,0.1,169,oracle,0.1221582968677778
1.5,7,0.1,169,mdm0,0.13490628648499997
1.5,7,0.1,169,dual,0.13019150471044438
1.5,7,0.1,169,lmom,0.1221582968677778
1.5,7,0.1,169,wmle,0.1221582968677778
1.5,7,0.1,170,oracle,0.19603200420399997
1.5,7,0.1,170,mdm0,0.19603200420399997
1.5,7,0.1,170,dual,0.19603200420399997
1.5,7,0.1,170,lmom,0.19603200420399997
1.5,7,0.1,170,wmle,0.19603200420399997
1.5,7,0.1,171,oracle,0.1491940899361111
1.5,7,0.1,171,mdm0,0.1491940899361111
1.5,7,0.1,171,dual,0.1491940899361111
1.5,7,0.1,171,lmom,0.1491940899361111
1.5,7,0.1,171,wmle,0.1491940899361111
1.5,7,0.1,172,oracle,0.05064519979400002
1.5,7,0.1,172,mdm0,0.36159472026011097
1.5,7,0.1,172,dual,0.36159472026011097
1.5,7,0.1,172,wmle,0.09565067125877777
1.5,7,0.1,173,oracle,0.19915617292144433
1.5,7,0.1,173,mdm0,0.19915617292144433
1.5,7,0.1,173,dual,0.19915617292144433
1.5,7,0.1,173,lmom,0.19915617292144433
1.5,7,0.1,173,wmle,0.19915617292144433
1.5,7,0.1,174,oracle,0.04663503874899997
1.5,7,0.1,174,mdm0,0.04663503874899997
1.5,7,0.1,174,dual,0.04663503874899997
1.5,7,0.1,174,lmom,0.04663503874899997
1.5,7,0.1,174,wmle,0.04663503874899997
1.5,7,0.1,175,oracle,0.3452205113294445
1.5,7,0.1,175,mdm0,0.3452205113294445
1.5,7,0.1,175,dual,0.3452205113294445
1.5,7,0.1,175,lmom,0.3452205113294445
1.5,7,0.1,175,wmle,0.3452205113294445
1.5,7,0.1,176,oracle,0.3279084348610001
1.5,7,0.1,176,mdm0,0.3279084348610001
1.5,7,0.1,176,dual,0.3279084348610001
1.5,7,0.1,176,lmom,0.3279084348610001
1.5,7,0.1,176,wmle,0.3083864414271111
1.5,7,0.1,177,oracle,0.09308141460944441
1.5,7,0.1,177,mdm0,0.09308141460944441
1.5,7,0.1,177,dual,0.09308141460944441
1.5,7,0.1,177,lmom,0.09308141460944441
1.5,7,0.1,177,wmle,0.09308141460944441
1.5,7,0.1,178,oracle,0.3213611697517778
1.5,7,0.1,178,mdm0,0.49686742846444465
1.5,7,0.1,178,dual,0.49686742846444465
1.5,7,0.1,178,wmle,0.49686742846444465
1.5,7,0.1,179,oracle,0.1632972417704445
1.5,7,0.1,179,mdm0,0.18597358398944439
1.5,7,0.1,179,dual,0.18597358398944439
1.5,7,0.1,179,lmom,0.18597358398944439
1.5,7,0.1,179,wmle,0.1632972417704445
1.5,7,0.1,180,oracle,0.18031261128499995
1.5,7,0.1,180,mdm0,0.564086207005
1.5,7,0.1,180,dual,0.564086207005
1.5,7,0.1,180,wmle,0.2993518655911112
1.5,7,0.1,181,oracle,0.5609762088019999
1.5,7,0.1,181,mdm0,0.5609762088019999
1.5,7,0.1,181,dual,0.5609762088019999
1.5,7,0.1,181,lmom,0.5609762088019999
1.5,7,0.1,181,wmle,0.5595838628911112
1.5,7,0.1,182,oracle,0.4505967298121111
1.5,7,0.1,182,mdm0,0.2932181765771112
1.5,7,0.1,182,dual,0.36441275833644454
1.5,7,0.1,182,wmle,0.41776358121
1.5,7,0.1,183,oracle,0.030382024079111107
1.5,7,0.1,183,mdm0,0.030382024079111107
1.5,7,0.1,183,dual,0.030382024079111107
1.5,7,0.1,183,lmom,0.030382024079111107
1.5,7,0.1,183,wmle,0.030382024079111107
1.5,7,0.1,184,oracle,0.1749890837431112
1.5,7,0.1,184,mdm0,0.5555802452094442
1.5,7,0.1,184,dual,0.5555802452094442
1.5,7,0.1,184,wmle,0.33714218967799986
1.5,7,0.1,185,oracle,0.21659011328711114
1.5,7,0.1,185,mdm0,0.21659011328711114
1.5,7,0.1,185,dual,0.21659011328711114
1.5,7,0.1,185,wmle,0.21659011328711114
1.5,7,0.1,186,oracle,0.06821191760144443
1.5,7,0.1,186,mdm0,0.06821191760144443
1.5,7,0.1,186,dual,0.06821191760144443
1.5,7,0.1,186,lmom,0.09909901314000005
1.5,7,0.1,186,wmle,0.06821191760144443
1.5,7,0.1,187,oracle,0.3635945627297778
1.5,7,0.1,187,mdm0,0.3635945627297778
1.5,7,0.1,187,dual,0.3635945627297778
1.5,7,0.1,187,lmom,0.3635945627297778
1.5,7,0.1,187,wmle,0.36073456210411114
1.5,7,0.1,188,oracle,0.030356063361000003
1.5,7,0.1,188,mdm0,0.08371673400500002
1.5,7,0.1,188,dual,0.08371673400500002
1.5,7,0.1,188,wmle,0.07301186621377781
1.5,7,0.1,189,oracle,0.44923510536977784
1.5,7,0.1,189,mdm0,0.44923510536977784
1.5,7,0.1,189,dual,0.44923510536977784
1.5,7,0.1,189,lmom,0.44923510536977784
1.5,7,0.1,189,wmle,0.44770918172144447
1.5,7,0.1,190,oracle,0.09572975612377775
1.5,7,0.1,190,mdm0,0.09645795486799995
1.5,7,0.1,190,dual,0.088864139108
1.5,7,0.1,190,wmle,0.09645795486799995
1.5,7,0.1,191,oracle,0.12626751142600007
1.5,7,0.1,191,mdm0,0.12626751142600007
1.5,7,0.1,191,dual,0.12626751142600007
1.5,7,0.1,191,lmom,0.13978761585611107
1.5,7,0.1,191,wmle,0.12626751142600007
1.5,7,0.1,192,oracle,0.028261943277999975
1.5,7,0.1,192,mdm0,0.10112409460411109
1.5,7,0.1,192,dual,0.10112409460411109
1.5,7,0.1,192,lmom,0.10112409460411109
1.5,7,0.1,192,wmle,0.04002013924277778
1.5,7,0.1,193,oracle,0.1581552171377778
1.5,7,0.1,193,mdm0,0.1581552171377778
1.5,7,0.1,193,dual,0.1581552171377778
1.5,7,0.1,193,lmom,0.1581552171377778
1.5,7,0.1,193,wmle,0.1581552171377778
1.5,7,0.1,194,oracle,0.05549804367744443
1.5,7,0.1,194,mdm0,0.05549804367744443
1.5,7,0.1,194,dual,0.05549804367744443
1.5,7,0.1,194,lmom,0.05549804367744443
1.5,7,0.1,194,wmle,0.036207960832444444
1.5,7,0.1,195,oracle,0.029816907125000014
1.5,7,0.1,195,mdm0,0.029816907125000014
1.5,7,0.1,195,dual,0.029816907125000014
1.5,7,0.1,195,lmom,0.029816907125000014
1.5,7,0.1,195,wmle,0.029816907125000014
1.5,7,0.1,196,oracle,0.09937783864100001
1.5,7,0.1,196,mdm0,0.09937783864100001
1.5,7,0.1,196,dual,0.09937783864100001
1.5,7,0.1,196,lmom,0.09937783864100001
1.5,7,0.1,196,wmle,0.09937783864100001
1.5,7,0.1,197,oracle,0.13150201611111112
1.5,7,0.1,197,mdm0,0.13150201611111112
1.5,7,0.1,197,dual,0.13150201611111112
1.5,7,0.1,197,wmle,0.13150201611111112
1.5,7,0.1,198,oracle,0.568419215277111
1.5,7,0.1,198,mdm0,0.568419215277111
1.5,7,0.1,198,dual,0.568419215277111
1.5,7,0.1,198,lmom,0.568419215277111
1.5,7,0.1,198,wmle,0.555111079329
1.5,7,0.1,199,oracle,0.5145536598161111
1.5,7,0.1,199,mdm0,0.5145536598161111
1.5,7,0.1,199,dual,0.5145536598161111
1.5,7,0.1,199,lmom,0.5145536598161111
1.5,7,0.1,199,wmle,0.5145536598161111
1.5,7,0.1,200,oracle,0.41201786829611114
1.5,7,0.1,200,mdm0,0.41201786829611114
1.5,7,0.1,200,dual,0.41201786829611114
1.5,7,0.1,200,lmom,0.41201786829611114
1.5,7,0.1,200,wmle,0.41201786829611114
1.5,7,0.1,201,oracle,0.15184428144011108
1.5,7,0.1,201,mdm0,0.15184428144011108
1.5,7,0.1,201,dual,0.15184428144011108
1.5,7,0.1,201,wmle,0.15184428144011108
1.5,7,0.1,202,oracle,1.0760272657677779
1.5,7,0.1,202,mdm0,1.0760272657677779
1.5,7,0.1,202,dual,1.0760272657677779
1.5,7,0.1,202,lmom,1.0760272657677779
1.5,7,0.1,202,wmle,1.075502641561
1.5,7,0.1,203,oracle,0.16597207571344444
1.5,7,0.1,203,mdm0,0.16597207571344444
1.5,7,0.1,203,dual,0.16597207571344444
1.5,7,0.1,203,lmom,0.16597207571344444
1.5,7,0.1,203,wmle,0.152474006837
1.5,7,0.1,204,oracle,0.06932769602777777
1.5,7,0.1,204,mdm0,0.07766856639077777
1.5,7,0.1,204,dual,0.06764511795477773
1.5,7,0.1,204,wmle,0.06932769602777777
1.5,7,0.1,205,oracle,0.12820972452100005
1.5,7,0.1,205,mdm0,0.11108772489244448
1.5,7,0.1,205,dual,0.12463458580044445
1.5,7,0.1,205,lmom,0.12820972452100005
1.5,7,0.1,205,wmle,0.12820972452100005
1.5,7,0.1,206,oracle,0.03313373484277776
1.5,7,0.1,206,mdm0,0.03313373484277776
1.5,7,0.1,206,dual,0.03313373484277776
1.5,7,0.1,206,lmom,0.03313373484277776
1.5,7,0.1,206,wmle,0.03313373484277776
1.5,7,0.1,207,oracle,0.2672475824534445
1.5,7,0.1,207,mdm0,0.2672475824534445
1.5,7,0.1,207,dual,0.2672475824534445
1.5,7,0.1,207,lmom,0.2672475824534445
1.5,7,0.1,207,wmle,0.2672475824534445
1.5,7,0.1,208,oracle,0.12317243490899998
1.5,7,0.1,208,mdm0,0.10815455800400002
1.5,7,0.1,208,dual,0.10959005627599998
1.5,7,0.1,208,lmom,0.1086221058757778
1.5,7,0.1,208,wmle,0.1086221058757778
1.5,7,0.1,209,oracle,0.12484339923611112
1.5,7,0.1,209,mdm0,0.12484339923611112
1.5,7,0.1,209,dual,0.12484339923611112
1.5,7,0.1,209,wmle,0.12484339923611112
1.5,7,0.1,210,oracle,0.612125228413111
1.5,7,0.1,210,mdm0,0.612125228413111
1.5,7,0.1,210,dual,0.612125228413111
1.5,7,0.1,210,lmom,0.612125228413111
1.5,7,0.1,210,wmle,0.5707054862854444
1.5,7,0.1,211,oracle,0.2631738361764443
1.5,7,0.1,211,mdm0,0.29687503063511117
1.5,7,0.1,211,dual,0.29687503063511117
1.5,7,0.1,211,wmle,0.29687503063511117
1.5,7,0.1,212,oracle,0.1832662523024445
1.5,7,0.1,212,mdm0,0.1832662523024445
1.5,7,0.1,212,dual,0.1832662523024445
1.5,7,0.1,212,lmom,0.1832662523024445
1.5,7,0.1,212,wmle,0.18137725875600003
1.5,7,0.1,213,oracle,0.048804085438777754
1.5,7,0.1,213,mdm0,0.055047642550777806
1.5,7,0.1,213,dual,0.055047642550777806
1.5,7,0.1,213,lmom,0.048229337135777796
1.5,7,0.1,213,wmle,0.048804085438777754
1.5,7,0.1,214,oracle,0.07332799493344444
1.5,7,0.1,214,mdm0,0.07332799493344444
1.5,7,0.1,214,dual,0.07332799493344444
1.5,7,0.1,214,lmom,0.07332799493344444
1.5,7,0.1,214,wmle,0.07332799493344444
1.5,7,0.1,215,oracle,0.3296670905774444
1.5,7,0.1,215,mdm0,0.3296670905774444
1.5,7,0.1,215,dual,0.3296670905774444
1.5,7,0.1,215,lmom,0.3296670905774444
1.5,7,0.1,215,wmle,0.31127409225077785
1.5,7,0.1,216,oracle,0.17732575000811118
1.5,7,0.1,216,mdm0,0.17732575000811118
1.5,7,0.1,216,dual,0.17732575000811118
1.5,7,0.1,216,lmom,0.17732575000811118
1.5,7,0.1,216,wmle,0.17732575000811118
1.5,7,0.1,217,oracle,0.04758447022500002
1.5,7,0.1,217,mdm0,0.04758447022500002
1.5,7,0.1,217,dual,0.04758447022500002
1.5,7,0.1,217,lmom,0.03398144266444446
1.5,7,0.1,217,wmle,0.04758447022500002
1.5,7,0.1,218,oracle,0.12531677665644442
1.5,7,0.1,218,mdm0,0.12531677665644442
1.5,7,0.1,218,dual,0.12531677665644442
1.5,7,0.1,218,lmom,0.12531677665644442
1.5,7,0.1,218,wmle,0.12531677665644442
1.5,7,0.1,219,oracle,0.027151318902777787
1.5,7,0.1,219,mdm0,0.027151318902777787
1.5,7,0.1,219,dual,0.027151318902777787
1.5,7,0.1,219,lmom,0.027151318902777787
1.5,7,0.1,219,wmle,0.027151318902777787
1.5,7,0.1,220,oracle,0.622806938068
1.5,7,0.1,220,mdm0,1.7604931786694442
1.5,7,0.1,220,dual,1.4097297512779996
1.5,7,0.1,220,wmle,0.9113254344471108
1.5,7,0.1,221,oracle,0.19860614600599996
1.5,7,0.1,221,mdm0,0.2949898587397777
1.5,7,0.1,221,dual,0.2641815499917779
1.5,7,0.1,221,wmle,0.20126641592677774
1.5,7,0.1,222,oracle,0.9980848669187777
1.5,7,0.1,222,mdm0,0.9980848669187777
1.5,7,0.1,222,dual,0.9980848669187777
1.5,7,0.1,222,lmom,0.9980848669187777
1.5,7,0.1,222,wmle,0.9979668624787777
1.5,7,0.1,223,oracle,0.022694452775111104
1.5,7,0.1,223,mdm0,0.0041191202720000045
1.5,7,0.1,223,dual,0.0041191202720000045
1.5,7,0.1,223,wmle,0.022694452775111104
1.5,7,0.1,224,oracle,0.03721008353644444
1.5,7,0.1,224,mdm0,0.03721008353644444
1.5,7,0.1,224,dual,0.03721008353644444
1.5,7,0.1,224,wmle,0.03721008353644444
1.5,7,0.1,225,oracle,0.06618876106844444
1.5,7,0.1,225,mdm0,0.16822458531911114
1.5,7,0.1,225,dual,0.16822458531911114
1.5,7,0.1,225,wmle,0.16822458531911114
1.5,7,0.1,226,oracle,0.05576621101700002
1.5,7,0.1,226,mdm0,0.10086116487199995
1.5,7,0.1,226,dual,0.10086116487199995
1.5,7,0.1,226,lmom,0.10086116487199995
1.5,7,0.1,226,wmle,0.0930162657401111
1.5,7,0.1,227,oracle,0.19077160503877774
1.5,7,0.1,227,mdm0,0.1650057230707778
1.5,7,0.1,227,dual,0.17189434053211108
1.5,7,0.1,227,lmom,0.156856804021
1.5,7,0.1,227,wmle,0.1591272984164445
1.5,7,0.1,228,oracle,0.10474471073077779
1.5,7,0.1,228,mdm0,0.014001179827999996
1.5,7,0.1,228,dual,0.03255980236444445
1.5,7,0.1,228,wmle,0.03255980236444445
1.5,7,0.1,229,oracle,0.07302368555777775
1.5,7,0.1,229,mdm0,0.12720487826000001
1.5,7,0.1,229,dual,0.11191699966977778
1.5,7,0.1,229,lmom,0.11191699966977778
1.5,7,0.1,229,wmle,0.07302368555777775
1.5,7,0.1,230,oracle,0.098775323638
1.5,7,0.1,230,mdm0,0.098775323638
1.5,7,0.1,230,dual,0.098775323638
1.5,7,0.1,230,lmom,0.098775323638
1.5,7,0.1,230,wmle,0.09148808572944445
1.5,7,0.1,231,oracle,0.42204604602500007
1.5,7,0.1,231,mdm0,0.42204604602500007
1.5,7,0.1,231,dual,0.42204604602500007
1.5,7,0.1,231,wmle,0.3419427116427777
1.5,7,0.1,232,oracle,0.4122053625450002
1.5,7,0.1,232,mdm0,0.4122053625450002
1.5,7,0.1,232,dual,0.4122053625450002
1.5,7,0.1,232,wmle,0.4122053625450002
1.5,7,0.1,233,oracle,0.03386148308544444
1.5,7,0.1,233,mdm0,0.07720923922911116
1.5,7,0.1,233,dual,0.07720923922911116
1.5,7,0.1,233,lmom,0.07720923922911116
1.5,7,0.1,233,wmle,0.03650984368777779
1.5,7,0.1,234,oracle,0.18831538500677777
1.5,7,0.1,234,mdm0,0.18831538500677777
1.5,7,0.1,234,dual,0.18831538500677777
1.5,7,0.1,234,wmle,0.18831538500677777
1.5,7,0.1,235,oracle,0.4051307854764445
1.5,7,0.1,235,mdm0,0.4051307854764445
1.5,7,0.1,235,dual,0.4051307854764445
1.5,7,0.1,235,lmom,0.4051307854764445
1.5,7,0.1,235,wmle,0.4051307854764445
1.5,7,0.1,236,oracle,0.06965364883877778
1.5,7,0.1,236,mdm0,0.056473182735777804
1.5,7,0.1,236,dual,0.06136215743611111
1.5,7,0.1,236,lmom,0.05883153986100001
1.5,7,0.1,236,wmle,0.06965364883877778
1.5,7,0.1,237,oracle,0.1002186699
1.5,7,0.1,237,mdm0,0.2605381218361111
1.5,7,0.1,237,dual,0.2605381218361111
1.5,7,0.1,237,wmle,0.16341617450400003
1.5,7,0.1,238,oracle,0.12289995023344454
1.5,7,0.1,238,mdm0,0.2781819671417778
1.5,7,0.1,238,dual,0.2781819671417778
1.5,7,0.1,238,lmom,0.2781819671417778
